source,dataset,setting,group,design,method,n,strength,seed0,rep,ref_error,current_error,current_gamma,current_replay_error,residual_error,residual_gamma,base_residual_loss,current_residual_loss,selected_residual_loss,eligible_count,gamma_changed,grid
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2046900000,1,-0.04192793462757391,-0.04192793462757391,0.0,-0.04192793462757391,-0.04192793462757391,0.0,0.637724151080561,0.637724151080561,0.637724151080561,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2046900000,2,0.03353465989860124,0.03353465989860124,0.0,0.03353465989860124,0.03353465989860124,0.0,0.5942551323165371,0.5942551323165371,0.5942551323165371,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2046900000,3,-0.019178044180931053,-0.019178044180931053,0.0,-0.019178044180931053,-0.019178044180931053,0.0,0.6301104835245113,0.6301104835245113,0.6301104835245113,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2046900000,4,-0.025567588288885,-0.025567588288885,0.0,-0.025567588288885,-0.025567588288885,0.0,0.5846034196890143,0.5846034196890143,0.5846034196890143,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047000000,1,-0.017134061061831407,-0.017134061061831407,0.0,-0.017134061061831407,-0.017134061061831407,0.0,0.5635437770015326,0.5635437770015326,0.5635437770015326,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047000000,2,-0.037750743701063294,-0.037750743701063294,0.0,-0.037750743701063294,-0.037750743701063294,0.0,0.6685860471882009,0.6685860471882009,0.6685860471882009,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047000000,3,-0.07384235982233475,-0.07384235982233475,0.0,-0.07384235982233475,-0.07384235982233475,0.0,0.5361265047157305,0.5361265047157305,0.5361265047157305,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047000000,4,-0.02432984251505871,-0.02432984251505871,0.0,-0.02432984251505871,-0.02432984251505871,0.0,0.5647483285921069,0.5647483285921069,0.5647483285921069,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047100000,1,0.02744231397688382,0.02744231397688382,0.0,0.02744231397688382,0.02744231397688382,0.0,0.6393712161740956,0.6393712161740956,0.6393712161740956,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047100000,2,0.011772711334443048,0.011772711334443048,0.0,0.011772711334443048,0.011772711334443048,0.0,0.7269793312069539,0.7269793312069539,0.7269793312069539,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047100000,3,-0.007638132525464192,-0.007638132525464192,0.0,-0.007638132525464192,-0.007638132525464192,0.0,0.5439140023025273,0.5439140023025273,0.5439140023025273,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047100000,4,0.010510916772932699,0.010510916772932699,0.0,0.010510916772932699,0.010510916772932699,0.0,0.7162633852535202,0.7162633852535202,0.7162633852535202,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047200000,1,-0.045245798962780026,-0.045245798962780026,0.0,-0.045245798962780026,-0.045245798962780026,0.0,0.6201143056324584,0.6201143056324584,0.6201143056324584,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047200000,2,-0.04171363481891682,-0.04171363481891682,0.0,-0.04171363481891682,-0.04171363481891682,0.0,0.7925407374094213,0.7925407374094213,0.7925407374094213,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047200000,3,0.004350764684012076,0.004350764684012076,0.0,0.004350764684012076,0.004350764684012076,0.0,0.6846722977467975,0.6846722977467975,0.6846722977467975,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047200000,4,0.012627751340142573,0.012627751340142573,0.0,0.012627751340142573,0.012627751340142573,0.0,0.7202282306355681,0.7202282306355681,0.7202282306355681,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047300000,1,-0.06298300416781621,-0.06298300416781621,0.0,-0.06298300416781621,-0.06298300416781621,0.0,0.7677565857163372,0.7677565857163372,0.7677565857163372,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047300000,2,-0.043992963794907164,-0.043992963794907164,0.0,-0.043992963794907164,-0.043992963794907164,0.0,0.6863561554731108,0.6863561554731108,0.6863561554731108,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047300000,3,0.020499498440205016,0.020499498440205016,0.0,0.020499498440205016,0.020499498440205016,0.0,0.6325701570205761,0.6325701570205761,0.6325701570205761,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047300000,4,0.05931347716023541,0.05931347716023541,0.0,0.05931347716023541,0.05931347716023541,0.0,0.7295317272070988,0.7295317272070988,0.7295317272070988,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047400000,1,0.05013129240532663,0.05013129240532663,0.0,0.05013129240532663,0.05013129240532663,0.0,0.7846474400093563,0.7846474400093563,0.7846474400093563,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047400000,2,-0.04331561470074796,-0.04331561470074796,0.0,-0.04331561470074796,-0.04331561470074796,0.0,0.6748276583409285,0.6748276583409285,0.6748276583409285,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047400000,3,0.022632001708519117,0.022632001708519117,0.0,0.022632001708519117,0.022632001708519117,0.0,0.7234725388033515,0.7234725388033515,0.7234725388033515,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047400000,4,0.03152362660411126,0.03152362660411126,0.0,0.03152362660411126,0.03152362660411126,0.0,0.6511636207015634,0.6511636207015634,0.6511636207015634,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047500000,1,0.01236338059852174,0.01236338059852174,0.0,0.01236338059852174,0.01236338059852174,0.0,0.6848018258408342,0.6848018258408342,0.6848018258408342,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047500000,2,0.038203954263657774,0.038203954263657774,0.0,0.038203954263657774,0.038203954263657774,0.0,0.649378299795753,0.649378299795753,0.649378299795753,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047500000,3,-0.029501560055322257,-0.029501560055322257,0.0,-0.029501560055322257,-0.029501560055322257,0.0,0.7067504931132399,0.7067504931132399,0.7067504931132399,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047500000,4,-0.02261322484314704,-0.02261322484314704,0.0,-0.02261322484314704,-0.02261322484314704,0.0,0.6428235804414961,0.6428235804414961,0.6428235804414961,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047600000,1,-0.06703931753339781,-0.06703931753339781,0.0,-0.06703931753339781,-0.06703931753339781,0.0,0.5740372311287861,0.5740372311287861,0.5740372311287861,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047600000,2,-0.008828240264208947,-0.008828240264208947,0.0,-0.008828240264208947,-0.008828240264208947,0.0,0.5933195428564032,0.5933195428564032,0.5933195428564032,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047600000,3,-0.015921084632414484,-0.015921084632414484,0.0,-0.015921084632414484,-0.015921084632414484,0.0,0.7527464643630088,0.7527464643630088,0.7527464643630088,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047600000,4,-0.0019764812871770066,-0.0019764812871770066,0.0,-0.0019764812871770066,-0.0019764812871770066,0.0,0.5891760927248401,0.5891760927248401,0.5891760927248401,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047700000,1,-0.07973391024662746,-0.07973391024662746,0.0,-0.07973391024662746,-0.07973391024662746,0.0,0.6572238368622526,0.6572238368622526,0.6572238368622526,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047700000,2,0.0022429668700866545,0.0022429668700866545,0.0,0.0022429668700866545,0.0022429668700866545,0.0,0.5543018332622136,0.5543018332622136,0.5543018332622136,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047700000,3,-0.018184168795688987,-0.018184168795688987,0.0,-0.018184168795688987,-0.018184168795688987,0.0,0.6229748305526439,0.6229748305526439,0.6229748305526439,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047700000,4,0.012339877834910057,0.012339877834910057,0.0,0.012339877834910057,0.012339877834910057,0.0,0.5796869468028767,0.5796869468028767,0.5796869468028767,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047800000,1,0.005051271698129078,0.005051271698129078,0.0,0.005051271698129078,0.005051271698129078,0.0,0.6667036533951873,0.6667036533951873,0.6667036533951873,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047800000,2,-0.029621925569021518,-0.029621925569021518,0.0,-0.029621925569021518,-0.029621925569021518,0.0,0.6189062888890894,0.6189062888890894,0.6189062888890894,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047800000,3,0.020572961219653713,0.020572961219653713,0.0,0.020572961219653713,0.020572961219653713,0.0,0.6469151908180695,0.6469151908180695,0.6469151908180695,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047800000,4,-0.06037554576068893,-0.06037554576068893,0.0,-0.06037554576068893,-0.06037554576068893,0.0,0.690985191776296,0.690985191776296,0.690985191776296,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047900000,1,-0.018244199709868014,-0.018244199709868014,0.0,-0.018244199709868014,-0.018244199709868014,0.0,0.637700254787757,0.637700254787757,0.637700254787757,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047900000,2,-0.010030895959768665,-0.010030895959768665,0.0,-0.010030895959768665,-0.010030895959768665,0.0,0.5571488150119412,0.5571488150119412,0.5571488150119412,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047900000,3,-0.06099542443077735,-0.06099542443077735,0.0,-0.06099542443077735,-0.06099542443077735,0.0,0.6513149384008424,0.6513149384008424,0.6513149384008424,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2047900000,4,0.02662169970522174,0.02662169970522174,0.0,0.02662169970522174,0.02662169970522174,0.0,0.7201962838071281,0.7201962838071281,0.7201962838071281,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048000000,1,-0.06149841863802988,-0.06149841863802988,0.0,-0.06149841863802988,-0.06149841863802988,0.0,0.6115842030538982,0.6115842030538982,0.6115842030538982,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048000000,2,-0.04078573179453604,-0.04078573179453604,0.0,-0.04078573179453604,-0.04078573179453604,0.0,0.5716570614245604,0.5716570614245604,0.5716570614245604,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048000000,3,-0.0008982881693791189,-0.0008982881693791189,0.0,-0.0008982881693791189,-0.0008982881693791189,0.0,0.6256345642324231,0.6256345642324231,0.6256345642324231,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048000000,4,-0.024468979403962976,-0.024468979403962976,0.0,-0.024468979403962976,-0.024468979403962976,0.0,0.6759865695611131,0.6759865695611131,0.6759865695611131,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048100000,1,-0.013933541962551366,-0.013933541962551366,0.0,-0.013933541962551366,-0.013933541962551366,0.0,0.7738760561572011,0.7738760561572011,0.7738760561572011,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048100000,2,-0.04635601066131498,-0.04635601066131498,0.0,-0.04635601066131498,-0.04635601066131498,0.0,0.7931687448999549,0.7931687448999549,0.7931687448999549,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048100000,3,-0.001958490056416129,-0.001958490056416129,0.0,-0.001958490056416129,-0.001958490056416129,0.0,0.7319707161903053,0.7319707161903053,0.7319707161903053,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048100000,4,-0.035468945063023005,-0.035468945063023005,0.0,-0.035468945063023005,-0.035468945063023005,0.0,0.7038357184341498,0.7038357184341498,0.7038357184341498,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048200000,1,-0.03706919894551633,-0.03706919894551633,0.0,-0.03706919894551633,-0.03706919894551633,0.0,0.687329386962242,0.687329386962242,0.687329386962242,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048200000,2,-0.06246886625681558,-0.06246886625681558,0.0,-0.06246886625681558,-0.06246886625681558,0.0,0.6253147534328131,0.6253147534328131,0.6253147534328131,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048200000,3,-0.025390539987326127,-0.025390539987326127,0.0,-0.025390539987326127,-0.025390539987326127,0.0,0.5618229268793838,0.5618229268793838,0.5618229268793838,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048200000,4,-0.02482833166753831,-0.02482833166753831,0.0,-0.02482833166753831,-0.02482833166753831,0.0,0.6024162875710921,0.6024162875710921,0.6024162875710921,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048300000,1,-0.029898872701312112,-0.029898872701312112,0.0,-0.029898872701312112,-0.029898872701312112,0.0,0.7659500920711818,0.7659500920711818,0.7659500920711818,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048300000,2,0.022993826392402356,0.022993826392402356,0.0,0.022993826392402356,0.022993826392402356,0.0,0.5179403835630605,0.5179403835630605,0.5179403835630605,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048300000,3,-0.008271648659845338,-0.008271648659845338,0.0,-0.008271648659845338,-0.008271648659845338,0.0,0.6137870062082328,0.6137870062082328,0.6137870062082328,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048300000,4,-0.03788058287665519,-0.03788058287665519,0.0,-0.03788058287665519,-0.03788058287665519,0.0,0.6604059144143478,0.6604059144143478,0.6604059144143478,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048400000,1,0.007156694652203699,0.007156694652203699,0.0,0.007156694652203699,0.007156694652203699,0.0,0.6794619285542451,0.6794619285542451,0.6794619285542451,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048400000,2,-0.03474388108842205,-0.03474388108842205,0.0,-0.03474388108842205,-0.03474388108842205,0.0,0.6299387295253852,0.6299387295253852,0.6299387295253852,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048400000,3,0.004524108762640366,0.004524108762640366,0.0,0.004524108762640366,0.004524108762640366,0.0,0.6755110496220775,0.6755110496220775,0.6755110496220775,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048400000,4,-0.04225092059778801,-0.04225092059778801,0.0,-0.04225092059778801,-0.04225092059778801,0.0,0.6729365990727272,0.6729365990727272,0.6729365990727272,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048500000,1,0.025566798276371844,0.025566798276371844,0.0,0.025566798276371844,0.025566798276371844,0.0,0.6554654919669659,0.6554654919669659,0.6554654919669659,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048500000,2,0.021486740291611545,0.021486740291611545,0.0,0.021486740291611545,0.021486740291611545,0.0,0.5969487968510955,0.5969487968510955,0.5969487968510955,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048500000,3,-0.006979981717815081,-0.006979981717815081,0.0,-0.006979981717815081,-0.006979981717815081,0.0,0.6943064987238228,0.6943064987238228,0.6943064987238228,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048500000,4,-0.040669209447400934,-0.040669209447400934,0.0,-0.040669209447400934,-0.040669209447400934,0.0,0.6411114741296954,0.6411114741296954,0.6411114741296954,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048600000,1,-0.05597054564859055,-0.05597054564859055,0.0,-0.05597054564859055,-0.05597054564859055,0.0,0.5758064551183618,0.5758064551183618,0.5758064551183618,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048600000,2,0.05206549073817349,0.05206549073817349,0.0,0.05206549073817349,0.05206549073817349,0.0,0.5866809721686531,0.5866809721686531,0.5866809721686531,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048600000,3,-0.03767713262551384,-0.03767713262551384,0.0,-0.03767713262551384,-0.03767713262551384,0.0,0.7151006908787769,0.7151006908787769,0.7151006908787769,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048600000,4,-0.03811958829279785,-0.03811958829279785,0.0,-0.03811958829279785,-0.03811958829279785,0.0,0.6393189126199207,0.6393189126199207,0.6393189126199207,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048700000,1,-0.012202501624813789,-0.012202501624813789,0.0,-0.012202501624813789,-0.012202501624813789,0.0,0.5936682448404595,0.5936682448404595,0.5936682448404595,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048700000,2,-0.008322507059185164,-0.008322507059185164,0.0,-0.008322507059185164,-0.008322507059185164,0.0,0.7080548227631527,0.7080548227631527,0.7080548227631527,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048700000,3,-0.04497324394888086,-0.04497324394888086,0.0,-0.04497324394888086,-0.04497324394888086,0.0,0.6080072488348708,0.6080072488348708,0.6080072488348708,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048700000,4,-0.06722077144395361,-0.06722077144395361,0.0,-0.06722077144395361,-0.06722077144395361,0.0,0.7053805666113367,0.7053805666113367,0.7053805666113367,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048800000,1,0.000840846090723546,0.000840846090723546,0.0,0.000840846090723546,0.000840846090723546,0.0,0.5707398130157472,0.5707398130157472,0.5707398130157472,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048800000,2,0.10571255052146908,0.10571255052146908,0.0,0.10571255052146908,0.10571255052146908,0.0,0.64600866493866,0.64600866493866,0.64600866493866,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048800000,3,-0.01095403455116778,-0.01095403455116778,0.0,-0.01095403455116778,-0.01095403455116778,0.0,0.676910555542154,0.676910555542154,0.676910555542154,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,ctmle,3000,3.0,2048800000,4,-0.05613682769893022,-0.05613682769893022,0.0,-0.05613682769893022,-0.05613682769893022,0.0,0.6432337740370734,0.6432337740370734,0.6432337740370734,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,cui_selective_ml,3000,3.0,2046500000,1,-0.0038437379435624364,-0.0038437379435624364,0.0,-0.0038437379435624364,-0.0038437379435624364,0.0,1.4107268856648147,1.4107268856648147,1.4107268856648147,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,cui_selective_ml,3000,3.0,2046500000,2,-0.05749463330074381,-0.05749463330074381,0.0,-0.05749463330074381,-0.05749463330074381,0.0,3.145491656006572,3.145491656006572,3.145491656006572,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,cui_selective_ml,3000,3.0,2046500000,3,0.007797107738939768,0.011639869282946608,0.25,0.01163986928294658,0.01163986928294658,0.25,0.8073294636802187,0.7971342658299256,0.7971342658299256,2,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,cui_selective_ml,3000,3.0,2046500000,4,-0.03646128013255398,-0.03646128013255398,0.0,-0.03646128013255398,-0.03646128013255398,0.0,0.8797321133827657,0.8797321133827657,0.8797321133827657,1,False,0|0.25|0.5|1
real_benchmark_acic2017,ACIC 2017,"ACIC 2017 B, strength=3",real_benchmark,acic2017_misaligned,cui_selective_ml,3000,3.0,2046600000,1,0.04121604930426351,0.04121604930426351,0.0,0.04121604930426351,0.04121604930426351,0.0,2.2747730240877404,2.2747730240877404,2.2747730240877404,1,False,0|0.25|0.5|1
