dgp,rep,seed,n,h,projection_learner,ref_error,repair_error,delta,selected_gamma,fold_gammas,ref_score_variance,selected_score_variance,score_variance_gain,trimmed_fraction,propensity_gradient_norm,outcome_gradient_norm,score_max_abs,mean_control
3,0,3108506026,10000,0.05,xgboost,0.08979961584930463,0.14879761771806962,0.058998001868765,0.6666666666666666,1;0.5;0.5,62.267222012807544,50.349266914531285,0.19140014140706155,0.1544,0.3863191734516113,0.35252998073656994,128.35611368548157,0.058998001868765006
3,1,3108506027,10000,0.05,xgboost,0.014186271358910485,-0.0009426128742926424,-0.015128884233203127,0.6666666666666666,0.5;0.5;1,63.36069915404464,51.14448705759439,0.19280425026166123,0.1461,0.42616545040338005,0.368664953332245,100.40442033718679,-0.015128884233203127
3,2,3108506028,10000,0.05,xgboost,-0.008416849426766293,-0.025506816114822372,-0.01708996668805608,0.5,0.5;0.5;0.5,55.33132812632462,45.89065193693909,0.17062081300184803,0.134,0.3764369530858054,0.3528658372223536,130.67379186066032,-0.01708996668805608
3,3,3108506029,10000,0.05,xgboost,0.11919409637406297,0.16026440110097429,0.04107030472691131,0.8333333333333334,1;0.5;1,60.07773356221552,48.99075110748585,0.18454395326428508,0.149,0.4139534603627295,0.33346784864820744,141.91563338802513,0.04107030472691132
3,4,3108506030,10000,0.05,xgboost,-0.04315619324015102,-0.06136300619315769,-0.01820681295300667,0.5,0.5;0.5;0.5,63.63983201436978,51.87202404158731,0.1849126184073729,0.1427,0.4176730358136047,0.3409942808214384,117.84870599617835,-0.01820681295300667
3,5,3108506031,10000,0.05,xgboost,0.04825322614448635,0.012423840136833016,-0.035829386007653334,0.8333333333333334,1;1;0.5,58.66755553680824,45.93256988258242,0.21707033023109068,0.1425,0.36346583564910917,0.35368593384731617,99.4960503988961,-0.035829386007653334
3,6,3108506032,10000,0.05,xgboost,0.016785439141046354,-0.001577632789131693,-0.018363071930178047,0.5,0.5;0.5;0.5,57.12896460303732,45.88692035400812,0.19678361628194999,0.1465,0.409973402310449,0.34801524375261544,85.96300040501566,-0.018363071930178047
3,7,3108506033,10000,0.05,xgboost,-0.031041144408139876,-0.004452687975879499,0.026588456432260377,0.6666666666666666,0.5;0.5;1,54.54530326053605,43.51862467661783,0.20215633473058542,0.1367,0.3430593150463537,0.3233402334631687,108.24798214206491,0.026588456432260377
3,8,3108506034,10000,0.05,xgboost,0.008037362965257755,-0.0015820873247491402,-0.009619450290006895,0.6666666666666666,1;0.5;0.5,61.37660637604415,49.72582086332496,0.1898245308861944,0.1377,0.33615865957518415,0.3534630385816583,101.3865775263264,-0.009619450290006895
3,9,3108506035,10000,0.05,xgboost,0.006695248455185876,-0.055677246597410274,-0.06237249505259615,0.6666666666666666,1;0.5;0.5,55.402897755369466,44.75047857669365,0.1922718776499992,0.1341,0.37963469925199494,0.3313260349435098,113.17038013271407,-0.06237249505259615
3,10,3108506036,10000,0.05,xgboost,0.006096960584375477,0.015630068873970088,0.00953310828959461,0.8333333333333334,1;1;0.5,57.83702673810639,46.34076163096657,0.19876998793863332,0.1453,0.43844684061908457,0.3199133129173707,120.37768964669057,0.00953310828959461
3,11,3108506037,10000,0.05,xgboost,-0.029255423679956705,-0.026765654707571276,0.002489768972385429,0.6666666666666666,1;0.5;0.5,64.78736571047949,53.030488778500654,0.18146866758740798,0.1533,0.39848586100968497,0.3261935658174424,121.55076186976926,0.0024897689723854285
