dgp,rep,seed,n,h,projection_learner,ref_error,repair_error,delta,selected_gamma,fold_gammas,ref_score_variance,selected_score_variance,score_variance_gain,trimmed_fraction,propensity_gradient_norm,outcome_gradient_norm,score_max_abs,mean_control
2,10,3108433036,10000,0.05,xgboost,-0.03190681295245585,-0.03190681295245585,0.0,0.0,0;0;0,22.852201900006428,22.852201900006428,0.0,0.0753,0.04473844719059588,0.3359431425519299,66.97262128365583,0.0
2,11,3108433037,10000,0.05,xgboost,-0.050282221654088306,-0.050282221654088306,0.0,0.0,0;0;0,20.50503114157247,20.50503114157247,0.0,0.0838,0.03784445637794516,0.3582512173560923,54.453754986897394,0.0
3,0,3108533026,10000,0.05,xgboost,-0.02500258987238335,-0.07357009189300091,-0.04856750202061756,0.8333333333333334,1;0.5;1,69.33442158602537,56.988175764156715,0.17806805825228217,0.148,0.46704929782483573,0.3650759527979442,117.98395970280025,-0.04856750202061756
3,1,3108533027,10000,0.05,xgboost,0.0555869522512224,0.06999913407547625,0.014412181824253856,0.5,0.5;0.5;0.5,66.44911822271399,53.90926724965853,0.18871357978034126,0.1509,0.33976758194042717,0.3678982530841275,153.98990346879376,0.014412181824253849
3,2,3108533028,10000,0.05,xgboost,-0.06479235747549555,-0.01956267643591514,0.045229681039580416,0.6666666666666666,0.5;1;0.5,57.61173566905033,45.802045750258316,0.20498757382753727,0.143,0.3703743867709594,0.3428180928755016,134.80958620744013,0.045229681039580416
3,3,3108533029,10000,0.05,xgboost,-0.06414185341443096,-0.01659884425105357,0.04754300916337739,0.8333333333333334,1;1;0.5,65.09995207840657,49.93770558004842,0.23290718371185123,0.1356,0.4509914322080911,0.36824031863396683,105.43191772466017,0.04754300916337739
3,4,3108533030,10000,0.05,xgboost,-0.0008542992344639511,0.04022485252580815,0.0410791517602721,0.6666666666666666,0.5;1;0.5,60.490326092169326,49.80251926999905,0.17668621600560103,0.1437,0.367098016691897,0.33222501111892266,112.19292749245136,0.0410791517602721
3,5,3108533031,10000,0.05,xgboost,-0.0058452368764469465,0.004789213655396729,0.010634450531843675,0.5,0.5;0.5;0.5,58.344931214143706,46.179790405083345,0.20850381611404392,0.1424,0.4269623554341546,0.3367146326577188,98.61064449404014,0.010634450531843675
3,6,3108533032,10000,0.05,xgboost,0.10020220003785019,0.08418566860270232,-0.016016531435147863,0.6666666666666666,0.5;0.5;1,61.35122656716431,49.95831341579198,0.18569984316287355,0.1464,0.5237354184331324,0.35455159355403154,108.62207863302697,-0.016016531435147856
3,7,3108533033,10000,0.05,xgboost,0.14344363583474473,0.10803690344460729,-0.035406732390137446,0.5,0.5;0.5;0.5,55.636244786170565,44.19589714535612,0.20562760273961117,0.1471,0.27538910546958245,0.33963583896431154,86.91047487320066,-0.035406732390137446
3,8,3108533034,10000,0.05,xgboost,0.017038180559050042,-0.005438968876349173,-0.022477149435399215,0.6666666666666666,0.5;1;0.5,62.27777212445994,51.34624753080801,0.1755285107470715,0.1533,0.46714616739233056,0.3784233328649252,118.65343036080928,-0.022477149435399215
3,9,3108533035,10000,0.05,xgboost,-0.0022473306105484925,0.051116181351041845,0.05336351196159034,0.6666666666666666,1;0.5;0.5,61.646387059457226,49.91959026645005,0.19022683002812177,0.1482,0.35586098202387667,0.4052341184834455,119.88971450854994,0.05336351196159034
3,10,3108533036,10000,0.05,xgboost,0.07133066444530778,0.10002965264960699,0.02869898820429921,0.5,0.5;0.5;0.5,63.036385760278534,49.40109541802447,0.21630825082687635,0.1435,0.38804592427247825,0.3170197656852508,93.91249071256412,0.02869898820429921
3,11,3108533037,10000,0.05,xgboost,-0.026822088874060068,-0.054557300031223055,-0.027735211157162987,0.6666666666666666,0.5;1;0.5,63.94520627097844,52.548570235270006,0.1782250257730547,0.147,0.4712890243797493,0.37178545044879907,90.87224203119258,-0.027735211157162983
