dgp,rep,seed,n,h,projection_learner,ref_error,repair_error,delta,selected_gamma,fold_gammas,ref_score_variance,selected_score_variance,score_variance_gain,trimmed_fraction,propensity_gradient_norm,outcome_gradient_norm,score_max_abs,mean_control
2,10,3108412036,10000,0.05,xgboost,0.013448469349498563,0.013448469349498563,0.0,0.0,0;0;0,20.864124129065097,20.864124129065097,0.0,0.0768,0.03918600610883451,0.3286634511600016,52.290911291066834,0.0
2,11,3108412037,10000,0.05,xgboost,-0.00840742072836722,-0.00840742072836722,0.0,0.0,0;0;0,20.9212874896941,20.9212874896941,0.0,0.0744,0.05551215666454312,0.34872709156524173,58.20994427709655,0.0
3,0,3108512026,10000,0.05,xgboost,0.03449262415870091,-0.002992231778721717,-0.03748485593742263,0.5,0.5;0.5;0.5,58.03632578698527,47.847126223796025,0.1755658964453982,0.1433,0.3759238183273825,0.3261071662310169,107.06430694870753,-0.03748485593742263
3,1,3108512027,10000,0.05,xgboost,0.10920983081511604,0.08565536719083694,-0.0235544636242791,1.0,1;1;1,70.22352926644326,53.616489574512585,0.23648825209168822,0.1542,0.38541535414695155,0.3618193117287708,91.3347182687297,-0.023554463624279095
3,2,3108512028,10000,0.05,xgboost,-0.08936950071116356,-0.06592315603917617,0.02344634467198739,0.5,0.5;0.5;0.5,54.702734068760556,44.81287365913198,0.18079279908015497,0.1362,0.36876772529226887,0.3607792670916368,78.65123335756518,0.023446344671987383
3,3,3108512029,10000,0.05,xgboost,-0.028795927005032196,-0.014993152870358658,0.013802774134673538,0.6666666666666666,0.5;0.5;1,61.84385519855183,49.392598939647726,0.2013337658030683,0.1356,0.40205988143019705,0.3379523465121838,101.23463697836151,0.013802774134673538
3,4,3108512030,10000,0.05,xgboost,0.07000520423291373,0.034852152386548145,-0.035153051846365586,0.6666666666666666,0.5;1;0.5,58.510127108278745,47.17629910500476,0.19370711641592614,0.1411,0.36818304757999004,0.3470465846828496,78.29587087496313,-0.035153051846365586
3,5,3108512031,10000,0.05,xgboost,0.06092374417395047,0.05221193412928372,-0.00871181004466675,0.6666666666666666,0.5;0.5;1,60.008229519707804,47.00599068470068,0.21667426183165348,0.1426,0.3656607599813177,0.3455997571638342,94.62307460505791,-0.008711810044666748
3,6,3108512032,10000,0.05,xgboost,0.010075075603951933,0.017914415604105706,0.007839340000153773,0.5,0.5;0.5;0.5,60.28728057054759,50.69394762754044,0.15912698088581262,0.1454,0.3522707694161846,0.3626662691119279,126.06130707120825,0.007839340000153771
3,7,3108512033,10000,0.05,xgboost,-0.09482004171717706,-0.07354658474117343,0.021273456976003635,0.6666666666666666,0.5;1;0.5,60.94454156214723,49.184146981235685,0.19296879227353067,0.1322,0.3732700323547823,0.3140267564333275,103.12790567124915,0.021273456976003635
3,8,3108512034,10000,0.05,xgboost,0.013689080740394932,0.07700856554848133,0.0633194848080864,0.6666666666666666,1;0.5;0.5,60.01118291709075,47.29203605736384,0.21194627803453264,0.1433,0.3979868247532144,0.345689398069522,116.88799236629333,0.0633194848080864
3,9,3108512035,10000,0.05,xgboost,0.0623089829344502,0.13246831588550348,0.07015933295105328,0.6666666666666666,0.5;1;0.5,58.61719071979509,47.77157046863014,0.18502456562631506,0.1412,0.42586782125575656,0.36345651207846996,99.41250902188094,0.07015933295105328
3,10,3108512036,10000,0.05,xgboost,-0.028964761909025694,-0.015655545130063113,0.01330921677896258,0.8333333333333334,1;0.5;1,67.36699006222698,55.502172719848225,0.1761221234824237,0.1444,0.3805063781353761,0.3594387873069247,112.59183359844299,0.013309216778962582
3,11,3108512037,10000,0.05,xgboost,-0.01599806623578348,-0.039585971422821976,-0.023587905187038495,0.6666666666666666,1;0.5;0.5,64.83074208565955,51.41257116148246,0.20697234818703653,0.1468,0.3887927197862333,0.34139211224822247,127.09222116815286,-0.023587905187038495
