dataset,design,setting,n,epsilon,strength,rep,seed,bin_by,bin,bins,units,responders,response_rate,mean_true_pi,mean_pi_hat,p_label_rmse,p_label_skill,p_true_rmse,p_true_nrmse,p_calibration_error,m_observed_rmse,m_observed_skill,m_true_rmse,m_true_nrmse,m_observed_label_fraction
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,15,32113468,pi_hat,3,5,40,21,0.525,0.523276637503961,0.5843468859791756,0.5438497276478079,-0.18605524315827493,0.2221374238576962,0.9629867431471022,0.05934688597917557,15.422461552504226,0.7749526336970094,19.345945319140537,0.556020362848119,0.525
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,15,32113468,pi_hat,4,5,40,23,0.575,0.5897732953035584,0.8686343297362328,0.5665133602198164,-0.31329877159098674,0.3342055956489472,1.4488128677574321,0.29363432973623277,19.82950384825063,0.6179710627011432,20.912265923413415,0.6010378658110076,0.575
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,15,32113468,pi_hat,5,5,40,32,0.8,0.7235825270203137,0.9815020516514779,0.43524967128287495,-0.1840142271990668,0.28911783671519997,1.253353168183237,0.1815020516514778,14.882166213188194,0.6758253708229954,14.486496992331187,0.41635532310250595,0.8
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,15,32113468,true_pi,1,5,40,4,0.1,0.17160371339242428,0.16261034578783437,0.38805517249599436,-0.6731868544543991,0.21530560365812892,0.9333701563987008,0.06261034578783438,8.462113271337419,0.8479573496010675,20.943410485519156,0.6019329893336429,0.1
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,15,32113468,true_pi,2,5,40,14,0.35,0.35293044544160407,0.3181414545979351,0.5873047160621271,-0.5161618879508387,0.34419165173161903,1.4921033654004445,-0.03185854540206492,11.465048474094873,0.7516360913317421,15.147850108740023,0.43536322339841727,0.35
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,15,32113468,true_pi,3,5,40,21,0.525,0.5113576481834206,0.6142173359403387,0.5530827224267315,-0.22666866304547373,0.3464234422725311,1.5017783884877574,0.08921733594033868,12.692359064194864,0.7897301482164378,14.928725595816774,0.4290653822138896,0.525
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,15,32113468,true_pi,4,5,40,28,0.7,0.6445823389688303,0.6987544728675857,0.5522859955311086,-0.4524753374275601,0.29303939748328034,1.2703535050311443,-0.0012455271324142813,15.969888088452283,0.6448886311999766,16.476520428034554,0.47355043735217256,0.7
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,15,32113468,true_pi,5,5,40,32,0.8,0.8208676763867793,0.8350716471672058,0.43006731294830447,-0.15598683541609248,0.23321019097569376,1.0109882359141094,0.03507164716720581,19.749934949020965,0.42964147525408525,23.08785672907723,0.663566357917175,0.8
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,16,32113505,pi_hat,1,5,40,12,0.3,0.31401399061130375,0.03923924464033916,0.5226002107231709,-0.3005284773709651,0.30671950268244486,1.4075377980290902,-0.2607607553596608,14.744611370988382,0.7022121256513256,23.344906994664814,0.6981085945022195,0.3
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,16,32113505,pi_hat,2,5,40,19,0.475,0.4331978758896099,0.20661650951951743,0.5937668517120792,-0.4137707235772401,0.2816830072514468,1.2926451572249704,-0.2683834904804826,14.263153344167257,0.652348387767574,12.674783657300697,0.37902808551090295,0.475
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,16,32113505,pi_hat,3,5,40,22,0.55,0.4677115198960884,0.620734890550375,0.4997193633377585,-0.008967442806847359,0.26659235316884394,1.223394047228758,0.07073489055037499,11.589988431626914,0.8039830975933052,12.63652054840344,0.37788386141184555,0.55
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,16,32113505,pi_hat,4,5,40,24,0.6,0.6074324735402223,0.9250264182686806,0.5841411241096601,-0.42175355365040534,0.3570721424180391,1.638606390141954,0.32502641826868056,14.952751590892953,0.7910740965426275,12.441254776816328,0.3720446129030284,0.6
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,16,32113505,pi_hat,5,5,40,35,0.875,0.7580959416337081,0.9904036745429039,0.3496192547821317,-0.11756455601749116,0.25771326508087705,1.182647854089607,0.1154036745429039,13.031379537682847,0.7628904595547786,12.761573644149893,0.38162346255609764,0.875
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,16,32113505,true_pi,1,5,40,11,0.275,0.2101764178368229,0.2634118662797846,0.48985845715431703,-0.2035676892569671,0.2789336386708428,1.2800282868790365,-0.01158813372021541,15.04571526303661,0.6534384597200886,22.969745026167462,0.6868897108888375,0.275
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,16,32113505,true_pi,2,5,40,16,0.4,0.38492537115432823,0.3352087747771293,0.6824953924134193,-0.9408331694397796,0.34671129289467667,1.5910603841127167,-0.0647912252228707,11.429534148825116,0.757607983697847,12.490010427677445,0.37350260709869926,0.4
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,16,32113505,true_pi,3,5,40,21,0.525,0.5101756371709666,0.47305699372664095,0.5538162097271889,-0.2299243875953474,0.3459529975152104,1.5875805616712508,-0.05194300627335906,15.694735959407511,0.7665931525920482,13.309317890994281,0.39800326507142153,0.525
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,16,32113505,true_pi,4,5,40,27,0.675,0.6490077312565132,0.7653917765244842,0.483748345276669,-0.06672347148907298,0.2840512035927361,1.3035128256789388,0.09039177652448416,9.244206763572743,0.8968154430234424,10.57169741888282,0.3161371698026331,0.675
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,16,32113505,true_pi,5,5,40,37,0.925,0.8261666441523016,0.9449513262137771,0.3039043407052982,-0.3312842998129293,0.20007257783775761,0.9181343644369409,0.019951326213777064,15.31526509843111,0.6291605952804771,14.506921834947459,0.43381654144363146,0.925
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,17,32113542,pi_hat,1,5,40,8,0.2,0.2785290831108581,0.008324436357361265,0.4426213199226693,-0.2244602053130369,0.3121379070227572,1.364919887163747,-0.19167556364263874,23.71024853471451,0.07898093359411362,18.93785356855454,0.5342605070586963,0.2
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,17,32113542,pi_hat,2,5,40,18,0.45,0.4220953671417632,0.06721641682088375,0.6260340155016896,-0.58350944874816,0.40911812413958604,1.7889959895083651,-0.38278358317911626,19.748656168898815,0.7981577531828095,19.873394128495807,0.5606532749676282,0.45
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,17,32113542,pi_hat,3,5,40,16,0.4,0.5331263252727172,0.4001440335065126,0.49961842563022574,-0.04007738012177242,0.26309319325246977,1.1504566525511102,0.0001440335065126419,10.81331022500217,0.887828130044418,17.96004146223926,0.5066752060193237,0.4
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,17,32113542,pi_hat,4,5,40,22,0.55,0.5928096249169342,0.851307874917984,0.5770247260752879,-0.34528296768590305,0.30432329320025236,1.3307480625411647,0.301307874917984,15.472550090155174,0.7360889167626201,13.432965640383168,0.3789607416887915,0.55
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,17,32113542,pi_hat,5,5,40,33,0.825,0.7108617587230871,0.9854739218950271,0.4076136539321683,-0.15081482855018846,0.3122967084938993,1.3656142958888522,0.16047392189502716,15.600485769898105,0.730735771551785,15.010159530304234,0.4234553516142933,0.825
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,17,32113542,true_pi,1,5,40,2,0.05,0.18458846362837272,0.06935980444977759,0.26412488454939237,-0.4686727292258914,0.17619691571134258,0.7704757060916414,0.019359804449777585,13.136213189814423,0.8558786007716491,20.80498327472813,0.5869345685595738,0.05
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,17,32113542,true_pi,2,5,40,14,0.35,0.3610017366177663,0.27047427453653655,0.5745637893929612,-0.4510925190399959,0.32921811601308726,1.4396084027310498,-0.07952572546346345,16.6482631943333,0.7449911949811967,17.299184209652907,0.4880315973557495,0.35
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,17,32113542,true_pi,3,5,40,25,0.625,0.500667110501667,0.5615062634693458,0.5818991104407158,-0.44472138552190477,0.4001004031004412,1.7495632051323031,-0.06349373653065413,16.985546287256362,0.6092203201900332,16.28570122169037,0.4594399761836805,0.625
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,17,32113542,true_pi,4,5,40,24,0.6,0.6763660358505355,0.7033605978125707,0.5261969357627028,-0.15368006335857465,0.2958481073506379,1.2936876816861596,0.10336059781257063,15.273247509946616,0.6455245632754575,14.273897120495125,0.4026844692664637,0.6
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,17,32113542,true_pi,5,5,40,32,0.8,0.8147988125670181,0.7077657432295382,0.5667291463839603,-1.0073870335068267,0.37031241614980476,1.619305985894482,-0.09223425677046179,17.36548313483145,0.4539643680275215,16.757963171189058,0.4727630757466979,0.8
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,18,32113579,pi_hat,1,5,40,14,0.35,0.35007918470908717,0.03344221128354548,0.5720240642116516,-0.43829243972402554,0.3572937832891859,1.5578391294076173,-0.3165577887164545,14.33117488106458,0.8301114774680132,19.203838714685205,0.5219712763484264,0.35
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,18,32113579,pi_hat,2,5,40,18,0.45,0.43728295699900954,0.16122032143175602,0.5686830264536937,-0.30666822051124254,0.3394261915451365,1.4799345173796166,-0.288779678568244,18.181289895369613,0.7858962059346857,21.6887728405136,0.5895132015109483,0.45
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,18,32113579,pi_hat,3,5,40,15,0.375,0.47039675444312523,0.4238464280962944,0.4815072636059402,0.010776555070803662,0.19301645201912493,0.841572385633841,0.0488464280962944,12.61716379636875,0.7523147064674474,19.664413728589313,0.534489967607684,0.375
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,18,32113579,pi_hat,4,5,40,29,0.725,0.5905373373132516,0.7961343422532081,0.4388388434788226,0.03408385933125746,0.27760658320292264,1.2103944096464598,0.07113434225320817,14.437366125358352,0.782118455823124,15.265294622054324,0.41491940419262574,0.725
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,18,32113579,pi_hat,5,5,40,27,0.675,0.7342159389365739,0.9708398222923279,0.552922772187743,-0.3936118154018404,0.30454537229498424,1.3278504128271982,0.29583982229232786,21.52766620455443,0.5741936917979578,19.98310659781372,0.5431522213468283,0.675
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,18,32113579,true_pi,1,5,40,8,0.2,0.2045273655728292,0.2106057538461755,0.4487804793030614,-0.2587744912717844,0.22493043302563417,0.9807207579604645,0.010605753846175504,20.070947490386008,0.25089111146895415,27.87273898664186,0.7575969242575721,0.2
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,18,32113579,true_pi,2,5,40,18,0.45,0.3735903733864993,0.3712021518149413,0.6164106824739223,-0.5352005231028949,0.3416818701437406,1.4897695174513323,-0.07879784818505868,14.053953043099906,0.7248646330352841,15.950155888306192,0.43353432356256,0.45
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,18,32113579,true_pi,3,5,40,19,0.475,0.5086368615303026,0.37046900745481254,0.5745181945630499,-0.3235936075548327,0.324250564381874,1.413767158992928,-0.10453099254518747,14.454467767366049,0.762738231521831,15.779909647048335,0.4289069337389342,0.475
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,18,32113579,true_pi,4,5,40,23,0.575,0.6382364479238801,0.5874796547926963,0.5233971934427177,-0.12100101116609174,0.3568222961517773,1.5557833950343356,0.012479654792696238,10.724250688464899,0.902855683174444,11.63750616301079,0.316314047189653,0.575
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,18,32113579,true_pi,5,5,40,35,0.875,0.857521123987536,0.8457265574485063,0.4420208773457265,-0.7863538835152983,0.22391261027209824,0.9762829418370972,-0.029273442551493646,21.63197802881489,0.48912745122842616,21.03566199462295,0.5717612766540783,0.875
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,19,32113616,pi_hat,1,5,40,12,0.3,0.30513549343024876,0.03112758949864656,0.5318409836674458,-0.3469277709921734,0.3144781310868882,1.3259264575441883,-0.26887241050135346,27.138348690293743,0.3739345805282157,21.03934584904701,0.5819663739490492,0.3
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,19,32113616,pi_hat,2,5,40,14,0.35,0.3728715588828656,0.16195138376206158,0.5104003886080731,-0.14509255688471212,0.2892188442620912,1.21942634389895,-0.1880486162379384,23.489648896390197,0.4946571309941852,22.44137939145112,0.6207478257433225,0.35
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,19,32113616,pi_hat,3,5,40,23,0.575,0.4913941690447096,0.4490078158676624,0.5247454010643925,-0.12678357417178598,0.23692935983207772,0.9989594687700598,-0.12599218413233756,14.637478162489836,0.834989281653336,14.86833446850649,0.4112708997409405,0.575
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,19,32113616,pi_hat,4,5,40,21,0.525,0.5766242260048917,0.7846646502614021,0.5675015157395693,-0.291460532798832,0.28030155041585564,1.1818285758139162,0.2596646502614021,15.354245325135965,0.8167070007615971,15.779778430215424,0.4364822224341092,0.525
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,19,32113616,pi_hat,5,5,40,26,0.65,0.7414836253262624,0.9577486485242843,0.5704358856788023,-0.4303169216270757,0.2587784379892907,1.0910812029633834,0.30774864852428435,15.403514834019797,0.7443018746569694,14.733041010181461,0.4075285664989585,0.65
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,19,32113616,true_pi,1,5,40,10,0.25,0.17677233376298285,0.21173389113973826,0.5144951349738449,-0.4117613008626926,0.2539928733325774,1.0709039436713172,-0.03826610886026174,22.013327554364242,-2.4482082051999203,22.568332739368635,0.6242594643692732,0.25
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,19,32113616,true_pi,2,5,40,7,0.175,0.33505397895767774,0.22601267404970712,0.5126325908940581,-0.8202055289818513,0.2620741564221377,1.104976860036977,0.05101267404970713,30.817359403911773,0.01407983770781518,18.856340925360104,0.5215825830809251,0.175
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,19,32113616,true_pi,3,5,40,23,0.575,0.496419914388159,0.4765465679287445,0.5960365977426497,-0.4537478295596249,0.3085921889745089,1.3011097036815136,-0.09845343207125552,17.084694053161932,0.7565303695375446,13.817803767904616,0.38221231840776093,0.575
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,19,32113616,true_pi,4,5,40,25,0.625,0.6412930211444748,0.7002224795520305,0.5551852260266325,-0.31511737684583685,0.2807408476573233,1.1836807740356974,0.07522247955203057,15.290951503856947,0.5238736946223448,15.875254389168107,0.4391231694497465,0.625
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,19,32113616,true_pi,5,5,40,31,0.775,0.8379698244356838,0.7699844752438366,0.5245841365971156,-0.5781420293582289,0.2774436693903905,1.1697789618993297,-0.005015524756163359,16.61487725001055,0.7214981176229445,18.04312109118677,0.4990882241064164,0.775
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,20,32113653,pi_hat,1,5,40,14,0.35,0.3008218400842092,0.012597549194470047,0.5859227364289645,-0.509034958524861,0.32282650569058646,1.3618311175918996,-0.33740245080552994,21.79935732409497,0.5414695097522243,21.840285318760863,0.5458812393492374,0.35
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,20,32113653,pi_hat,2,5,40,15,0.375,0.38352996609195583,0.1042076574638486,0.5538578651410689,-0.3088364150554559,0.3243176458153071,1.3681214344857693,-0.2707923425361514,14.810668830964822,0.8234990959470083,18.03427801388348,0.450752995636504,0.375
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,20,32113653,pi_hat,3,5,40,17,0.425,0.47659068915595315,0.433871329203248,0.5180487026762132,-0.0982075021770128,0.2554475696970005,1.0775956843519645,0.008871329203248023,18.641772798630367,0.7871115331390861,22.240513267971874,0.5558846310517185,0.425
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,20,32113653,pi_hat,4,5,40,22,0.55,0.5868384825097532,0.7976547792553902,0.5662500159890307,-0.29551143679829317,0.2754585649490759,1.162011293194131,0.24765477925539017,17.89451752812449,0.7811713836007507,20.13103110586972,0.5031597366546536,0.55
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,20,32113653,pi_hat,5,5,40,26,0.65,0.7433603454824915,0.9688724800944328,0.5765144341767804,-0.4609621662161456,0.27382119812446687,1.1551041246272402,0.3188724800944328,17.195425642695305,0.6958691647887629,15.459301271986662,0.3863934199877988,0.65
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,20,32113653,true_pi,1,5,40,6,0.15,0.16969703522325844,0.15546832352411002,0.44815737676188416,-0.5752551713419094,0.24219859964018475,1.0217054170369622,0.005468323524110019,24.618449486256768,0.47751699158502314,26.41477194006658,0.660217036239209,0.15
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,20,32113653,true_pi,2,5,40,15,0.375,0.34078743583543203,0.24177676839753987,0.6325600065442399,-0.7072305573514621,0.32346244961011433,1.3645138223989406,-0.13322323160246013,18.312239077647675,0.7079855365383099,21.629903065144255,0.5406228957120017,0.375
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,20,32113653,true_pi,3,5,40,15,0.375,0.5017394901725405,0.3989345385460183,0.6338171250748013,-0.7140230316291682,0.3468717404467331,1.4632650096159572,0.023934538546018302,20.967180023390682,0.4079783040216649,16.646576883426793,0.41606846647930834,0.375
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,20,32113653,true_pi,4,5,40,24,0.6,0.650510768051148,0.6589797707274556,0.6349956006922401,-0.680080887077078,0.33254245760790274,1.4028174846491006,0.05897977072745562,12.547212019819407,0.8270845534931915,12.289106920958453,0.30715683511449204,0.6
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,20,32113653,true_pi,5,5,40,34,0.85,0.828406594041984,0.8620443940162659,0.40684845145011783,-0.29824048978320694,0.17696104137892085,0.7465033028677651,0.012044394016265869,18.426583228176337,0.7040608653705379,18.63863009476405,0.46585831400114036,0.85
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,21,32113690,pi_hat,1,5,40,11,0.275,0.2699597773244328,0.02232999528059736,0.516568058034433,-0.33839527815155,0.2821180909848476,1.2277098255103895,-0.25267000471940265,16.331451842645752,0.5894687627624299,21.736760565363564,0.6462873872761042,0.275
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,21,32113690,pi_hat,2,5,40,13,0.325,0.4115334121021991,0.11399122420698404,0.5140711792697676,-0.2046458227045449,0.3454424178804937,1.5032820089610146,-0.21100877579301597,22.401825981559234,0.6793946239610773,20.23025796162495,0.601495357260081,0.325
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,21,32113690,pi_hat,3,5,40,21,0.525,0.5232377451373781,0.48364870734512805,0.540339924827038,-0.17079592726652248,0.21782236802797844,0.947910360907172,-0.04135129265487194,20.482528627958896,0.6878134897512187,18.603445802339092,0.553126228067519,0.525
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,21,32113690,pi_hat,4,5,40,24,0.6,0.6034075342283494,0.858341158926487,0.538160352716913,-0.20673568848496737,0.2951604618327985,1.2844670748667932,0.25834115892648696,16.010953317778803,0.736689990676439,14.545065693948773,0.43246059949155174,0.6
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,21,32113690,pi_hat,5,5,40,31,0.775,0.7403167062857376,0.9796458125114441,0.46632403186476046,-0.24707155667157643,0.2731236970864504,1.1885683946116317,0.2046458125114441,18.816560569958526,0.5159269588365243,17.020371268067034,0.506057526107931,0.775
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,21,32113690,true_pi,1,5,40,2,0.05,0.18792018182327314,0.1362996002775617,0.3294511679865508,-1.2850120439516317,0.2102160418074593,0.9148094654475106,0.0862996002775617,11.903666454546793,-1595.609967928616,21.612089402480997,0.6425806067792699,0.05
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,21,32113690,true_pi,2,5,40,17,0.425,0.3639740070636963,0.22074234802275897,0.6094381884082464,-0.5198563907532492,0.2910876176233294,1.26674304009723,-0.20425765197724105,16.17355691950548,0.4936426094129891,16.305099368247326,0.4847907321927834,0.425
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,21,32113690,true_pi,3,5,40,17,0.425,0.5059469972427285,0.49726033718325197,0.5968912945349469,-0.4579200715768996,0.3650139257613441,1.5884524864780507,0.07226033718325198,18.06668402278749,0.7413443004971265,17.396469066949376,0.5172398392713413,0.425
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,21,32113690,true_pi,4,5,40,28,0.7,0.6626653282033971,0.8041606636717915,0.5585845447552151,-0.48579377923519473,0.28864313368834776,1.2561052361378926,0.10416066367179155,15.049499363335281,0.6077973347658225,14.181543928545132,0.42165220275394955,0.7
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,21,32113690,true_pi,5,5,40,36,0.9,0.8279486607450017,0.7994939491152764,0.42650293026114006,-1.0211638835704324,0.2502221163145575,1.088906243789539,-0.10050605088472367,22.837315480016336,0.5053955285078051,22.19004887310294,0.6597647642390034,0.9
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,22,32113727,pi_hat,1,5,40,15,0.375,0.335191011826885,0.011253162199864164,0.606785931702653,-0.5709404454922951,0.3699427127666041,1.6495872065549537,-0.36374683780013584,8.757393071796692,0.8856406327910031,15.5570207734605,0.4374053129203102,0.375
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,22,32113727,pi_hat,2,5,40,13,0.325,0.359278456276118,0.057427903078496455,0.5343379215819392,-0.30150206012766523,0.35695133218866804,1.5916581963128458,-0.2675720969215035,13.463636185702157,0.8622622653440639,21.152458608669267,0.5947281238154979,0.325
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,22,32113727,pi_hat,3,5,40,13,0.325,0.5157924676546057,0.3077758323401213,0.4909765909465566,-0.09883994464958334,0.3095288847490163,1.3801998815512093,-0.01722416765987873,28.190103434881348,0.5342280741773968,21.699430580503314,0.6101069325207519,0.325
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,22,32113727,pi_hat,4,5,40,20,0.5,0.5509246947308272,0.7461648613214493,0.5685713838019817,-0.29309367391400154,0.2577336782117581,1.1492432844452216,0.24616486132144927,15.523744870048358,0.8274087741415123,15.836032338245584,0.4452500759106252,0.5
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,22,32113727,pi_hat,5,5,40,25,0.625,0.7192013881775816,0.9685016676783562,0.5934670935162771,-0.5027336153030724,0.2813026115937236,1.2543379643438497,0.34350166767835616,20.798344677674717,0.6112981436064195,17.806646591014744,0.5006563877250424,0.625
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,22,32113727,true_pi,1,5,40,5,0.125,0.1847716331181078,0.10100291749986354,0.38724461169549773,-0.37104813062579955,0.20945268778087295,0.9339566971274786,-0.023997082500136456,17.82409494200175,0.15193640101474126,23.47412111074913,0.660004601105417,0.125
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,22,32113727,true_pi,2,5,40,12,0.3,0.35060490359291174,0.267810006372747,0.6117190848766105,-0.7819058990584662,0.30361884355686247,1.3538468057793385,-0.032189993627252986,12.462714154871486,0.79775778721047,14.76622210261148,0.41517100822170305,0.3
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,22,32113727,true_pi,3,5,40,15,0.375,0.4912563799824171,0.3490239810780622,0.6215323201146026,-0.6482236797740408,0.36263369036944765,1.6169960257512936,-0.025976018921937793,11.954575937784155,0.7892969756633977,13.89598597396326,0.39070321893808285,0.375
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,22,32113727,true_pi,4,5,40,22,0.55,0.6453728944885471,0.6380425853654742,0.6222685416909911,-0.564517729204981,0.337122228078416,1.5032395430216412,0.08804258536547423,14.496548261241447,0.819766725176617,15.619655090314856,0.43916635594790365,0.55
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,22,32113727,true_pi,5,5,40,32,0.8,0.8083822074840338,0.7352439363021404,0.5220743364317724,-0.7035100797542213,0.3527440748069367,1.5728978917789747,-0.06475606369785965,24.52833830559503,0.4981375408742432,22.84779076094525,0.6423945312445594,0.8
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,23,32113764,pi_hat,1,5,40,15,0.375,0.3013805324521691,0.024382680956477998,0.5971484284136221,-0.521434647709264,0.3102433534632411,1.4899546030051463,-0.350617319043522,21.427380793981005,0.3695270619168174,19.104941045035392,0.5991301701914077,0.375
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,23,32113764,pi_hat,2,5,40,13,0.325,0.3445676281942848,0.16132184406742453,0.48591698708009484,-0.07630914339827699,0.23802822495975587,1.1431389116477986,-0.16367815593257545,14.88151998577035,0.6176907486626437,17.74564320864176,0.5565026456081293,0.325
Kang-Schafer,kang_schafer_cc,"outcome correct, response correct; n=200",200,0.05,0.0,23,32113764,pi_hat,3,5,40,20,0.5,0.5155381857707436,0.5724438033998013,0.5350353666608206,-0.14505137431151494,0.1825088810721419,0.8765053123852853,0.07244380339980125,17.008280592616014,0.5799306328686571,15.796685614679589,0.4953834151318948,0.5
