dataset,setting,bin_by,low_mean_true_pi,high_mean_true_pi,low_response_rate,high_response_rate,low_responders,high_responders,low_p_true_rmse,high_p_true_rmse,low_m_true_rmse,high_m_true_rmse,low_p_true_nrmse,high_p_true_nrmse,low_m_true_nrmse,high_m_true_nrmse,low_p_label_skill,high_p_label_skill,low_m_observed_skill,high_m_observed_skill,low_m_observed_rmse,high_m_observed_rmse
Kang-Schafer,"outcome incorrect, response correct; n=1000",true_pi,0.1813035374973792,0.820271458649792,0.18375,0.8153125,36.75,163.0625,0.21044359145956093,0.20927857630289667,14.401815455784517,9.317855789682573,0.9223307515244928,0.9164312787173157,0.3997028476812984,0.2589403945929378,-0.2943253673616552,-0.2662040491014714,0.8010375039186882,0.9011552543268737,12.251645806588806,9.47773568057297
Kang-Schafer,"outcome incorrect, response correct; n=200",pi_hat,0.28724816217916405,0.7070554340495216,0.2875,0.66953125,11.5,26.78125,0.30260984218869746,0.30787151714352673,23.7446243956418,15.016496413923374,1.327073432510288,1.3513643215879694,0.6572498790496392,0.41617687578810003,-0.35470892354674705,-0.4437554972404999,0.4611779722158196,0.7331186074524685,20.38459395015526,15.390093069187628
Kang-Schafer,"outcome incorrect, response correct; n=200",true_pi,0.1769897922221188,0.817120469104778,0.18593749999999998,0.8015625,7.4375,32.0625,0.23636191036751422,0.2429724815711236,24.67098688976229,16.63350362903042,1.0391653550577429,1.0656755228270642,0.6839449644510487,0.46169035528840874,-0.38015553497570265,-0.4282822212826412,-0.08978338113229796,0.6894346778734864,21.42050757311209,16.56906082545499
Kang-Schafer,"outcome incorrect, response incorrect; n=1000",pi_hat,0.2794761458019441,0.7285612042337335,0.29281250000000003,0.7271875,58.5625,145.4375,0.2849757869439097,0.28124553809803376,14.116183673343894,8.979185628046494,1.2502035370681037,1.2338776796460942,0.3912975524631699,0.2488522633201732,-0.30866674386665083,-0.2879828540807577,0.854769646630331,0.9190335053419719,12.83554076473622,9.053602644667766
Kang-Schafer,"outcome incorrect, response incorrect; n=1000",true_pi,0.18086904895092476,0.819352364942632,0.19703125000000002,0.8160937500000001,39.40625,163.21875,0.21606217008472367,0.21399629752617444,14.401619805564664,9.501794696413159,0.94795118322054,0.9389771764917716,0.3991330827036459,0.26342579953980994,-0.2840097237237219,-0.28780334020855775,0.7647288592809117,0.8987053410193071,13.448546015206762,9.63111854102295
Kang-Schafer,"outcome incorrect, response incorrect; n=200",pi_hat,0.3088528384260351,0.6889391568580892,0.31015625,0.69375,12.40625,27.75,0.32661481184652563,0.32838710242294805,22.958553629207607,14.170430975401274,1.4416097089354185,1.4496180370037868,0.645039215504283,0.3992847548879285,-0.411635440759063,-0.3908871532126668,0.47644288529587286,0.7610728218124332,20.885454116296856,14.233434791626237
Kang-Schafer,"outcome incorrect, response incorrect; n=200",true_pi,0.18561824886800066,0.8196513677895728,0.18203125,0.809375,7.28125,32.375,0.2547873296576469,0.24511498979248564,24.82533049901792,16.12748875070049,1.1236690678619081,1.0809661308863499,0.6978464273003417,0.4553489771656515,-0.4747819516848101,-0.37577126283792317,0.10558092681969015,0.6815610719502412,22.237694370470074,16.10317605249305
Twins,low-response outcome shift; strength=0,pi_hat,0.07783405929520873,0.8217453277647349,0.0759375,0.81734375,45.5625,490.40625,0.13355470115464033,0.16882697200113778,0.9380422983581898,0.8745206559922565,0.4343366722329663,0.5479989478976863,0.9438869706914587,0.8789863990697675,-0.0018400617175397226,-0.1755159276570128,0.08548366424922038,0.15940764958617248,1.3311362212117475,1.3334551844592069
Twins,low-response outcome shift; strength=0,true_pi,0.05167655716354802,0.872452061301306,0.04953125,0.8740104166666667,29.71875,524.40625,0.11779820596079364,0.14526809218538345,0.9347224712321429,0.858937658070825,0.38244163168239254,0.47137327541808816,0.9405826346951534,0.8640901520106794,-0.28750784698922865,-0.2004801534185845,-0.11962801561151629,0.15852909895330375,1.3264595543101625,1.3213439805585216
Twins,low-response outcome shift; strength=3,pi_hat,0.07719569668804167,0.8213654883985098,0.07630208333333333,0.81375,45.78125,488.25,0.13435211991529197,0.16993667412502705,1.1312616339489256,0.8927451805711852,0.43535391012747415,0.5495417433984962,1.0501735270438401,0.8289221740430698,-0.005350800566867233,-0.1801220848964491,-0.0026914787013594538,0.15235817545609331,1.5417854368034756,1.3483643078216614
Twins,low-response outcome shift; strength=3,true_pi,0.050328370082579954,0.8728219723409724,0.048593750000000005,0.8721875,29.15625,523.3125,0.11883064034519233,0.14713692829268527,1.135197688760158,0.8755835345395185,0.384387554652829,0.4758520741413324,1.0537242970154739,0.8128332033578303,-0.30714651304736496,-0.20807768109865377,-0.35408441813515723,0.15326897102350281,1.585444515093976,1.3378857444218553
Twins,off-response outcome shift; strength=0,pi_hat,0.07819593674807859,0.8210380756943958,0.08119791666666668,0.8231770833333333,48.71875,493.90625,0.13727400540080176,0.16959356641380663,0.9361725247086817,0.8787108909964484,0.4462156318484961,0.5507319429001079,0.9478808762144917,0.8895894331598391,-0.008772360556664329,-0.16802108451315295,0.08752708478682573,0.15191264636026514,1.3679235417240423,1.3248746508996436
Twins,off-response outcome shift; strength=0,true_pi,0.05,0.8719716199453361,0.05265625,0.8743749999999999,31.59375,524.625,0.11788414106849968,0.148229853280585,0.9362306583034963,0.8694786720546497,0.38291797070366584,0.48138964567501674,0.947937654495205,0.8802063722289758,-0.28251561332999,-0.20671478538041987,-0.1685283346102599,0.1412264123276961,1.3423357403029077,1.318609702529932
Twins,off-response outcome shift; strength=3,pi_hat,0.08143700998084426,0.8232008432324153,0.08208333333333334,0.8267708333333332,49.25,496.0625,0.14285909383914736,0.167393788216077,0.9510082805393982,0.8908715088500653,0.46477313301854395,0.5437557377981375,0.8816573274337841,0.8262147284159294,-0.006796716158132571,-0.16300319651627831,0.2111282314783665,0.17508185433295062,1.3970220847526473,1.34306647613229
Twins,off-response outcome shift; strength=3,true_pi,0.05,0.8724707580827903,0.052187500000000005,0.8740625,31.3125,524.4375,0.1217331266126136,0.14977377443617862,0.9450724606850102,0.8851199011331928,0.39569886913447694,0.4864623263555058,0.8761605131977614,0.8210058675160925,-0.3089648651203169,-0.190125180505255,-0.01110482707659314,0.1705789396891236,1.3156498905560912,1.334615058661473
