dataset,design,setting,n,strength,method,role,bin,rep_bins,mean_mean_true_pi,sd_mean_true_pi,mean_response_rate,sd_response_rate,mean_outcome_rmse,sd_outcome_rmse,mean_outcome_nrmse,sd_outcome_nrmse,mean_mean_selected_p,sd_mean_selected_p,mean_floor_fraction,sd_floor_fraction,mean_selected_tau,sd_selected_tau
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,aipw,primary,1,16,0.20791764828374404,0.023784736805164793,0.19854166666666667,0.026568014133540353,1.050460113916082,0.07483105373988874,0.9966800073405255,0.07528388295586189,0.5829191953502595,0.01496626831494372,0.0,0.0,0.5,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,aipw,primary,2,16,0.7175884205989462,0.0021087826827167404,0.71875,0.020357055833843514,0.713153214785404,0.024375811018100962,0.6763457811903292,0.020214494118118764,0.8093477921001613,0.014934581079412446,0.0,0.0,0.5,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,aipw,primary,3,16,0.7683568916589183,0.002537991181129327,0.7654166666666666,0.0159480493408372,0.7200772639188023,0.03229206080992693,0.6829205063620443,0.02878820744608628,0.8388527359937628,0.0115076075234804,0.0,0.0,0.5,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,aipw,primary,4,16,0.8187526978730824,0.0027950044911535087,0.8252083333333333,0.02063972538307836,0.727128947702795,0.038969596275681896,0.6897106978047702,0.0374343192124657,0.8724498329063256,0.01424745301385587,0.0,0.0,0.5,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,aipw,primary,5,16,0.8722376995196033,0.0014409853344694603,0.8692708333333332,0.011901924885169729,0.760411020634536,0.04833183152699701,0.7208377979596544,0.03850440427711229,0.9029064269612233,0.011761033106089709,0.0,0.0,0.5,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,ctmle,primary,1,16,0.20791764828374404,0.023784736805164793,0.19854166666666667,0.026568014133540353,1.0456358864481365,0.0770145709595411,0.9921486660845351,0.07791825225029049,0.5829191953502595,0.01496626831494372,0.0,0.0,0.5,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,ctmle,primary,2,16,0.7175884205989462,0.0021087826827167404,0.71875,0.020357055833843514,0.7132353564404154,0.024660896221253895,0.6764198428553242,0.02038925682491867,0.8093477921001613,0.014934581079412446,0.0,0.0,0.5,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,ctmle,primary,3,16,0.7683568916589183,0.002537991181129327,0.7654166666666666,0.0159480493408372,0.7200508385495987,0.03224175497551655,0.6828952604859564,0.028730811300635515,0.8388527359937628,0.0115076075234804,0.0,0.0,0.5,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,ctmle,primary,4,16,0.8187526978730824,0.0027950044911535087,0.8252083333333333,0.02063972538307836,0.7271137984163873,0.03906509842854371,0.6896941573406413,0.03749279771390586,0.8724498329063256,0.01424745301385587,0.0,0.0,0.5,0.0
ACIC 2017,acic2017_semisynth,low-response outcome shift; strength=3,3000,3.0,ctmle,primary,5,16,0.8722376995196033,0.0014409853344694603,0.8692708333333332,0.011901924885169729,0.760479574384489,0.04852048245442936,0.7208963250210587,0.038588642093883546,0.9029064269612233,0.011761033106089709,0.0,0.0,0.5,0.0
