dataset,design,setting,n,strength,method,role,rep,bin_by,bin,bins,mean_true_pi,response_rate,outcome_rmse,outcome_nrmse,mean_selected_p,floor_fraction,selected_tau
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,1,true_pi,3,5,0.7722737554676109,0.765,0.7526851792883582,0.7471906776358079,0.8395377205808957,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,1,true_pi,4,5,0.8190124904533779,0.83,0.7281409014209865,0.7228255697308772,0.8671747280160585,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,1,true_pi,5,5,0.8720310699159897,0.8683333333333333,0.7243411086997713,0.7190535149909063,0.8959387564659118,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,2,true_pi,1,5,0.17812174199819486,0.175,0.7906810211392384,0.7823571335308004,0.5676585605740547,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,2,true_pi,2,5,0.7162141567728946,0.7083333333333334,0.7521155117143522,0.744197622172685,0.8028306017319361,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,2,true_pi,3,5,0.7677197111712837,0.7716666666666666,0.760652155520084,0.7526443965346179,0.8320927050709724,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,2,true_pi,4,5,0.8168865722418942,0.8066666666666666,0.6909479329249427,0.6836739845397102,0.8706102178494135,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,2,true_pi,5,5,0.8709771991946124,0.8683333333333333,0.7632883141633721,0.7552528030405988,0.9010573451717695,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,3,true_pi,1,5,0.2005791918350344,0.195,0.7526190034197747,0.7484086337043532,0.5752221669753392,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,3,true_pi,2,5,0.719448017774075,0.7083333333333334,0.67993666245434,0.6761328989046628,0.7953638342022896,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,3,true_pi,3,5,0.7716499409845172,0.7566666666666667,0.7270907692401125,0.7230232118953458,0.8302380174398423,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,3,true_pi,4,5,0.8228776504894815,0.815,0.7444721846770477,0.7403073906363773,0.8747425315777461,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,3,true_pi,5,5,0.8729898562799417,0.8766666666666667,0.7591983609048593,0.7549511843490893,0.9021852427721023,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,4,true_pi,1,5,0.2113276331319864,0.19666666666666666,0.8115011475725116,0.8082335628597513,0.5879807568589847,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,4,true_pi,2,5,0.7199418454488649,0.7,0.7392581690771042,0.7362814774244979,0.7929774163166682,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,4,true_pi,3,5,0.7724248975907797,0.775,0.6501774668188657,0.6475594668844064,0.8314499461650848,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,4,true_pi,4,5,0.8225584878150386,0.8616666666666667,0.7489616539274266,0.7459458902921716,0.8793315881490708,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,4,true_pi,5,5,0.8736733180587377,0.88,0.7695990180401658,0.7665001561422797,0.9102618546287219,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,5,true_pi,1,5,0.21774723321530237,0.22333333333333333,0.7752585283859786,0.7608598776015169,0.5943329639236132,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,5,true_pi,2,5,0.7199607095743943,0.7183333333333334,0.7205589897798472,0.7071762575897936,0.833572742541631,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,5,true_pi,3,5,0.768470686662501,0.78,0.7621251275288365,0.7479703995722191,0.8364840639630954,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,5,true_pi,4,5,0.81865262098174,0.8066666666666666,0.6938070146869819,0.6809211391364273,0.8728795979420344,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,5,true_pi,5,5,0.8719925015621747,0.86,0.7316875756648676,0.7180981554913656,0.8889755330483119,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,6,true_pi,1,5,0.184524234534472,0.17833333333333334,0.8241017173972669,0.8338365631708804,0.5622961343328158,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,6,true_pi,2,5,0.7184214122057906,0.72,0.7544463549770436,0.763358384590769,0.797979166607062,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,6,true_pi,3,5,0.7700502325904326,0.7366666666666667,0.6972787709871434,0.7055154985093388,0.8244618821144104,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,6,true_pi,4,5,0.8190864194959384,0.7933333333333333,0.7673841657464426,0.7764490255142976,0.8535742648442586,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,6,true_pi,5,5,0.8722190238144834,0.8566666666666667,0.7892877961624197,0.7986113963982053,0.8877513573567073,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,7,true_pi,1,5,0.2080510831076859,0.215,0.7195206639596153,0.7124836545571714,0.585326975484689,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,7,true_pi,2,5,0.7195604387974728,0.7166666666666667,0.7470307615883045,0.7397246997105503,0.8281153062979381,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,7,true_pi,3,5,0.7701343956120253,0.7766666666666666,0.7508471259690519,0.7435037395315239,0.8514544069766998,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,7,true_pi,4,5,0.8207462334235923,0.825,0.7322870217656036,0.7251251556572782,0.8767125913500786,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,7,true_pi,5,5,0.871604755953621,0.8733333333333333,0.7288302768765278,0.7217022182007122,0.9069571883479755,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,8,true_pi,1,5,0.19942440810942166,0.18666666666666668,0.7629024157267393,0.7540726857412,0.5762420265873274,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,8,true_pi,2,5,0.7162718947441504,0.71,0.6939554649016503,0.6859237176548756,0.8147548854351043,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,8,true_pi,3,5,0.7666491147677568,0.7433333333333333,0.7296443029792042,0.7211994979189709,0.82444617887338,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,8,true_pi,4,5,0.8176122682774423,0.8383333333333334,0.727590121797154,0.719169091553732,0.8688235937555631,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,8,true_pi,5,5,0.871855641185864,0.8566666666666667,0.755807341251129,0.7470597287036204,0.908527539173762,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,9,true_pi,1,5,0.17149517114490037,0.18666666666666668,0.7313106444585665,0.7334875795660821,0.5734641644358635,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,9,true_pi,2,5,0.7142444976740957,0.71,0.7352571099209108,0.7374457927026612,0.809139715731144,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,9,true_pi,3,5,0.7669284871207388,0.7666666666666667,0.6775306409069344,0.6795474859368599,0.835188934703668,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,9,true_pi,4,5,0.8164054988544054,0.8016666666666666,0.7114440326306883,0.7135618296344676,0.8621396564443906,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,9,true_pi,5,5,0.869602027355412,0.86,0.7538786119180904,0.7561227264124236,0.8949194698532422,0.0,0.5
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=0,3000,0.0,ctmle,primary,10,true_pi,1,5,0.1939510935221829,0.20333333333333334,0.7519834576548096,0.7541343963780534,0.5889273897806804,0.0,0.5
