dataset,design,setting,n,strength,bin_by,bin,rep_bins,mean_units,sd_units,mean_responders,sd_responders,mean_response_rate,sd_response_rate,mean_mean_true_pi,sd_mean_true_pi,mean_mean_pi_hat,sd_mean_pi_hat,mean_p_label_rmse,sd_p_label_rmse,mean_p_label_skill,sd_p_label_skill,mean_p_true_rmse,sd_p_true_rmse,mean_p_true_nrmse,sd_p_true_nrmse,mean_p_calibration_error,sd_p_calibration_error,mean_m_observed_rmse,sd_m_observed_rmse,mean_m_observed_skill,sd_m_observed_skill,mean_m_true_rmse,sd_m_true_rmse,mean_m_true_nrmse,sd_m_true_nrmse,mean_m_observed_label_fraction,sd_m_observed_label_fraction
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,3.0,true_pi,1,32,600.0,0.0,124.4375,13.119492892257687,0.20739583333333333,0.021865821487096152,0.2078233009182115,0.019274507137939576,0.2636848707177112,0.028497559087225833,0.38152066050547934,0.02223083176797236,0.10687483662439888,0.09646446570113724,0.24028869173936496,0.017034661762580377,0.8905824652113233,0.07048034663229934,0.05628903738437789,0.013462340311187627,1.3097066949452802,0.10351609314131498,0.25180881181218095,0.11507164147509108,1.0828841636858337,0.05753697384049107,1.0096738262960523,0.050229522576976784,0.20739583333333333,0.021865821487096152
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,3.0,true_pi,2,32,600.0,0.0,431.625,11.19640009110071,0.7193750000000001,0.018660666818501186,0.7182462293011873,0.0018169482466304783,0.7661346949362693,0.01877692131370708,0.5255745089066957,0.01982740804758835,-0.37189552077422533,0.07263181187342553,0.2777883207292709,0.009586198227083962,1.0289968217673977,0.03806930896374612,0.046759694936269317,0.01062069769985298,1.2202449918797136,0.05281325625922067,0.22394414309991562,0.0718647384644737,0.7181698830610427,0.027638147094508382,0.6698485361882407,0.028593574955765855,0.7193750000000001,0.018660666818501186
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,3.0,true_pi,3,32,600.0,0.0,461.125,10.52600945277934,0.7685416666666667,0.01754334908796556,0.7690728923661738,0.002116245305381297,0.8060880789658161,0.01637747915460749,0.4900921057345125,0.014044635482622213,-0.35460229751687133,0.05671955363246465,0.2524914905640142,0.007335586197918088,0.9353630630447302,0.03197580901401491,0.03754641229914948,0.0116888547383272,1.2311072448989968,0.048277767565802016,0.1689876766111184,0.06195830491431717,0.7199528585466806,0.04374792107262115,0.6712113986060253,0.03758810458637455,0.7685416666666667,0.01754334908796556
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,3.0,true_pi,4,32,600.0,0.0,489.90625,8.868340371089735,0.8165104166666668,0.014780567285149558,0.8187165212976464,0.0019269662704998062,0.8473519096551414,0.018068346308526627,0.4472925445448468,0.02031834004979138,-0.33860869874151045,0.05907008479124926,0.22641453042131265,0.014405181988071253,0.838873589570646,0.057137334644594355,0.030841492988474786,0.011714499307691213,1.2233285885324006,0.043421097446073434,0.13645846266241912,0.06460512611894326,0.7125449982204806,0.034115223476363754,0.6647114650059707,0.03621039658430232,0.8165104166666668,0.014780567285149558
ACIC 2016,acic2016_semisynth,low-response outcome shift; strength=3,3000,3.0,true_pi,5,32,600.0,0.0,524.21875,6.963002113851467,0.8736979166666666,0.011605003523085777,0.871721520690134,0.001096004211259777,0.8836067163889674,0.011660574009805984,0.3903165294840223,0.01806290210615351,-0.38531001306639345,0.0704793241968741,0.2045451440699083,0.013953325702300162,0.7578228467204792,0.05462275554644508,0.009908799722300804,0.008705288534551471,1.25117482147693,0.04228467949923063,0.19079261115445784,0.06845855313482027,0.7611640176463982,0.028196494119778405,0.710018811468071,0.03111017832747113,0.8736979166666666,0.011605003523085777
ACIC 2017,acic2017_misaligned,off-response outcome shift; strength=0,3000,0.0,pi_hat,1,32,600.0,0.0,175.46875,16.099270897699064,0.2924479166666667,0.026832118162831774,0.29013206103265926,0.01891586649524064,0.06358214767260212,0.011995045063659952,0.4865240231202772,0.018670426348811615,-0.14829955331089992,0.03192242173785508,0.3805327328294382,0.011357354956237024,1.4081180539695248,0.05960411002329191,-0.22886576899406455,0.01884407215221171,1.1934344700654465,0.08084611495378272,0.2857543604827718,0.07672886631844554,0.708584242743798,0.041109119500220025,0.7087266669433055,0.03928039511752841,0.2924479166666667,0.026832118162831774
ACIC 2017,acic2017_misaligned,off-response outcome shift; strength=0,3000,0.0,pi_hat,2,32,600.0,0.0,435.65625,12.608552095205063,0.72609375,0.021014253492008438,0.718494851716256,0.008602730945760875,0.6378822794052151,0.021632839924673783,0.4626509041072655,0.00953117235387864,-0.08003019151405376,0.034105869766835745,0.22584750973998594,0.011499886288679387,0.8350829629657907,0.03740865298645674,-0.08821147059478487,0.02757958825014128,1.1824913774870751,0.033673753780756224,0.26830179090007594,0.03712005798189776,0.6855866936610252,0.029036849117439454,0.6858529260434387,0.029862077120452784,0.72609375,0.021014253492008438
ACIC 2017,acic2017_misaligned,off-response outcome shift; strength=0,3000,0.0,pi_hat,3,32,600.0,0.0,463.03125,8.658393236478695,0.77171875,0.014430655394131152,0.7697547014227879,0.005446230319873457,0.9013435122556984,0.009037457731433923,0.4402272331181682,0.01222863489593928,-0.101759148486956,0.016595418826118372,0.1727074269703508,0.016374466397806983,0.6387977769950148,0.06045402979621153,0.1296247622556984,0.013507430469017402,1.2141387704182247,0.040496612793259334,0.23814920326155295,0.041075978082028536,0.6937622630890227,0.03915650895810863,0.6939877534401622,0.03887519642338502,0.77171875,0.014430655394131152
ACIC 2017,acic2017_misaligned,off-response outcome shift; strength=0,3000,0.0,pi_hat,4,32,600.0,0.0,472.21875,11.86311082463196,0.78703125,0.019771851374386598,0.7884856894322408,0.004433401528461892,0.962461139705653,0.0038885582175166877,0.4446975123807444,0.01975220990338224,-0.18329012349748797,0.02506028692214615,0.19135947982324875,0.007146683381839945,0.7079336834656687,0.030433220168212146,0.17542988970565299,0.017766239648430264,1.2754759032405962,0.05262803993714567,0.14473237845493592,0.057757881340737185,0.7873405204983497,0.037000724578370066,0.787700702733104,0.03857029550274149,0.78703125,0.019771851374386598
ACIC 2017,acic2017_misaligned,off-response outcome shift; strength=0,3000,0.0,pi_hat,5,32,600.0,0.0,488.09375,10.43539462298863,0.8134895833333333,0.01739232437164772,0.8158018284857819,0.006127539248024801,0.9878559674726178,0.0015831877611941904,0.426249030355477,0.019661464378151694,-0.20071212812111397,0.024148278951932226,0.18412495826158537,0.007227983361007039,0.68102165226301,0.026828136986849587,0.1743663841392845,0.01677545386324968,1.2882302463213873,0.043507154298589125,0.20301307148423217,0.07384984107413228,0.8140561628488312,0.04142208025645716,0.8144076338904418,0.042802106062118955,0.8134895833333333,0.01739232437164772
ACIC 2017,acic2017_misaligned,off-response outcome shift; strength=0,3000,0.0,true_pi,1,32,600.0,0.0,123.9375,13.939461745347272,0.20656249999999998,0.02323243624224545,0.206053209020998,0.019140488350665768,0.2528556922398245,0.02837809689037445,0.3807464969911184,0.022623679281249667,0.10718568309503537,0.0975841883066346,0.2385585051123557,0.018982089965178816,0.8829215393821048,0.07679942782329506,0.046293192239824546,0.014021342339819361,1.2279278206971915,0.07887459635386962,0.3486953106818808,0.09787638510614588,0.7448114538766466,0.04916769580828273,0.745043095910142,0.04879383676814375,0.20656249999999998,0.02323243624224545
ACIC 2017,acic2017_misaligned,off-response outcome shift; strength=0,3000,0.0,true_pi,2,32,600.0,0.0,430.53125,9.614391475153276,0.7175520833333333,0.016023985791922126,0.7175457807899427,0.001536261062304082,0.7617521815388925,0.016657760616873324,0.5359526169881002,0.01527903879683972,-0.41992853205743824,0.05613355885086469,0.2827241143582337,0.007832916788299048,1.0457939984168585,0.03196053953977651,0.04420009820555909,0.013763497775948619,1.2296229518064719,0.05572527259935054,0.21987494555004308,0.06310002866377909,0.7294886111302006,0.026407911059272718,0.7297839559204764,0.027627236632001874,0.7175520833333333,0.016023985791922126
ACIC 2017,acic2017_misaligned,off-response outcome shift; strength=0,3000,0.0,true_pi,3,32,600.0,0.0,462.75,9.756408150543928,0.77125,0.01626068025090655,0.7681073706028204,0.0016699546311513972,0.8041133669328944,0.015606027385982074,0.49283484142884215,0.01745686953044395,-0.380286514565204,0.06483068981355039,0.25292580055315617,0.010158343741116058,0.935642553068724,0.041228634591835955,0.03286336693289438,0.01144402888022253,1.2267875264923043,0.04750993366353657,0.18540744118263985,0.07023116715760563,0.743018384302929,0.04018770542049631,0.7432304060682038,0.03913935994434002,0.77125,0.01626068025090655
ACIC 2017,acic2017_misaligned,off-response outcome shift; strength=0,3000,0.0,true_pi,4,32,600.0,0.0,491.625,7.728801653555355,0.819375,0.012881336089258925,0.818848333139625,0.0016937984310419632,0.8456195736970888,0.012435561706940332,0.44487153942608837,0.0172692592019524,-0.3405049484039441,0.06723372873776963,0.23233745068359882,0.008677489710764926,0.8592917908304623,0.030724061244125304,0.02624457369708883,0.009838056178655833,1.245767013239191,0.05092607570213325,0.13485774515597093,0.06392790578971792,0.7281738927731778,0.03803061051169638,0.7284345764517554,0.03835860375864241,0.819375,0.012881336089258925
ACIC 2017,acic2017_misaligned,off-response outcome shift; strength=0,3000,0.0,true_pi,5,32,600.0,0.0,525.625,7.833222516946649,0.8760416666666666,0.013055370861577749,0.8721144385363397,0.0010738348169832478,0.8887842321030863,0.012623043590509215,0.3881799537694467,0.01787200951251673,-0.39402625979314776,0.061491459800230304,0.20308551472095615,0.012414315155772423,0.751319666076489,0.048439022053470435,0.012742565436419682,0.008152862920886897,1.2502253388920206,0.05206435810164745,0.17397213372078135,0.06565520636974172,0.7526623335507114,0.03581124231452911,0.7530223383285239,0.0378464958304294,0.8760416666666666,0.013055370861577749
