group,setting,method,n,strength,reps,low_response_gain,low_response_gain_ci_low,low_response_gain_ci_high,high_response_gain,high_response_gain_ci_low,high_response_gain_ci_high,low_minus_high_gain,low_minus_high_gain_ci_low,low_minus_high_gain_ci_high,low_final_activation,high_final_activation,low_harm,high_harm
Semi-synthetic benchmarks,"ACIC 2016 B, $s=3$",aipw,3000,3,96,0.0087755839499,-0.0103582227545,0.0383219945363,0.000155967464079,-0.00119320228667,0.00185556606889,0.00861961648582,-0.0113481784612,0.0383839494795,0.09375,0.0625,0.0625,0.03125
Semi-synthetic benchmarks,"ACIC 2016 B, $s=3$",ctmle,3000,3,96,-0.000992857571388,-0.00348166174978,0,5.2728139184e-05,0,0.000156222885973,-0.00104558571057,-0.00352998934899,0,0.0104166666667,0.0208333333333,0.0104166666667,0
Semi-synthetic benchmarks,"ACIC 2016 B, $s=3$",cui_selective_ml,3000,3,96,-0.0117566860541,-0.0404909190612,0.0156194948696,-0.000865910629577,-0.00287451583009,0.000807408377197,-0.0108907754245,-0.0397715420475,0.0166592545725,0.0833333333333,0.15625,0.0625,0.09375
Semi-synthetic benchmarks,"ACIC 2016 B, $s=3$",ma_dr_bc,3000,3,96,0.0176770874943,-0.00269752217221,0.0547122244748,0.00103965497502,-0.0034939279932,0.00710796538963,0.0166374325193,-0.00528223242111,0.0541150963623,0.09375,0.0833333333333,0.03125,0.0416666666667
Semi-synthetic benchmarks,"ACIC 2017 A, $s=0$",aipw,3000,0,96,0.00277764205796,-0.0308171932377,0.0320951313806,0.00259553115834,-0.00263346905013,0.0102360704966,0.000182110899622,-0.0335363237463,0.030496788074,0.0729166666667,0.125,0.0208333333333,0.0520833333333
Semi-synthetic benchmarks,"ACIC 2017 A, $s=0$",ctmle,3000,0,96,0,0,0,0.000163223163115,-0.00131296542826,0.00176105815239,-0.000163223163115,-0.00176105815239,0.00131296542826,0,0.0208333333333,0,0.0104166666667
Semi-synthetic benchmarks,"ACIC 2017 A, $s=0$",cui_selective_ml,3000,0,96,0.00750797529736,-0.00300385294029,0.0263036932863,-0.000297636839198,-0.00204865725315,0.00124914919355,0.00780561213656,-0.00287705647062,0.0267243719884,0.03125,0.125,0.0104166666667,0.0625
Semi-synthetic benchmarks,"ACIC 2017 A, $s=0$",ma_dr_bc,3000,0,96,0.00518417290406,-0.0062013567456,0.017853903722,0.0122936968656,0.00446728007095,0.0221229327366,-0.00710952396152,-0.0214248393129,0.00749322488386,0.166666666667,0.135416666667,0.0520833333333,0.0104166666667
Semi-synthetic benchmarks,"ACIC 2017 A, $s=3$",aipw,3000,3,96,0.00447518654022,-0.015694349036,0.0259791309571,0.000733022802542,-0.00165153502575,0.00422921989934,0.00374216373767,-0.0166322139706,0.0255246813098,0.104166666667,0.0729166666667,0.0416666666667,0.0520833333333
Semi-synthetic benchmarks,"ACIC 2017 A, $s=3$",ctmle,3000,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0
