gate_id,floor_sens_max,residual_ess_min,floor_share_max,max_weight_share_max,score_tail_max,veto_floor_sens_max,veto_floor_share_min,veto_residual_ess_max,veto_score_tail_min,dataset,method,reps,ref_mse,current_mse,gated_mse,current_gain,gated_gain,gated_gain_ci_low,gated_gain_ci_high,gated_minus_current_gain,current_activation,gated_activation,gamma_change_rate,current_gate_pass_rate,current_harm_rate,gated_harm_rate,mean_current_max_ratio,mean_current_ess_share,mean_allowed_count,significance_class
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2016,cui_selective_ml,384,0.0040312403740951795,0.003993125690821703,0.003997625414398578,0.009454827729549975,0.008338614564542324,nan,nan,-0.0011162131650076512,0.2734375,0.22395833333333334,0.049479166666666664,0.6979166666666666,0.13802083333333334,0.11458333333333333,11.394432563802903,0.16212869390580917,3.09375,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2016,ma_dr_bc,384,0.015787916971935077,0.015685557871538493,0.01570499935599844,0.006483382233295143,0.0052519668100632355,nan,nan,-0.0012314154232319074,0.08854166666666667,0.0703125,0.018229166666666668,0.8489583333333334,0.033854166666666664,0.028645833333333332,16.012569013363677,0.03327769854876828,3.546875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2016,tmle,384,0.0038161074334450637,0.0038339865753102263,0.0038339865753102263,-0.004685177809321317,-0.004685177809321317,nan,nan,0.0,0.0625,0.0625,0.0,1.0,0.0390625,0.0390625,15.797033037470923,0.03327769854876828,4.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,aipw,384,0.005046479628264962,0.004957127818158006,0.005002897795819381,0.01770577049523847,0.00863608607502997,nan,nan,-0.009069684420208501,0.09375,0.06770833333333333,0.026041666666666668,0.8359375,0.033854166666666664,0.026041666666666668,15.651046147909334,0.0337702210412875,3.5078125,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,ctmle,384,0.004044459664837549,0.004044459664837549,0.004044459664837549,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.9973958333333334,0.0,0.0,5.993079573562315,0.18606763704422316,3.9921875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,cui_selective_ml,384,0.003780508425213752,0.003726742692184962,0.0037233613509223477,0.014221826003667726,0.015116240426887306,nan,nan,0.0008944144232195805,0.2604166666666667,0.20052083333333334,0.059895833333333336,0.6901041666666666,0.109375,0.08333333333333333,11.825267275521782,0.1511513346828737,3.0703125,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,ma_dr_bc,384,0.014999762473209282,0.014912186637744428,0.01500183790588687,0.005838481484041647,-0.00013836436952208153,nan,nan,-0.005976845853563728,0.09375,0.08072916666666667,0.013020833333333334,0.8489583333333334,0.044270833333333336,0.041666666666666664,15.7402362282389,0.0337702210412875,3.546875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,tmle,384,0.0032939294584331783,0.0032529214182830586,0.0032529214182830586,0.01244958055951384,0.01244958055951384,nan,nan,0.0,0.06770833333333333,0.06770833333333333,0.0,1.0,0.018229166666666668,0.018229166666666668,15.659613662388475,0.0337702210412875,4.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,aipw,384,0.0038845977052279616,0.003737435525433159,0.0037831831771412707,0.0378835058252619,0.026106829016092292,nan,nan,-0.011776676809169606,0.15104166666666666,0.12239583333333333,0.028645833333333332,0.8958333333333334,0.046875,0.036458333333333336,17.285684141002577,0.023213380203173043,3.6875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,ctmle,384,0.0038118062235042573,0.0038118062235042573,0.0038118062235042573,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.984375,0.0,0.0,5.299049728061848,0.2441133970230878,3.953125,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,cui_selective_ml,384,0.004500250778252562,0.0044759395559262,0.004490449554122194,0.005402192794198513,0.002177928434062504,nan,nan,-0.003224264360136009,0.046875,0.033854166666666664,0.013020833333333334,0.8619791666666666,0.020833333333333332,0.018229166666666668,11.321537429332016,0.14387645699575843,3.5859375,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,ma_dr_bc,384,0.013224335525527556,0.012781861376177532,0.0132292586985334,0.03345908370941553,-0.0003722813139714898,nan,nan,-0.03383136502338702,0.15104166666666666,0.08854166666666667,0.0625,0.703125,0.057291666666666664,0.046875,16.800446031749043,0.023213380203173043,3.109375,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,tmle,384,0.002728142693305145,0.002642150464355123,0.002642150464355123,0.031520429323966925,0.031520429323966925,nan,nan,0.0,0.13802083333333334,0.13802083333333334,0.0,1.0,0.046875,0.046875,17.13594056118575,0.023213380203173043,4.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,aipw,768,39.41190360268754,29.34983332444519,34.71551906867736,0.2553053610319955,0.11916157568420338,nan,nan,-0.13614378534779215,0.6432291666666666,0.4453125,0.19791666666666666,0.7018229166666666,0.23697916666666666,0.1796875,9.122047126067793,0.07852925356309387,3.10546875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,ctmle,768,8.160419211359553,7.373208045760393,7.373208045760393,0.09646700067851155,0.09646700067851155,nan,nan,0.0,0.7942708333333334,0.7942708333333334,0.0,1.0,0.25390625,0.25390625,3.6986592951035626,0.2598806904778527,4.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,cui_selective_ml,768,6.433616892014606,5.334175499619669,5.33716718553886,0.17089009352726015,0.17042508512383725,nan,nan,-0.0004650084034228952,0.4830729166666667,0.4817708333333333,0.0013020833333333333,0.9895833333333334,0.18880208333333334,0.18880208333333334,5.095522453389308,0.09991421071261498,3.96875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,ma_dr_bc,768,31.454083030420282,27.376840266459222,29.98605076909897,0.12962523053105135,0.04667223202474313,nan,nan,-0.08295299850630822,0.6432291666666666,0.390625,0.2526041666666667,0.6015625,0.23307291666666666,0.14322916666666666,8.237262685589878,0.07852925356309387,2.8046875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,tmle,768,6.70700976653455,8.141866885435547,8.141866885435547,-0.21393395400441984,-0.21393395400441984,nan,nan,0.0,0.5989583333333334,0.5989583333333334,0.0,1.0,0.33203125,0.33203125,9.041010171956886,0.07852925356309387,4.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,Twins,aipw,384,0.003642474603758659,0.0036299034485223116,0.003626873222562115,0.003451267779156386,0.004283181873236619,nan,nan,0.0008319140940802328,0.0234375,0.010416666666666666,0.013020833333333334,0.6354166666666666,0.010416666666666666,0.0026041666666666665,19.638120011367942,0.015985156202141037,2.90625,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,Twins,ctmle,384,0.003615671348499954,0.003615671348499954,0.003615671348499954,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.9895833333333334,0.0,0.0,8.334845950745683,0.20476693387866443,3.96875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,Twins,cui_selective_ml,384,0.007727737616558508,0.0064519392455177705,0.006498845978934092,0.1650933862333832,0.15902346826466063,nan,nan,-0.006069917968722582,0.5677083333333334,0.515625,0.052083333333333336,0.8072916666666666,0.22395833333333334,0.20052083333333334,13.902067101953895,0.15937304481809061,3.421875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,Twins,ma_dr_bc,384,0.019018947263564408,0.019000458248722846,0.019012521505642876,0.0009721366059509684,0.00033786086224874,nan,nan,-0.0006342757437022284,0.0234375,0.018229166666666668,0.005208333333333333,0.6432291666666666,0.0078125,0.0078125,17.85563155774383,0.015985156202141037,2.9296875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.01,5.0,0.01,1.0,1.0,inf,-inf,inf,inf,-inf,Twins,tmle,384,0.0030680342474549947,0.0030768336018520185,0.0030768336018520185,-0.0028680756755967707,-0.0028680756755967707,nan,nan,0.0,0.018229166666666668,0.018229166666666668,0.0,1.0,0.010416666666666666,0.010416666666666666,19.49327228421593,0.015985156202141037,4.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2016,aipw,384,0.005814973099769235,0.005760255804294924,0.005814973099769235,0.009409724608439252,0.0,nan,nan,-0.009409724608439252,0.08854166666666667,0.0,0.08854166666666667,0.0,0.0390625,0.0,15.866103527899563,0.03327769854876828,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2016,ctmle,384,0.004524202624720051,0.0045209843596300875,0.0045209843596300875,0.0007113441542999643,0.0007113441542999643,nan,nan,0.0,0.005208333333333333,0.005208333333333333,0.0,1.0,0.0026041666666666665,0.0026041666666666665,5.945768887632003,0.1858509813541124,4.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2016,cui_selective_ml,384,0.0040312403740951795,0.003993125690821703,0.004005833895867795,0.009454827729549975,0.006302397244938973,nan,nan,-0.003152430484611002,0.2734375,0.20572916666666666,0.06770833333333333,0.5598958333333334,0.13802083333333334,0.11197916666666667,11.394432563802903,0.16212869390580917,2.6796875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2016,ma_dr_bc,384,0.015787916971935077,0.015685557871538493,0.015787916971935077,0.006483382233295143,0.0,nan,nan,-0.006483382233295143,0.08854166666666667,0.0,0.08854166666666667,0.0,0.033854166666666664,0.0,16.012569013363677,0.03327769854876828,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2016,tmle,384,0.0038161074334450637,0.0038339865753102263,0.0038161074334450637,-0.004685177809321317,0.0,nan,nan,0.004685177809321317,0.0625,0.0,0.0625,0.0,0.0390625,0.0,15.797033037470923,0.03327769854876828,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,aipw,384,0.005046479628264962,0.004957127818158006,0.005046479628264962,0.01770577049523847,0.0,nan,nan,-0.01770577049523847,0.09375,0.0,0.09375,0.0,0.033854166666666664,0.0,15.651046147909334,0.0337702210412875,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,ctmle,384,0.004044459664837549,0.004044459664837549,0.004044459664837549,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.9973958333333334,0.0,0.0,5.993079573562315,0.18606763704422316,3.9921875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,cui_selective_ml,384,0.003780508425213752,0.003726742692184962,0.00373052717971916,0.014221826003667726,0.013220773470903113,nan,nan,-0.0010010525327646125,0.2604166666666667,0.18489583333333334,0.07552083333333333,0.6328125,0.109375,0.08072916666666667,11.825267275521782,0.1511513346828737,2.8984375,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,ma_dr_bc,384,0.014999762473209282,0.014912186637744428,0.014999762473209282,0.005838481484041647,0.0,nan,nan,-0.005838481484041647,0.09375,0.0,0.09375,0.0,0.044270833333333336,0.0,15.7402362282389,0.0337702210412875,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,tmle,384,0.0032939294584331783,0.0032529214182830586,0.0032939294584331783,0.01244958055951384,0.0,nan,nan,-0.01244958055951384,0.06770833333333333,0.0,0.06770833333333333,0.0,0.018229166666666668,0.0,15.659613662388475,0.0337702210412875,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,aipw,384,0.0038845977052279616,0.003737435525433159,0.0038845977052279616,0.0378835058252619,0.0,nan,nan,-0.0378835058252619,0.15104166666666666,0.0,0.15104166666666666,0.0,0.046875,0.0,17.285684141002577,0.023213380203173043,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,ctmle,384,0.0038118062235042573,0.0038118062235042573,0.0038118062235042573,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.984375,0.0,0.0,5.299049728061848,0.2441133970230878,3.953125,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,cui_selective_ml,384,0.004500250778252562,0.0044759395559262,0.004500663403506362,0.005402192794198513,-9.168939113224361e-05,nan,nan,-0.005493882185330756,0.046875,0.010416666666666666,0.036458333333333336,0.4921875,0.020833333333333332,0.0078125,11.321537429332016,0.14387645699575843,2.4765625,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,ma_dr_bc,384,0.013224335525527556,0.012781861376177532,0.013224335525527556,0.03345908370941553,0.0,nan,nan,-0.03345908370941553,0.15104166666666666,0.0,0.15104166666666666,0.0,0.057291666666666664,0.0,16.800446031749043,0.023213380203173043,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,tmle,384,0.002728142693305145,0.002642150464355123,0.002728142693305145,0.031520429323966925,0.0,nan,nan,-0.031520429323966925,0.13802083333333334,0.0,0.13802083333333334,0.0,0.046875,0.0,17.13594056118575,0.023213380203173043,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,aipw,768,39.41190360268754,29.34983332444519,34.65661174491382,0.2553053610319955,0.12065623385543478,nan,nan,-0.13464912717656075,0.6432291666666666,0.4427083333333333,0.20052083333333334,0.6966145833333334,0.23697916666666666,0.17838541666666666,9.122047126067793,0.07852925356309387,3.08984375,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,ctmle,768,8.160419211359553,7.373208045760393,7.373208045760393,0.09646700067851155,0.09646700067851155,nan,nan,0.0,0.7942708333333334,0.7942708333333334,0.0,1.0,0.25390625,0.25390625,3.6986592951035626,0.2598806904778527,4.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,cui_selective_ml,768,6.433616892014606,5.334175499619669,5.615049398860662,0.17089009352726015,0.12723286246185228,nan,nan,-0.043657231065407864,0.4830729166666667,0.3619791666666667,0.12109375,0.7278645833333334,0.18880208333333334,0.13671875,5.095522453389308,0.09991421071261498,3.18359375,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,ma_dr_bc,768,31.454083030420282,27.376840266459222,29.999607674002025,0.12962523053105135,0.04624122582151213,nan,nan,-0.08338400470953922,0.6432291666666666,0.3893229166666667,0.25390625,0.59765625,0.23307291666666666,0.14322916666666666,8.237262685589878,0.07852925356309387,2.79296875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,tmle,768,6.70700976653455,8.141866885435547,8.127768609345924,-0.21393395400441984,-0.2118319328980891,nan,nan,0.0021020211063307315,0.5989583333333334,0.59765625,0.0013020833333333333,0.9947916666666666,0.33203125,0.3307291666666667,9.041010171956886,0.07852925356309387,3.984375,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,Twins,aipw,384,0.003642474603758659,0.0036299034485223116,0.003642474603758659,0.003451267779156386,0.0,nan,nan,-0.003451267779156386,0.0234375,0.0,0.0234375,0.0,0.010416666666666666,0.0,19.638120011367942,0.015985156202141037,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,Twins,ctmle,384,0.003615671348499954,0.003615671348499954,0.003615671348499954,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.9895833333333334,0.0,0.0,8.334845950745683,0.20476693387866443,3.96875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,Twins,cui_selective_ml,384,0.007727737616558508,0.0064519392455177705,0.006498914958654355,0.1650933862333832,0.15901454201435483,nan,nan,-0.006078844219028379,0.5677083333333334,0.5130208333333334,0.0546875,0.8020833333333334,0.22395833333333334,0.20052083333333334,13.902067101953895,0.15937304481809061,3.40625,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,Twins,ma_dr_bc,384,0.019018947263564408,0.019000458248722846,0.019018947263564408,0.0009721366059509684,0.0,nan,nan,-0.0009721366059509684,0.0234375,0.0,0.0234375,0.0,0.0078125,0.0,17.85563155774383,0.015985156202141037,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.05,5.0,0.05,1.0,1.0,inf,-inf,inf,inf,-inf,Twins,tmle,384,0.0030680342474549947,0.0030768336018520185,0.0030680342474549947,-0.0028680756755967707,0.0,nan,nan,0.0028680756755967707,0.018229166666666668,0.0,0.018229166666666668,0.0,0.010416666666666666,0.0,19.49327228421593,0.015985156202141037,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2016,aipw,384,0.005814973099769235,0.005760255804294924,0.005814973099769235,0.009409724608439252,0.0,nan,nan,-0.009409724608439252,0.08854166666666667,0.0,0.08854166666666667,0.0,0.0390625,0.0,15.866103527899563,0.03327769854876828,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2016,ctmle,384,0.004524202624720051,0.0045209843596300875,0.0045209843596300875,0.0007113441542999643,0.0007113441542999643,nan,nan,0.0,0.005208333333333333,0.005208333333333333,0.0,1.0,0.0026041666666666665,0.0026041666666666665,5.945768887632003,0.1858509813541124,4.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2016,cui_selective_ml,384,0.0040312403740951795,0.003993125690821703,0.004005825355522294,0.009454827729549975,0.006304515785315767,nan,nan,-0.0031503119442342076,0.2734375,0.203125,0.0703125,0.5494791666666666,0.13802083333333334,0.109375,11.394432563802903,0.16212869390580917,2.6484375,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2016,ma_dr_bc,384,0.015787916971935077,0.015685557871538493,0.015787916971935077,0.006483382233295143,0.0,nan,nan,-0.006483382233295143,0.08854166666666667,0.0,0.08854166666666667,0.0,0.033854166666666664,0.0,16.012569013363677,0.03327769854876828,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2016,tmle,384,0.0038161074334450637,0.0038339865753102263,0.0038161074334450637,-0.004685177809321317,0.0,nan,nan,0.004685177809321317,0.0625,0.0,0.0625,0.0,0.0390625,0.0,15.797033037470923,0.03327769854876828,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,aipw,384,0.005046479628264962,0.004957127818158006,0.005046479628264962,0.01770577049523847,0.0,nan,nan,-0.01770577049523847,0.09375,0.0,0.09375,0.0,0.033854166666666664,0.0,15.651046147909334,0.0337702210412875,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,ctmle,384,0.004044459664837549,0.004044459664837549,0.004044459664837549,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.9973958333333334,0.0,0.0,5.993079573562315,0.18606763704422316,3.9921875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,cui_selective_ml,384,0.003780508425213752,0.003726742692184962,0.00373052717971916,0.014221826003667726,0.013220773470903113,nan,nan,-0.0010010525327646125,0.2604166666666667,0.18489583333333334,0.07552083333333333,0.6223958333333334,0.109375,0.08072916666666667,11.825267275521782,0.1511513346828737,2.8671875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,ma_dr_bc,384,0.014999762473209282,0.014912186637744428,0.014999762473209282,0.005838481484041647,0.0,nan,nan,-0.005838481484041647,0.09375,0.0,0.09375,0.0,0.044270833333333336,0.0,15.7402362282389,0.0337702210412875,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,ACIC 2017,tmle,384,0.0032939294584331783,0.0032529214182830586,0.0032939294584331783,0.01244958055951384,0.0,nan,nan,-0.01244958055951384,0.06770833333333333,0.0,0.06770833333333333,0.0,0.018229166666666668,0.0,15.659613662388475,0.0337702210412875,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,aipw,384,0.0038845977052279616,0.003737435525433159,0.0038845977052279616,0.0378835058252619,0.0,nan,nan,-0.0378835058252619,0.15104166666666666,0.0,0.15104166666666666,0.0,0.046875,0.0,17.285684141002577,0.023213380203173043,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,ctmle,384,0.0038118062235042573,0.0038118062235042573,0.0038118062235042573,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.984375,0.0,0.0,5.299049728061848,0.2441133970230878,3.953125,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,cui_selective_ml,384,0.004500250778252562,0.0044759395559262,0.004500663403506362,0.005402192794198513,-9.168939113224361e-05,nan,nan,-0.005493882185330756,0.046875,0.010416666666666666,0.036458333333333336,0.4453125,0.020833333333333332,0.0078125,11.321537429332016,0.14387645699575843,2.3359375,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,ma_dr_bc,384,0.013224335525527556,0.012781861376177532,0.013224335525527556,0.03345908370941553,0.0,nan,nan,-0.03345908370941553,0.15104166666666666,0.0,0.15104166666666666,0.0,0.057291666666666664,0.0,16.800446031749043,0.023213380203173043,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,IHDP,tmle,384,0.002728142693305145,0.002642150464355123,0.002728142693305145,0.031520429323966925,0.0,nan,nan,-0.031520429323966925,0.13802083333333334,0.0,0.13802083333333334,0.0,0.046875,0.0,17.13594056118575,0.023213380203173043,1.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,aipw,768,39.41190360268754,29.34983332444519,38.30414152650264,0.2553053610319955,0.028107296905835244,nan,nan,-0.22719806412616028,0.6432291666666666,0.028645833333333332,0.6145833333333334,0.07291666666666667,0.23697916666666666,0.009114583333333334,9.122047126067793,0.07852925356309387,1.21875,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,ctmle,768,8.160419211359553,7.373208045760393,7.373208045760393,0.09646700067851155,0.09646700067851155,nan,nan,0.0,0.7942708333333334,0.7942708333333334,0.0,1.0,0.25390625,0.25390625,3.6986592951035626,0.2598806904778527,4.0,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,cui_selective_ml,768,6.433616892014606,5.334175499619669,5.802846624979253,0.17089009352726015,0.09804287038264026,nan,nan,-0.07284722314461989,0.4830729166666667,0.19791666666666666,0.28515625,0.4049479166666667,0.18880208333333334,0.08072916666666667,5.095522453389308,0.09991421071261498,2.21484375,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,ma_dr_bc,768,31.454083030420282,27.376840266459222,31.229642275478042,0.12962523053105135,0.0071355046251125875,nan,nan,-0.12248972590593876,0.6432291666666666,0.01953125,0.6236979166666666,0.052083333333333336,0.23307291666666666,0.010416666666666666,8.237262685589878,0.07852925356309387,1.15625,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,tmle,768,6.70700976653455,8.141866885435547,6.980035494186482,-0.21393395400441984,-0.040707519021998095,nan,nan,0.17322643498242174,0.5989583333333334,0.046875,0.5520833333333334,0.10677083333333333,0.33203125,0.02734375,9.041010171956886,0.07852925356309387,1.3203125,crosses_zero
floor_sens_le_5_resid_ess_ge_0.1,5.0,0.1,1.0,1.0,inf,-inf,inf,inf,-inf,Twins,aipw,384,0.003642474603758659,0.0036299034485223116,0.003642474603758659,0.003451267779156386,0.0,nan,nan,-0.003451267779156386,0.0234375,0.0,0.0234375,0.0,0.010416666666666666,0.0,19.638120011367942,0.015985156202141037,1.0,crosses_zero
