gate_id,floor_sens_max,residual_ess_min,floor_share_max,max_weight_share_max,score_tail_max,veto_floor_sens_max,veto_floor_share_min,veto_residual_ess_max,veto_score_tail_min,method,reps,ref_mse,current_mse,gated_mse,current_gain,gated_gain,gated_gain_ci_low,gated_gain_ci_high,gated_minus_current_gain,current_activation,gated_activation,gamma_change_rate,current_gate_pass_rate,current_harm_rate,gated_harm_rate,mean_current_max_ratio,mean_current_ess_share,mean_allowed_count,significance_class
floor_sens_le_0.25_floor_share_le_0.05,0.25,0.0,0.05,1.0,inf,-inf,inf,inf,-inf,cui_selective_ml,2304,2.1478789202038886,1.7811664577372983,1.7798271219827528,0.17073237183769185,0.17135593387461445,0.10791299321977668,0.23545243330682541,0.000623562036922598,0.3524305555555556,0.3472222222222222,0.005208333333333333,0.9839409722222222,0.1449652777777778,0.1423611111111111,9.772391546231535,0.13605965863796032,3.9518229166666665,win
floor_sens_le_0.25_floor_share_le_0.05,0.25,0.0,0.05,1.0,inf,-inf,inf,inf,-inf,ma_dr_bc,2304,10.495199503845802,9.136010099508772,10.495199503845802,0.1295058187163547,0.0,0.0,0.0,-0.1295058187163547,0.2738715277777778,0.0,0.2738715277777778,0.0,0.1015625,0.0,13.813901367045867,0.0438841605202596,1.0,crosses_zero
floor_sens_le_0.25_floor_share_le_0.05,0.25,0.0,0.05,1.0,inf,-inf,inf,inf,-inf,tmle,2304,2.237820957816956,2.7160899438218156,2.237820957816956,-0.213720844973863,0.0,0.0,0.0,0.213720844973863,0.24739583333333334,0.0,0.24739583333333334,0.0,0.12977430555555555,0.0,14.361313314862473,0.0438841605202596,1.0,crosses_zero
floor_sens_le_0.25_floor_share_le_0.1,0.25,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,aipw,2304,13.140365955068683,9.786291895247798,13.140365955068683,0.25524966894297985,0.0,0.0,0.0,-0.25524966894297985,0.2738715277777778,0.0,0.2738715277777778,0.00043402777777777775,0.10069444444444445,0.0,14.447508013385836,0.0438841605202596,1.0013020833333333,crosses_zero
floor_sens_le_0.25_floor_share_le_0.1,0.25,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,ctmle,2304,2.7228057604301115,2.4604015021862096,2.7228057604301115,0.09637274243258942,0.0,0.0,0.0,-0.09637274243258942,0.265625,0.0,0.265625,0.0,0.08506944444444445,0.0,5.495010455034829,0.2234267217092989,1.0,crosses_zero
floor_sens_le_0.25_floor_share_le_0.1,0.25,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,cui_selective_ml,2304,2.1478789202038886,1.7811664577372983,1.7811664577372983,0.17073237183769185,0.17073237183769185,0.10530294399792864,0.2343652743387802,0.0,0.3524305555555556,0.3524305555555556,0.0,1.0,0.1449652777777778,0.1449652777777778,9.772391546231535,0.13605965863796032,4.0,win
floor_sens_le_0.25_floor_share_le_0.1,0.25,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,ma_dr_bc,2304,10.495199503845802,9.136010099508772,10.495199503845802,0.1295058187163547,0.0,0.0,0.0,-0.1295058187163547,0.2738715277777778,0.0,0.2738715277777778,0.0,0.1015625,0.0,13.813901367045867,0.0438841605202596,1.0,crosses_zero
floor_sens_le_0.25_floor_share_le_0.1,0.25,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,tmle,2304,2.237820957816956,2.7160899438218156,2.2413371124223804,-0.213720844973863,-0.0015712403591279234,-0.004896879538609023,0.0002613286153793884,0.2121496046147351,0.24739583333333334,0.00390625,0.24348958333333334,0.016927083333333332,0.12977430555555555,0.0030381944444444445,14.361313314862473,0.0438841605202596,1.05078125,crosses_zero
floor_sens_le_0.25_floor_share_le_0.2,0.25,0.0,0.2,1.0,inf,-inf,inf,inf,-inf,aipw,2304,13.140365955068683,9.786291895247798,13.14341223670634,0.25524966894297985,-0.0002318262404619187,-0.0007473393440620812,0.0,-0.25548149518344176,0.2738715277777778,0.0008680555555555555,0.2730034722222222,0.004774305555555556,0.10069444444444445,0.0008680555555555555,14.447508013385836,0.0438841605202596,1.0143229166666667,crosses_zero
floor_sens_le_0.25_floor_share_le_0.2,0.25,0.0,0.2,1.0,inf,-inf,inf,inf,-inf,ctmle,2304,2.7228057604301115,2.4604015021862096,2.7228057604301115,0.09637274243258942,0.0,0.0,0.0,-0.09637274243258942,0.265625,0.0,0.265625,0.0,0.08506944444444445,0.0,5.495010455034829,0.2234267217092989,1.0,crosses_zero
floor_sens_le_0.25_floor_share_le_0.2,0.25,0.0,0.2,1.0,inf,-inf,inf,inf,-inf,cui_selective_ml,2304,2.1478789202038886,1.7811664577372983,1.7811664577372983,0.17073237183769185,0.17073237183769185,0.1057704274514465,0.2352773891263635,0.0,0.3524305555555556,0.3524305555555556,0.0,1.0,0.1449652777777778,0.1449652777777778,9.772391546231535,0.13605965863796032,4.0,win
floor_sens_le_0.25_floor_share_le_0.2,0.25,0.0,0.2,1.0,inf,-inf,inf,inf,-inf,ma_dr_bc,2304,10.495199503845802,9.136010099508772,10.495199503845802,0.1295058187163547,0.0,0.0,0.0,-0.1295058187163547,0.2738715277777778,0.0,0.2738715277777778,0.0,0.1015625,0.0,13.813901367045867,0.0438841605202596,1.0,crosses_zero
floor_sens_le_0.25_floor_share_le_0.2,0.25,0.0,0.2,1.0,inf,-inf,inf,inf,-inf,tmle,2304,2.237820957816956,2.7160899438218156,2.420539382331676,-0.213720844973863,-0.0816501534121683,-0.1567655505602427,-0.02136891180053487,0.1320706915616947,0.24739583333333334,0.07378472222222222,0.1736111111111111,0.2339409722222222,0.12977430555555555,0.03819444444444445,14.361313314862473,0.0438841605202596,1.7018229166666667,loss
floor_sens_le_0.25_floor_share_le_1,0.25,0.0,1.0,1.0,inf,-inf,inf,inf,-inf,aipw,2304,13.140365955068683,9.786291895247798,13.14341223670634,0.25524966894297985,-0.0002318262404619187,-0.0007429241810104903,0.0,-0.25548149518344176,0.2738715277777778,0.0008680555555555555,0.2730034722222222,0.004774305555555556,0.10069444444444445,0.0008680555555555555,14.447508013385836,0.0438841605202596,1.0143229166666667,crosses_zero
floor_sens_le_0.25_floor_share_le_1,0.25,0.0,1.0,1.0,inf,-inf,inf,inf,-inf,ctmle,2304,2.7228057604301115,2.4604015021862096,2.712701564814339,0.09637274243258942,0.003710949845418421,-0.0008308034449255707,0.008702152785319456,-0.092661792587171,0.265625,0.023871527777777776,0.2417534722222222,0.038628472222222224,0.08506944444444445,0.007378472222222222,5.495010455034829,0.2234267217092989,1.1158854166666667,crosses_zero
floor_sens_le_0.25_floor_share_le_1,0.25,0.0,1.0,1.0,inf,-inf,inf,inf,-inf,cui_selective_ml,2304,2.1478789202038886,1.7811664577372983,1.7811664577372983,0.17073237183769185,0.17073237183769185,0.10395292886304554,0.23203505022994453,0.0,0.3524305555555556,0.3524305555555556,0.0,1.0,0.1449652777777778,0.1449652777777778,9.772391546231535,0.13605965863796032,4.0,win
floor_sens_le_0.25_floor_share_le_1,0.25,0.0,1.0,1.0,inf,-inf,inf,inf,-inf,ma_dr_bc,2304,10.495199503845802,9.136010099508772,10.495199503845802,0.1295058187163547,0.0,0.0,0.0,-0.1295058187163547,0.2738715277777778,0.0,0.2738715277777778,0.0,0.1015625,0.0,13.813901367045867,0.0438841605202596,1.0,crosses_zero
floor_sens_le_0.25_floor_share_le_1,0.25,0.0,1.0,1.0,inf,-inf,inf,inf,-inf,tmle,2304,2.237820957816956,2.7160899438218156,2.634843463280236,-0.213720844973863,-0.1774147766721177,-0.28643869343178535,-0.08473795065980634,0.03630606830174532,0.24739583333333334,0.09505208333333333,0.15234375,0.27734375,0.12977430555555555,0.051215277777777776,14.361313314862473,0.0438841605202596,1.83203125,loss
floor_sens_le_0.25_resid_ess_ge_0,0.25,0.0,1.0,1.0,inf,-inf,inf,inf,-inf,aipw,2304,13.140365955068683,9.786291895247798,13.14341223670634,0.25524966894297985,-0.0002318262404619187,-0.0007545186497504297,0.0,-0.25548149518344176,0.2738715277777778,0.0008680555555555555,0.2730034722222222,0.004774305555555556,0.10069444444444445,0.0008680555555555555,14.447508013385836,0.0438841605202596,1.0143229166666667,crosses_zero
floor_sens_le_0.25_resid_ess_ge_0,0.25,0.0,1.0,1.0,inf,-inf,inf,inf,-inf,ctmle,2304,2.7228057604301115,2.4604015021862096,2.712701564814339,0.09637274243258942,0.003710949845418421,-0.0008666395645380795,0.008673151568303335,-0.092661792587171,0.265625,0.023871527777777776,0.2417534722222222,0.038628472222222224,0.08506944444444445,0.007378472222222222,5.495010455034829,0.2234267217092989,1.1158854166666667,crosses_zero
floor_sens_le_0.25_resid_ess_ge_0,0.25,0.0,1.0,1.0,inf,-inf,inf,inf,-inf,cui_selective_ml,2304,2.1478789202038886,1.7811664577372983,1.7811664577372983,0.17073237183769185,0.17073237183769185,0.10636339903870866,0.23503970096008955,0.0,0.3524305555555556,0.3524305555555556,0.0,1.0,0.1449652777777778,0.1449652777777778,9.772391546231535,0.13605965863796032,4.0,win
