gate_id,floor_sens_max,residual_ess_min,floor_share_max,max_weight_share_max,score_tail_max,veto_floor_sens_max,veto_floor_share_min,veto_residual_ess_max,veto_score_tail_min,dataset,setting,design,method,n,strength,reps,ref_mse,current_mse,gated_mse,current_gain,gated_gain,gated_gain_ci_low,gated_gain_ci_high,gated_minus_current_gain,current_activation,gated_activation,gamma_change_rate,current_gate_pass_rate,current_harm_rate,gated_harm_rate,mean_current_max_ratio,mean_current_ess_share,mean_allowed_count,significance_class
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP A, strength=0",ihdp_semisynth,tmle,3000,0.0,96,0.0014808178740663182,0.0014805182770506323,0.0014849646199891625,0.00020231861117614436,-0.002800307853833006,nan,nan,-0.0030026264650091505,0.08333333333333333,0.020833333333333332,0.0625,0.3125,0.041666666666666664,0.010416666666666666,17.058107669425663,0.02354420661916123,1.9375,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP A, strength=3",ihdp_semisynth,aipw,3000,3.0,96,0.004724292332800328,0.004493836316312768,0.004714980331492589,0.04878106608423127,0.0019710891392318297,nan,nan,-0.04680997694499944,0.21875,0.010416666666666666,0.20833333333333334,0.010416666666666666,0.07291666666666667,0.0,17.99995604108988,0.02300998681047404,1.03125,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP A, strength=3",ihdp_semisynth,ctmle,3000,3.0,96,0.01247112435256111,0.01247112435256111,0.01247112435256111,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.423943199431896,0.24372218034072332,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP A, strength=3",ihdp_semisynth,cui_selective_ml,3000,3.0,96,0.015786173880885535,0.01568341080077863,0.01568341080077863,0.006509688850655282,0.006509688850655282,nan,nan,0.0,0.0625,0.0625,0.0,1.0,0.0,0.0,13.577471207642136,0.12864249789425383,4.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP A, strength=3",ihdp_semisynth,ma_dr_bc,3000,3.0,96,0.02743732489984493,0.026165364028081492,0.02743732489984493,0.04635877864939475,0.0,nan,nan,-0.04635877864939475,0.21875,0.0,0.21875,0.0,0.0625,0.0,17.359519379561437,0.02300998681047404,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP A, strength=3",ihdp_semisynth,tmle,3000,3.0,96,0.006192664520364626,0.005932622263786069,0.00610358285877755,0.04199198192044895,0.014385029464155652,nan,nan,-0.0276069524562933,0.21875,0.0625,0.15625,0.17708333333333334,0.041666666666666664,0.010416666666666666,17.59184916388841,0.02300998681047404,1.53125,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP B, strength=0",ihdp_misaligned,aipw,3000,0.0,96,0.0037835277655176584,0.00363212990097371,0.003779142211717157,0.04001500026609006,0.0011591176468878084,nan,nan,-0.03885588261920225,0.13541666666666666,0.010416666666666666,0.125,0.0625,0.020833333333333332,0.0,17.23804686685614,0.022731019669243152,1.1875,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP B, strength=0",ihdp_misaligned,ctmle,3000,0.0,96,0.0011000483345700858,0.0011000483345700858,0.0011000483345700858,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.253419628803928,0.2436457909082129,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP B, strength=0",ihdp_misaligned,cui_selective_ml,3000,0.0,96,0.0007336966218266803,0.0007368886805406952,0.0007368886805406952,-0.004350652052980353,-0.004350652052980353,nan,nan,0.0,0.041666666666666664,0.041666666666666664,0.0,1.0,0.03125,0.03125,10.764722453675814,0.12834270788386232,4.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP B, strength=0",ihdp_misaligned,ma_dr_bc,3000,0.0,96,0.008778271435809731,0.008309553538363088,0.008778271435809731,0.05339523855853612,0.0,nan,nan,-0.05339523855853612,0.13541666666666666,0.0,0.13541666666666666,0.010416666666666666,0.041666666666666664,0.0,16.68053523703332,0.022731019669243152,1.03125,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP B, strength=0",ihdp_misaligned,tmle,3000,0.0,96,0.001669739467450743,0.0016276954597500492,0.0016714819736817768,0.025179980781602995,-0.0010435797110874834,nan,nan,-0.02622356049269048,0.13541666666666666,0.03125,0.10416666666666667,0.2916666666666667,0.0625,0.03125,17.08515738529189,0.022731019669243152,1.875,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP B, strength=3",ihdp_misaligned,aipw,3000,3.0,96,0.0033651650025805064,0.003209283045110023,0.003343173761221587,0.046322233040860805,0.006534966737754555,nan,nan,-0.03978726630310625,0.13541666666666666,0.010416666666666666,0.125,0.07291666666666667,0.052083333333333336,0.0,16.844487732967284,0.02356830771381375,1.21875,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP B, strength=3",ihdp_misaligned,ctmle,3000,3.0,96,0.0009110210726853294,0.0009110210726853294,0.0009110210726853294,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27245629129093,0.24457820625758095,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP B, strength=3",ihdp_misaligned,cui_selective_ml,3000,3.0,96,0.0008140338193297175,0.0008121353995263316,0.0008121353995263316,0.0023321141681178492,0.0023321141681178492,nan,nan,0.0,0.07291666666666667,0.07291666666666667,0.0,1.0,0.041666666666666664,0.041666666666666664,10.260746957339988,0.16716115334530046,4.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP B, strength=3",ihdp_misaligned,ma_dr_bc,3000,3.0,96,0.009228576166416279,0.009250080921570767,0.009228576166416279,-0.0023302354303305073,0.0,nan,nan,0.0023302354303305073,0.13541666666666666,0.0,0.13541666666666666,0.0,0.07291666666666667,0.0,16.34049266631382,0.02356830771381375,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,IHDP,"IHDP B, strength=3",ihdp_misaligned,tmle,3000,3.0,96,0.0015693489113388916,0.0015277658568337406,0.0015372172627558167,0.026497010451088543,0.020474509110699812,nan,nan,-0.006022501340388731,0.11458333333333333,0.041666666666666664,0.07291666666666667,0.22916666666666666,0.041666666666666664,0.020833333333333332,16.808648026137032,0.02356830771381375,1.6875,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,aipw,1000,0.0,96,4.643128695645413,3.2269073719412185,4.643128695645413,0.3050144453313144,0.0,nan,nan,-0.3050144453313144,0.9791666666666666,0.0,0.9791666666666666,0.0,0.375,0.0,10.605988740628664,0.07057545775261562,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,ctmle,1000,0.0,96,2.2491671562509254,1.5648901808170141,2.2491671562509254,0.30423571388731896,0.0,nan,nan,-0.30423571388731896,1.0,0.0,1.0,0.0,0.3020833333333333,0.0,3.9128196932363117,0.26136617141451757,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,cui_selective_ml,1000,0.0,96,1.4742298667397955,1.4750906476821897,1.4750906476821897,-0.0005838851605264317,-0.0005838851605264317,nan,nan,0.0,0.11458333333333333,0.11458333333333333,0.0,1.0,0.0625,0.0625,3.4030709797577665,0.06656815418893657,4.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,ma_dr_bc,1000,0.0,96,9.189124984422325,4.863870336034386,9.189124984422325,0.4706927651675473,0.0,nan,nan,-0.4706927651675473,0.9791666666666666,0.0,0.9791666666666666,0.0,0.3020833333333333,0.0,9.113345443909882,0.07057545775261562,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CC, n=1000",kang_schafer_cc,tmle,1000,0.0,96,1.535628473143345,2.1999192511437484,1.535628473143345,-0.43258560883586483,0.0,nan,nan,0.43258560883586483,0.96875,0.0,0.96875,0.0,0.5729166666666666,0.0,10.502723048023249,0.07057545775261562,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CC, n=200",kang_schafer_cc,aipw,200,0.0,96,63.369561234217805,47.4455600674958,63.369561234217805,0.2512878558187569,0.0,nan,nan,-0.2512878558187569,0.5520833333333334,0.0,0.5520833333333334,0.0,0.20833333333333334,0.0,7.4573608508943146,0.08522426846805863,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CC, n=200",kang_schafer_cc,ctmle,200,0.0,96,11.779932776757391,10.247084526270397,11.779932776757391,0.1301236840257194,0.0,nan,nan,-0.1301236840257194,0.9375,0.0,0.9375,0.0,0.3958333333333333,0.0,3.5265905427945268,0.25311123538043434,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CC, n=200",kang_schafer_cc,cui_selective_ml,200,0.0,96,7.024340927169317,7.023633227224245,7.023633227224245,0.00010074965785533685,0.00010074965785533685,nan,nan,0.0,0.0625,0.0625,0.0,1.0,0.03125,0.03125,2.9432113463867178,0.13419426168406168,4.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CC, n=200",kang_schafer_cc,ma_dr_bc,200,0.0,96,42.294433725747574,35.40203786564011,42.294433725747574,0.1629622447436051,0.0,nan,nan,-0.1629622447436051,0.5520833333333334,0.0,0.5520833333333334,0.0,0.21875,0.0,6.825542103925859,0.08522426846805863,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CC, n=200",kang_schafer_cc,tmle,200,0.0,96,10.027841035156499,15.683285329902327,10.093595062841253,-0.5639742667358276,-0.006557146992481,nan,nan,0.5574171197433466,0.5,0.020833333333333332,0.4791666666666667,0.03125,0.3541666666666667,0.010416666666666666,7.3274214447099615,0.08522426846805863,1.09375,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,aipw,1000,0.0,96,5.2359938472514065,3.8308533225717505,5.2359938472514065,0.2683617600920737,0.0,nan,nan,-0.2683617600920737,0.9895833333333334,0.0,0.9895833333333334,0.0,0.3854166666666667,0.0,10.892612743745191,0.07109785837965914,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,ctmle,1000,0.0,96,2.295267660032624,1.6999245331258628,2.295267660032624,0.25937851923478905,0.0,nan,nan,-0.25937851923478905,1.0,0.0,1.0,0.0,0.3020833333333333,0.0,3.9244775946586468,0.26594587000513553,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,cui_selective_ml,1000,0.0,96,1.152820377008805,1.1531628076534812,1.1531628076534812,-0.0002970372934980592,-0.0002970372934980592,nan,nan,0.0,0.041666666666666664,0.041666666666666664,0.0,1.0,0.03125,0.03125,3.430952930822981,0.05825228088387185,4.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,ma_dr_bc,1000,0.0,96,8.146047687976287,3.8552241637956755,8.146047687976287,0.5267368530770995,0.0,nan,nan,-0.5267368530770995,0.9895833333333334,0.0,0.9895833333333334,0.0,0.23958333333333334,0.0,9.288108003179966,0.07109785837965914,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CI, n=1000",kang_schafer_ci,tmle,1000,0.0,96,1.5558244690156842,2.3404408370196963,1.5486241804850565,-0.504309055185648,0.004627956864043381,nan,nan,0.5089370120496913,0.9895833333333334,0.010416666666666666,0.9791666666666666,0.010416666666666666,0.59375,0.0,10.97404590278373,0.07109785837965914,1.03125,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CI, n=200",kang_schafer_ci,aipw,200,0.0,96,67.22197169076972,48.72942676385835,67.2638460839435,0.2750967349184521,-0.0006229271787268065,nan,nan,-0.2757196620971789,0.7291666666666666,0.010416666666666666,0.71875,0.010416666666666666,0.2708333333333333,0.010416666666666666,7.320461883022979,0.08866171401094826,1.03125,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CI, n=200",kang_schafer_ci,ctmle,200,0.0,96,11.626606921969852,10.502987542627741,11.626606921969852,0.0966420716622749,0.0,nan,nan,-0.0966420716622749,0.9270833333333334,0.0,0.9270833333333334,0.0,0.34375,0.0,3.534844618310976,0.25830679743315327,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CI, n=200",kang_schafer_ci,cui_selective_ml,200,0.0,96,6.714687026739206,6.709095484821916,6.709095484821916,0.000832733066339908,0.000832733066339908,nan,nan,0.0,0.0625,0.0625,0.0,1.0,0.03125,0.03125,2.99034943619507,0.1215330390912619,4.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CI, n=200",kang_schafer_ci,ma_dr_bc,200,0.0,96,52.81711867081916,45.76447499321332,52.81711867081916,0.13352950435560862,0.0,nan,nan,-0.13352950435560862,0.7291666666666666,0.0,0.7291666666666666,0.0,0.3645833333333333,0.0,7.055512177831157,0.08866171401094826,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS CI, n=200",kang_schafer_ci,tmle,200,0.0,96,11.209136785925137,14.891240677408442,11.230712664472419,-0.3284912979299863,-0.0019248474667892257,nan,nan,0.3265664504631971,0.6666666666666666,0.010416666666666666,0.65625,0.010416666666666666,0.3958333333333333,0.010416666666666666,7.219675435717906,0.08866171401094826,1.03125,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS IC, n=1000",kang_schafer_ic,aipw,1000,0.0,96,8.088473967839082,7.069389657146561,8.088473967839082,0.12599216054159834,0.0,nan,nan,-0.12599216054159834,0.5625,0.0,0.5625,0.0,0.16666666666666666,0.0,10.780823151361302,0.07048317908060549,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS IC, n=1000",kang_schafer_ic,ctmle,1000,0.0,96,2.490654492839187,2.135888340969322,2.490654492839187,0.14243892635042044,0.0,nan,nan,-0.14243892635042044,0.8333333333333334,0.0,0.8333333333333334,0.0,0.19791666666666666,0.0,3.7601590282276884,0.2649708511220741,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS IC, n=1000",kang_schafer_ic,cui_selective_ml,1000,0.0,96,1.9655241573241888,1.786736580124311,1.786736580124311,0.09096178061900517,0.09096178061900517,nan,nan,0.0,1.0,1.0,0.0,1.0,0.4791666666666667,0.4791666666666667,9.184041544339625,0.06452061505783653,4.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS IC, n=1000",kang_schafer_ic,ma_dr_bc,1000,0.0,96,6.754258461676801,5.9108851844725825,6.754258461676801,0.12486541372224069,0.0,nan,nan,-0.12486541372224069,0.5625,0.0,0.5625,0.0,0.21875,0.0,10.231894232867935,0.07048317908060549,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS IC, n=1000",kang_schafer_ic,tmle,1000,0.0,96,1.800646948897904,1.9115468500995514,1.800646948897904,-0.061588920176453454,0.0,nan,nan,0.061588920176453454,0.5104166666666666,0.0,0.5104166666666666,0.0,0.23958333333333334,0.0,10.615656331826305,0.07048317908060549,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS IC, n=200",kang_schafer_ic,aipw,200,0.0,96,95.82779207609771,71.78334839938472,95.82779207609771,0.25091305096144845,0.0,nan,nan,-0.25091305096144845,0.3958333333333333,0.0,0.3958333333333333,0.010416666666666666,0.08333333333333333,0.0,7.6729683696295785,0.08324637899928196,1.03125,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS IC, n=200",kang_schafer_ic,ctmle,200,0.0,96,16.769315199014674,16.24875672310652,16.769315199014674,0.031042321629134895,0.0,nan,nan,-0.031042321629134895,0.40625,0.0,0.40625,0.0,0.17708333333333334,0.0,3.495998888302966,0.2524426910055658,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS IC, n=200",kang_schafer_ic,cui_selective_ml,200,0.0,96,13.740434567186446,11.585674092373518,11.585674092373518,0.1568189466116825,0.1568189466116825,nan,nan,0.0,0.8125,0.8125,0.0,1.0,0.3541666666666667,0.3541666666666667,5.002014989391241,0.13764402595782196,4.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS IC, n=200",kang_schafer_ic,ma_dr_bc,200,0.0,96,55.62916728409558,56.078330782425354,55.62916728409558,-0.008074244506230288,0.0,nan,nan,0.008074244506230288,0.3958333333333333,0.0,0.3958333333333333,0.0,0.17708333333333334,0.0,6.97747307599397,0.08324637899928196,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS IC, n=200",kang_schafer_ic,tmle,200,0.0,96,14.678793367065332,16.13036756065767,14.671498791920977,-0.09888920412553959,0.0004969465106526849,nan,nan,0.09938615063619227,0.3020833333333333,0.010416666666666666,0.2916666666666667,0.03125,0.15625,0.0,7.475773236638854,0.08324637899928196,1.09375,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS II, n=1000",kang_schafer_ii,aipw,1000,0.0,96,4.91005200034859,4.210475951783095,4.91005200034859,0.14247833801267862,0.0,nan,nan,-0.14247833801267862,0.6458333333333334,0.0,0.6458333333333334,0.0,0.3020833333333333,0.0,10.893278699935797,0.06859118497021154,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS II, n=1000",kang_schafer_ii,ctmle,1000,0.0,96,2.7984143231702916,2.34268502065744,2.7984143231702916,0.16285269080404108,0.0,nan,nan,-0.16285269080404108,0.8645833333333334,0.0,0.8645833333333334,0.0,0.20833333333333334,0.0,3.923733894440204,0.26444772137650735,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS II, n=1000",kang_schafer_ii,cui_selective_ml,1000,0.0,96,2.8387877535062156,1.752943660412367,1.752943660412367,0.3825027396827084,0.3825027396827084,nan,nan,0.0,0.96875,0.96875,0.0,1.0,0.2604166666666667,0.2604166666666667,9.17457877034991,0.07024242689160932,4.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS II, n=1000",kang_schafer_ii,ma_dr_bc,1000,0.0,96,6.287308564468731,5.296709120188381,6.287308564468731,0.15755540453008676,0.0,nan,nan,-0.15755540453008676,0.6458333333333334,0.0,0.6458333333333334,0.0,0.21875,0.0,9.353422666220082,0.06859118497021154,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS II, n=1000",kang_schafer_ii,tmle,1000,0.0,96,1.9922389425665301,2.1027436514109703,1.9922389425665301,-0.055467598029220744,0.0,nan,nan,0.055467598029220744,0.6145833333333334,0.0,0.6145833333333334,0.0,0.2916666666666667,0.0,10.83794977971101,0.06859118497021154,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS II, n=200",kang_schafer_ii,aipw,200,0.0,96,65.99825530933059,48.50270506138003,65.99825530933059,0.2650911022715642,0.0,nan,nan,-0.2650911022715642,0.2916666666666667,0.0,0.2916666666666667,0.010416666666666666,0.10416666666666667,0.0,7.352882569324525,0.09035398684337037,1.03125,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS II, n=200",kang_schafer_ii,ctmle,200,0.0,96,15.273995160841482,14.243447498508838,15.273995160841482,0.0674707338506102,0.0,nan,nan,-0.0674707338506102,0.3854166666666667,0.0,0.3854166666666667,0.0,0.10416666666666667,0.0,3.5106501008571853,0.25845418608543386,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS II, n=200",kang_schafer_ii,cui_selective_ml,200,0.0,96,16.55811046044288,11.187067496665327,11.187067496665327,0.3243753553045142,0.3243753553045142,nan,nan,0.0,0.8020833333333334,0.8020833333333334,0.0,1.0,0.2604166666666667,0.2604166666666667,4.6359596298711585,0.14635888194552013,4.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS II, n=200",kang_schafer_ii,ma_dr_bc,200,0.0,96,70.51520486415582,61.84318968590395,70.51520486415582,0.12298078400194812,0.0,nan,nan,-0.12298078400194812,0.2916666666666667,0.0,0.2916666666666667,0.0,0.125,0.0,7.052803780790181,0.09035398684337037,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Kang-Schafer,"KS II, n=200",kang_schafer_ii,tmle,200,0.0,96,10.855968110505971,9.87539092584197,10.855968110505971,0.09032609295480876,0.0,nan,nan,-0.09032609295480876,0.23958333333333334,0.0,0.23958333333333334,0.010416666666666666,0.052083333333333336,0.0,7.374836196244066,0.09035398684337037,1.03125,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Twins,"Twins A, strength=0",twins_semisynth,aipw,3000,0.0,96,0.003133268637873719,0.0031340218314628385,0.003133268637873719,-0.00024038589606245608,0.0,nan,nan,0.00024038589606245608,0.010416666666666666,0.0,0.010416666666666666,0.0,0.010416666666666666,0.0,19.2609256758843,0.0161713346851127,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Twins,"Twins A, strength=0",twins_semisynth,ctmle,3000,0.0,96,0.0012150519937083276,0.0012150519937083276,0.0012150519937083276,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.284909168285306,0.20437227877373176,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Twins,"Twins A, strength=0",twins_semisynth,cui_selective_ml,3000,0.0,96,0.0013211384058233952,0.0012933451882694228,0.0012933451882694228,0.02103732465233299,0.02103732465233299,nan,nan,0.0,0.5104166666666666,0.5104166666666666,0.0,1.0,0.2604166666666667,0.2604166666666667,13.603838162364822,0.16837916503370412,4.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Twins,"Twins A, strength=0",twins_semisynth,ma_dr_bc,3000,0.0,96,0.014122727655190221,0.014099880864377025,0.014122727655190221,0.0016177321669726963,0.0,nan,nan,-0.0016177321669726963,0.010416666666666666,0.0,0.010416666666666666,0.0,0.0,0.0,17.13612417178727,0.0161713346851127,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Twins,"Twins A, strength=0",twins_semisynth,tmle,3000,0.0,96,0.0024291621815133954,0.0024291621815133954,0.0024291621815133954,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.280603764516865,0.0161713346851127,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Twins,"Twins A, strength=3",twins_semisynth,aipw,3000,3.0,96,0.003388276781552851,0.0033915125095452868,0.003388276781552851,-0.0009549774711594683,0.0,nan,nan,0.0009549774711594683,0.020833333333333332,0.0,0.020833333333333332,0.0,0.010416666666666666,0.0,19.945204352256425,0.01599210172608003,1.0,crosses_zero
floor_sens_le_1_floor_share_le_0.1,1.0,0.0,0.1,1.0,inf,-inf,inf,inf,-inf,Twins,"Twins A, strength=3",twins_semisynth,ctmle,3000,3.0,96,0.009952822813752723,0.009952822813752723,0.009952822813752723,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.229229636686656,0.20400843067111027,1.0,crosses_zero
