source,design,reference_method,method,n,strength,seed0,rep,ref_error,rt_error,selected_region_damp,score_selected_error,score_selected_gamma,base_residual_loss,score_selected_residual_loss,weighted_residual_selected_loss,eligible_count,gamma_changed,pair_id
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020500000,2,0.115972063276,0.115972063276,0,0.115972063276,0,7.92333894749,7.92333894749,7.92333894749,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020500000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020500000,3,0.0904504834599,0.0904504834599,0,0.0904504834599,0,10.1892381963,10.1892381963,10.1892381963,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020500000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020500000,4,-0.0421059832125,-0.0421059832125,0,-0.0421059832125,0,11.1847951821,11.1847951821,11.1847951821,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020500000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020600000,1,0.089749516554,0.089749516554,0,0.089749516554,0,9.67167091635,9.67167091635,9.67167091635,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020600000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020600000,2,0.0993179058351,0.0993179058351,0,0.0993179058351,0,15.3145682421,15.3145682421,15.3145682421,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020600000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020600000,3,-0.0354788517083,-0.0354788517083,0,-0.0354788517083,0,8.35015560956,8.35015560956,8.35015560956,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020600000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020600000,4,-0.117987875815,-0.117987875815,0,-0.117987875815,0,16.3139863484,16.3139863484,16.3139863484,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020600000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020700000,1,-0.00501954861403,-0.00501954861403,0,-0.0140688794924,0.5,11.0319444414,11.4331109895,11.0319444414,1,True,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020700000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020700000,2,-0.20871402124,-0.20871402124,0,-0.20871402124,0,10.1196481575,10.1196481575,10.1196481575,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020700000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020700000,3,0.0596158705567,0.0596158705567,0,0.0596158705567,0,12.909525639,12.909525639,12.909525639,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020700000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020700000,4,-0.0612835967722,-0.0612835967722,0,-0.0612835967722,0,14.4244706358,14.4244706358,14.4244706358,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020700000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020800000,1,-0.125587131904,-0.125587131904,0,-0.125587131904,0,10.4265746341,10.4265746341,10.4265746341,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020800000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020800000,2,0.0653514417733,0.0653514417733,0,0.0653514417733,0,12.7287212477,12.7287212477,12.7287212477,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020800000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020800000,3,0.0805314519923,0.0805314519923,0,0.0805314519923,0,13.1171768146,13.1171768146,13.1171768146,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020800000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020800000,4,-0.0379611399883,-0.0379611399883,0,-0.0379611399883,0,13.9767103901,13.9767103901,13.9767103901,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020800000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020900000,1,0.159272076285,0.159272076285,0,0.159272076285,0,10.874966301,10.874966301,10.874966301,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020900000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020900000,2,-0.0981893601994,-0.0981893601994,0,-0.0981893601994,0,15.5309592328,15.5309592328,15.5309592328,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020900000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020900000,3,0.00656641799733,-0.0237220330411,1,0.00656641799733,0,11.9080138263,11.9080138263,10.3609940483,4,True,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020900000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2020900000,4,-0.154172433611,-0.154172433611,0,-0.154172433611,0,12.3068760459,12.3068760459,12.3068760459,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2020900000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021000000,1,0.0329157642799,0.0329157642799,0,0.0329157642799,0,5.47281332426,5.47281332426,5.47281332426,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021000000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021000000,2,-0.0396983343182,-0.0396983343182,0,-0.0396983343182,0,14.2217004532,14.2217004532,14.2217004532,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021000000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021000000,3,0.0733812925176,0.0733812925176,0,0.0733812925176,0,9.58523826132,9.58523826132,9.58523826132,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021000000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021000000,4,0.155620594557,0.155620594557,0,0.155620594557,0,12.4334869774,12.4334869774,12.4334869774,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021000000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021100000,1,-0.0503135892548,-0.071184912248,1,-0.0607492507514,0.5,13.3972301381,12.0671623109,11.2640565987,4,True,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021100000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021100000,2,0.0170588438155,0.0170588438155,0,0.0170588438155,0,7.20897747195,7.20897747195,7.20897747195,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021100000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021100000,3,-0.0286594115583,-0.0286594115583,0,-0.0286594115583,0,8.42824665396,8.42824665396,8.42824665396,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021100000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021100000,4,0.0794208209786,0.0794208209786,0,0.0794208209786,0,10.6620276082,10.6620276082,10.6620276082,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021100000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021200000,1,-0.208123734543,-0.208123734543,0,-0.208123734543,0,10.7664553321,10.7664553321,10.7664553321,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021200000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021200000,2,0.0154310646159,0.0154310646159,0,0.0154310646159,0,8.63717795067,8.63717795067,8.63717795067,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021200000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021200000,3,0.141851465641,0.141851465641,0,0.141851465641,0,14.2930053534,14.2930053534,14.2930053534,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021200000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021200000,4,0.034443971696,0.034443971696,0,0.034443971696,0,13.5922654954,13.5922654954,13.5922654954,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021200000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021300000,1,-0.159211883962,-0.159211883962,0,-0.159211883962,0,10.6109121811,10.6109121811,10.6109121811,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021300000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021300000,2,-0.00637377721158,-0.00637377721158,0,-0.00637377721158,0,15.6892162798,15.6892162798,15.6892162798,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021300000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021300000,3,0.0912304020002,0.0912304020002,0,0.0912304020002,0,12.5839864041,12.5839864041,12.5839864041,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021300000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021300000,4,0.0524105514205,0.0533184132763,0.25,0.0524105514205,0,11.6977974928,11.6977974928,11.394820188,2,True,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021300000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021400000,1,0.0126453518059,0.0126453518059,0,0.0126453518059,0,13.9015329165,13.9015329165,13.9015329165,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021400000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021400000,2,0.0858431256294,0.0858431256294,0,0.0858431256294,0,10.2797287689,10.2797287689,10.2797287689,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021400000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021400000,3,-0.0205013378783,-0.0205013378783,0,-0.0205013378783,0,8.18731467555,8.18731467555,8.18731467555,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021400000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021400000,4,0.0402181942373,0.0609519429444,0.5,0.0402181942373,0,10.7044832847,10.7044832847,9.85029519077,3,True,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021400000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021500000,1,-0.0653454367338,-0.0653454367338,0,-0.0653454367338,0,11.8069284133,11.8069284133,11.8069284133,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021500000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021500000,2,-0.145703620435,-0.145703620435,0,-0.145703620435,0,20.3461538672,20.3461538672,20.3461538672,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021500000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021500000,3,-0.062364975794,-0.062364975794,0,-0.062364975794,0,12.2597205459,12.2597205459,12.2597205459,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021500000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021500000,4,-0.106385536397,-0.106385536397,0,-0.106385536397,0,12.8893707799,12.8893707799,12.8893707799,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021500000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021600000,1,-0.00128067434267,-0.00128067434267,0,0.000666114780733,0.5,9.83865689015,9.60084646649,9.83865689015,1,True,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021600000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021600000,2,0.0327231566121,0.0327231566121,0,0.0327231566121,0,14.6275801113,14.6275801113,14.6275801113,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021600000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021600000,3,-0.0830014627969,-0.0830014627969,0,-0.0830014627969,0,9.78709868681,9.78709868681,9.78709868681,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021600000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021600000,4,-0.0756721486878,-0.0756721486878,0,-0.0756721486878,0,14.7124848753,14.7124848753,14.7124848753,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021600000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021700000,1,-0.210254971277,-0.210254971277,0,-0.210254971277,0,8.18397299645,8.18397299645,8.18397299645,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021700000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021700000,2,-0.105473948933,-0.105473948933,0,-0.105473948933,0,8.8877174188,8.8877174188,8.8877174188,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021700000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021700000,3,-0.025191753511,-0.025191753511,0,-0.025191753511,0,14.3534346735,14.3534346735,14.3534346735,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021700000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021700000,4,0.119931448133,0.119931448133,0,0.119931448133,0,10.3469918426,10.3469918426,10.3469918426,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021700000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021800000,1,-0.0658993779308,-0.0673420185895,0.25,-0.0673420185895,0.25,10.9700436726,10.4002879649,10.4002879649,2,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021800000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021800000,2,-0.0402605475394,-0.0402605475394,0,-0.0402605475394,0,14.1094326598,14.1094326598,14.1094326598,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021800000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021800000,3,0.0823160047998,0.0823160047998,0,0.0823160047998,0,9.40721941173,9.40721941173,9.40721941173,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021800000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021800000,4,0.0690262529012,0.0690262529012,0,0.0690262529012,0,11.7652412484,11.7652412484,11.7652412484,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021800000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021900000,1,0.0111640378113,0.0111640378113,0,0.0111640378113,0,15.3308549373,15.3308549373,15.3308549373,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021900000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021900000,2,-0.0537620108734,-0.0537620108734,0,-0.0537620108734,0,8.52485088277,8.52485088277,8.52485088277,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021900000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021900000,3,-0.000122400951379,-0.000122400951379,0,-0.000122400951379,0,9.52836462297,9.52836462297,9.52836462297,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021900000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2021900000,4,-0.0443336639549,-0.0443336639549,0,-0.0443336639549,0,10.9775706051,10.9775706051,10.9775706051,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2021900000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022000000,1,-0.00478588666472,-0.00478588666472,0,-0.00478588666472,0,15.4663882848,15.4663882848,15.4663882848,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022000000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022000000,2,0.059452261609,0.059452261609,0,0.059452261609,0,17.0004506744,17.0004506744,17.0004506744,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022000000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022000000,3,-0.152920458344,-0.152920458344,0,-0.152920458344,0,12.3310812042,12.3310812042,12.3310812042,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022000000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022000000,4,0.134124694928,0.134124694928,0,0.134124694928,0,17.4306293262,17.4306293262,17.4306293262,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022000000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022100000,1,-0.0579125140843,-0.0579125140843,0,-0.0579125140843,0,11.2584749212,11.2584749212,11.2584749212,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022100000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022100000,2,0.155015271104,0.155015271104,0,0.155015271104,0,9.55663691415,9.55663691415,9.55663691415,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022100000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022100000,3,-0.034784028445,-0.0517615497245,0.5,-0.034784028445,0,12.2523217506,12.2523217506,11.7826739021,3,True,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022100000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022100000,4,-0.0128764603178,-0.0128764603178,0,-0.0128764603178,0,9.85913943616,9.85913943616,9.85913943616,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022100000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022200000,1,0.015853476587,0.015853476587,0,0.015853476587,0,12.0182222701,12.0182222701,12.0182222701,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022200000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022200000,2,0.121698427164,0.121698427164,0,0.121698427164,0,11.1822334005,11.1822334005,11.1822334005,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022200000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022200000,3,-0.0176371698383,-0.0176371698383,0,-0.0120834928357,0.25,10.5364984113,10.5857436115,10.5364984113,1,True,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022200000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022200000,4,0.0935529242393,0.0935529242393,0,0.0935529242393,0,11.6896607101,11.6896607101,11.6896607101,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022200000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022300000,1,-0.00545828708117,-0.00545828708117,0,-0.00545828708117,0,13.9693679021,13.9693679021,13.9693679021,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022300000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022300000,2,0.0391662136681,0.0391662136681,0,0.0391662136681,0,11.0308353258,11.0308353258,11.0308353258,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022300000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022300000,3,0.0575851950252,0.0575851950252,0,0.0575851950252,0,13.0485620371,13.0485620371,13.0485620371,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022300000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022300000,4,0.125014149492,0.125014149492,0,0.122013039137,0.25,11.3157576657,11.6074756148,11.3157576657,1,True,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022300000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022400000,1,-0.103953043134,-0.103953043134,0,-0.103953043134,0,13.2908316658,13.2908316658,13.2908316658,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022400000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022400000,2,0.105131707315,0.105131707315,0,0.105131707315,0,9.65280907403,9.65280907403,9.65280907403,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022400000|rep=2"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022400000,3,0.0975795096982,0.0975795096982,0,0.0975795096982,0,12.8034347427,12.8034347427,12.8034347427,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022400000|rep=3"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,0,2022400000,4,-0.0371364426819,-0.0371364426819,0,-0.0371364426819,0,15.7249906306,15.7249906306,15.7249906306,1,False,"('Semi-synthetic benchmarks', 'IHDP A, $s=0$', 'ma_dr_bc', 3000, 0.0)|seed=2022400000|rep=4"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,3,2022500000,1,-0.347202719279,-0.347202719279,0,-0.33481445998,0.5,9.20941332889,9.65018472156,9.20941332889,1,True,"('Semi-synthetic benchmarks', 'IHDP A, $s=3$', 'ma_dr_bc', 3000, 3.0)|seed=2022500000|rep=1"
weighted_residual_low_response,ihdp_semisynth,ma_dr_bc,ma_dr_bc,3000,3,2022500000,2,-0.126151696423,-0.118430480449,0.25,-0.126151696423,0,11.1956713822,11.1956713822,10.8414707527,2,True,"('Semi-synthetic benchmarks', 'IHDP A, $s=3$', 'ma_dr_bc', 3000, 3.0)|seed=2022500000|rep=2"
