dataset,setting,method,n,strength,c,reps,reference_mse,repaired_mse,gain,gain_ci_low,gain_ci_high,activation,harm,mean_weight
ihdp,B_s0,cui_selective_ml,3000,0,0.5,96,0.000733696621827,0.00073542762613,-0.0023592916356,-0.00595354202275,0,0.03125,0.03125,0.0175759841249
ihdp,B_s0,cui_selective_ml,3000,0,0.75,96,0.000733696621827,0.0007345753506,-0.00119767318933,-0.00354930555492,0,0.0208333333333,0.0208333333333,0.0129300519781
ihdp,B_s0,cui_selective_ml,3000,0,1,96,0.000733696621827,0.000734242630526,-0.000744188651288,-0.00208825750147,0,0.0208333333333,0.0208333333333,0.0102956248596
ihdp,B_s0,cui_selective_ml,3000,0,1.25,96,0.000733696621827,0.000733919367378,-0.000303593535214,-0.000899523510146,0,0.0208333333333,0.0208333333333,0.00766119774121
ihdp,B_s0,cui_selective_ml,3000,0,1.5,96,0.000733696621827,0.000733834941522,-0.000188524372393,-0.00066766606084,0,0.0104166666667,0.0104166666667,0.00663469721025
ihdp,B_s0,cui_selective_ml,3000,0,1.75,96,0.000733696621827,0.000733810167715,-0.000154758635886,-0.000548083451979,0,0.0104166666667,0.0104166666667,0.00600436896751
ihdp,B_s0,cui_selective_ml,3000,0,2,96,0.000733696621827,0.000733787836284,-0.000124321762637,-0.000440290135876,0,0.0104166666667,0.0104166666667,0.00537404072477
ihdp,B_s0,cui_selective_ml,3000,0,2.25,96,0.000733696621827,0.000733767947229,-9.72137526458e-05,-0.000344286112532,0,0.0104166666667,0.0104166666667,0.00474371248204
ihdp,B_s0,cui_selective_ml,3000,0,2.5,96,0.000733696621827,0.000733750500549,-7.34346059119e-05,-0.000260071381945,0,0.0104166666667,0.0104166666667,0.0041133842393
ihdp,B_s0,cui_selective_ml,3000,0,2.75,96,0.000733696621827,0.000733735496245,-5.29843224353e-05,-0.000187645944116,0,0.0104166666667,0.0104166666667,0.00348305599656
ihdp,B_s0,cui_selective_ml,3000,0,3,96,0.000733696621827,0.000733722934317,-3.58629022161e-05,-0.000127009799046,0,0.0104166666667,0.0104166666667,0.00285272775383
ihdp,B_s0,cui_selective_ml,3000,0,3.25,96,0.000733696621827,0.000733712814764,-2.20703452543e-05,-7.81629467334e-05,0,0.0104166666667,0.0104166666667,0.00222239951109
ihdp,B_s0,cui_selective_ml,3000,0,3.5,96,0.000733696621827,0.000733705137588,-1.16066515501e-05,-4.11053871787e-05,0,0.0104166666667,0.0104166666667,0.00159207126835
ihdp,B_s0,cui_selective_ml,3000,0,3.75,96,0.000733696621827,0.000733699902787,-4.47182110319e-06,-1.58371203824e-05,0,0.0104166666667,0.0104166666667,0.000961743025618
ihdp,B_s0,cui_selective_ml,3000,0,4,96,0.000733696621827,0.000733697110361,-6.65853913562e-07,-2.35814634423e-06,0,0.0104166666667,0.0104166666667,0.000331414782882
ihdp,B_s0,cui_selective_ml,3000,0,4.25,96,0.000733696621827,0.000733696621827,0,0,0,0,0,0
ihdp,B_s0,cui_selective_ml,3000,0,4.5,96,0.000733696621827,0.000733696621827,0,0,0,0,0,0
ihdp,B_s0,cui_selective_ml,3000,0,4.75,96,0.000733696621827,0.000733696621827,0,0,0,0,0,0
ihdp,B_s0,cui_selective_ml,3000,0,5,96,0.000733696621827,0.000733696621827,0,0,0,0,0,0
ihdp,B_s0,cui_selective_ml,3000,0,6,96,0.000733696621827,0.000733696621827,0,0,0,0,0,0
ihdp,B_s0,cui_selective_ml,3000,0,8,96,0.000733696621827,0.000733696621827,0,0,0,0,0,0
ihdp,B_s0,cui_selective_ml,3000,0,10,96,0.000733696621827,0.000733696621827,0,0,0,0,0,0
ihdp,B_s0,ma_dr_bc,3000,0,0,96,0.00877827143581,0.00839653936749,0.043486017847,-0.0130930756818,0.108809345533,0.114583333333,0.0416666666667,0.114583333333
ihdp,B_s0,ma_dr_bc,3000,0,0.25,96,0.00877827143581,0.00840104315885,0.0429729565461,-0.0126132193455,0.107363504388,0.104166666667,0.0416666666667,0.0978306023134
ihdp,B_s0,ma_dr_bc,3000,0,0.5,96,0.00877827143581,0.00840565756575,0.0424472941837,-0.0123109700006,0.106086717411,0.104166666667,0.0416666666667,0.0914945379602
ihdp,B_s0,ma_dr_bc,3000,0,0.75,96,0.00877827143581,0.00841046500659,0.0418996418496,-0.0121277736407,0.104868899412,0.104166666667,0.0416666666667,0.085158473607
ihdp,B_s0,ma_dr_bc,3000,0,1,96,0.00877827143581,0.00841546548137,0.0413299995438,-0.0118670968874,0.103652985071,0.104166666667,0.0416666666667,0.0788224092537
ihdp,B_s0,ma_dr_bc,3000,0,1.25,96,0.00877827143581,0.00842065899009,0.0407383672662,-0.0116578437614,0.102132382702,0.104166666667,0.0416666666667,0.0724863449005
ihdp,B_s0,ma_dr_bc,3000,0,1.5,96,0.00877827143581,0.00842604553276,0.0401247450169,-0.0115333093211,0.100967606884,0.104166666667,0.0416666666667,0.0661502805473
ihdp,B_s0,ma_dr_bc,3000,0,1.75,96,0.00877827143581,0.00843060248445,0.0396056278163,-0.0112662563852,0.099680192047,0.0833333333333,0.03125,0.0623971262393
ihdp,B_s0,ma_dr_bc,3000,0,2,96,0.00877827143581,0.00843554967984,0.0390420549736,-0.0112172312392,0.0984378215013,0.0833333333333,0.03125,0.0594062395116
ihdp,B_s0,ma_dr_bc,3000,0,2.25,96,0.00877827143581,0.00844062456034,0.0384639365439,-0.0111418160318,0.0969769049587,0.0833333333333,0.03125,0.0564153527839
ihdp,B_s0,ma_dr_bc,3000,0,2.5,96,0.00877827143581,0.00844582712595,0.0378712725273,-0.0111461366522,0.0959174984281,0.0833333333333,0.03125,0.0534244660562
ihdp,B_s0,ma_dr_bc,3000,0,2.75,96,0.00877827143581,0.00845152170995,0.0372225589339,-0.0112849550729,0.0944635453124,0.0729166666667,0.0208333333333,0.0508158760476
ihdp,B_s0,ma_dr_bc,3000,0,3,96,0.00877827143581,0.00845790210288,0.036495719604,-0.0113709571304,0.0931188715459,0.0729166666667,0.0208333333333,0.048806713264
ihdp,B_s0,ma_dr_bc,3000,0,3.25,96,0.00877827143581,0.00846436840178,0.0357590940677,-0.0114569363853,0.0916962661079,0.0625,0.0208333333333,0.0468030707157
ihdp,B_s0,ma_dr_bc,3000,0,3.5,96,0.00877827143581,0.00846763143171,0.0353873773867,-0.0112210460828,0.0905336684527,0.0625,0.0208333333333,0.0455956146169
ihdp,B_s0,ma_dr_bc,3000,0,3.75,96,0.00877827143581,0.00847097598061,0.035006374256,-0.0109750535676,0.0895262562915,0.0625,0.0208333333333,0.0443881585181
ihdp,B_s0,ma_dr_bc,3000,0,4,96,0.00877827143581,0.00847440204848,0.0346160846757,-0.0106851743798,0.0885190543015,0.0625,0.0208333333333,0.0431807024193
ihdp,B_s0,ma_dr_bc,3000,0,4.25,96,0.00877827143581,0.00847790963533,0.0342165086458,-0.0104469608964,0.087554478922,0.0625,0.0208333333333,0.0419732463205
ihdp,B_s0,ma_dr_bc,3000,0,4.5,96,0.00877827143581,0.00848149874116,0.0338076461662,-0.0102282816864,0.0865210318469,0.0625,0.0208333333333,0.0407657902217
ihdp,B_s0,ma_dr_bc,3000,0,4.75,96,0.00877827143581,0.00848516936596,0.033389497237,-0.0100109256751,0.0856636959192,0.0625,0.0208333333333,0.0395583341229
ihdp,B_s0,ma_dr_bc,3000,0,5,96,0.00877827143581,0.00848892150973,0.0329620618582,-0.00979221612589,0.0845768968747,0.0625,0.0208333333333,0.0383508780241
ihdp,B_s0,ma_dr_bc,3000,0,6,96,0.00877827143581,0.0085047452746,0.0311594558465,-0.00903800939152,0.0806124490254,0.0625,0.0208333333333,0.0335210536289
ihdp,B_s0,ma_dr_bc,3000,0,8,96,0.00877827143581,0.00853438140012,0.0277833782512,-0.00739342428952,0.0728935066521,0.0520833333333,0.0208333333333,0.0265969312755
ihdp,B_s0,ma_dr_bc,3000,0,10,96,0.00877827143581,0.00856543173083,0.0242461977317,-0.00600562816539,0.0659642379043,0.0520833333333,0.0208333333333,0.0202253307611
ihdp,B_s3,aipw,3000,3,0,96,0.00336516500258,0.00320418148606,0.0478382238006,0.00106890677572,0.115001374185,0.125,0.0416666666667,0.125
ihdp,B_s3,aipw,3000,3,0.25,96,0.00336516500258,0.00324022953584,0.0371261042614,-0.00406473516489,0.102388386904,0.09375,0.0416666666667,0.0675142607377
ihdp,B_s3,aipw,3000,3,0.5,96,0.00336516500258,0.00325812585458,0.031807993937,-0.00597244115502,0.0950605666244,0.0833333333333,0.03125,0.0448307661277
ihdp,B_s3,aipw,3000,3,0.75,96,0.00336516500258,0.00326999681407,0.0282803929184,-0.00714441985875,0.0896109977035,0.0416666666667,0.0208333333333,0.0313313663864
ihdp,B_s3,aipw,3000,3,1,96,0.00336516500258,0.00327348877528,0.0272427138717,-0.00605056771534,0.0866700719844,0.0416666666667,0.0208333333333,0.027886266293
ihdp,B_s3,aipw,3000,3,1.25,96,0.00336516500258,0.00327715662248,0.0261527681512,-0.0050095947217,0.0832823700156,0.0416666666667,0.0208333333333,0.0244411661996
ihdp,B_s3,aipw,3000,3,1.5,96,0.00336516500258,0.00328100035565,0.0250105557569,-0.00401610533597,0.0799957273865,0.0416666666667,0.0208333333333,0.0209960661062
ihdp,B_s3,aipw,3000,3,1.75,96,0.00336516500258,0.00328501997481,0.0238160766888,-0.00304378324518,0.0766771487497,0.0416666666667,0.0208333333333,0.0175509660128
ihdp,B_s3,aipw,3000,3,2,96,0.00336516500258,0.00328921547995,0.022569330947,-0.00216293142671,0.0733060202779,0.0416666666667,0.0208333333333,0.0141058659194
ihdp,B_s3,aipw,3000,3,2.25,96,0.00336516500258,0.00329358687107,0.0212703185313,-0.00142093780562,0.0698749307038,0.0416666666667,0.0208333333333,0.010660765826
ihdp,B_s3,aipw,3000,3,2.5,96,0.00336516500258,0.00329558772965,0.0206757388934,-0.00035786198795,0.0670447569917,0.03125,0.0208333333333,0.00831644447644
ihdp,B_s3,aipw,3000,3,2.75,96,0.00336516500258,0.00329851569036,0.0198056595065,-6.39247229723e-05,0.063938240138,0.0208333333333,0.0104166666667,0.00681139714553
ihdp,B_s3,aipw,3000,3,3,96,0.00336516500258,0.00330186564407,0.0188101797263,0,0.060683813,0.0104166666667,0,0.00596000866925
ihdp,B_s3,aipw,3000,3,3.25,96,0.00336516500258,0.00330535018725,0.0177747050404,0,0.0573432520313,0.0104166666667,0,0.0055886205028
ihdp,B_s3,aipw,3000,3,3.5,96,0.00336516500258,0.00330889584883,0.0167210682708,0,0.0539440980825,0.0104166666667,0,0.00521723233634
ihdp,B_s3,aipw,3000,3,3.75,96,0.00336516500258,0.00331250262882,0.0156492694177,0,0.0504863511538,0.0104166666667,0,0.00484584416989
ihdp,B_s3,aipw,3000,3,4,96,0.00336516500258,0.00331617052722,0.0145593084809,0,0.046970011245,0.0104166666667,0,0.00447445600344
ihdp,B_s3,aipw,3000,3,4.25,96,0.00336516500258,0.00331989954403,0.0134511854606,0,0.0433950783563,0.0104166666667,0,0.00410306783699
ihdp,B_s3,aipw,3000,3,4.5,96,0.00336516500258,0.00332368967924,0.0123249003567,0,0.0397615524875,0.0104166666667,0,0.00373167967054
ihdp,B_s3,aipw,3000,3,4.75,96,0.00336516500258,0.00332754093286,0.0111804531691,0,0.0360694336388,0.0104166666667,0,0.00336029150409
ihdp,B_s3,aipw,3000,3,5,96,0.00336516500258,0.00333145330489,0.010017843898,0,0.03231872181,0.0104166666667,0,0.00298890333764
ihdp,B_s3,aipw,3000,3,6,96,0.00336516500258,0.0033477139771,0.00518578597757,0,0.0167299446948,0.0104166666667,0,0.00150335067183
ihdp,B_s3,aipw,3000,3,8,96,0.00336516500258,0.00336516500258,0,0,0,0,0,0
ihdp,B_s3,aipw,3000,3,10,96,0.00336516500258,0.00336516500258,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,0,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,0.25,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,0.5,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,0.75,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,1,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,1.25,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,1.5,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,1.75,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,2,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,2.25,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,2.5,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,2.75,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,3,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,3.25,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,3.5,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,3.75,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,4,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,4.25,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,4.5,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,4.75,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,5,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,6,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,8,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,ctmle,3000,3,10,96,0.000911021072685,0.000911021072685,0,0,0,0,0,0
ihdp,B_s3,cui_selective_ml,3000,3,0,96,0.00081403381933,0.000811289144884,0.0033716958445,-0.00863975623059,0.0172420773461,0.0729166666667,0.03125,0.0729166666667
ihdp,B_s3,cui_selective_ml,3000,3,0.25,96,0.00081403381933,0.0008114254883,0.00320420474839,-0.00783684835667,0.015872874413,0.0520833333333,0.0208333333333,0.0363919785521
ihdp,B_s3,cui_selective_ml,3000,3,0.5,96,0.00081403381933,0.000811748515438,0.00280738200031,-0.0074217200509,0.0144398815375,0.03125,0.0104166666667,0.026831820187
ihdp,B_s3,cui_selective_ml,3000,3,0.75,96,0.00081403381933,0.000811994983503,0.00250460825871,-0.00689771821186,0.0131323008428,0.03125,0.0104166666667,0.0246227302806
ihdp,B_s3,cui_selective_ml,3000,3,1,96,0.00081403381933,0.000812249157754,0.00219236785147,-0.00638792488672,0.0117448529588,0.03125,0.0104166666667,0.0224136403741
ihdp,B_s3,cui_selective_ml,3000,3,1.25,96,0.00081403381933,0.000812511038191,0.00187066077858,-0.00590385419642,0.0103440395583,0.03125,0.0104166666667,0.0202045504676
ihdp,B_s3,cui_selective_ml,3000,3,1.5,96,0.00081403381933,0.000812780624815,0.00153948704004,-0.00543627354536,0.00898340085512,0.03125,0.0104166666667,0.0179954605611
ihdp,B_s3,cui_selective_ml,3000,3,1.75,96,0.00081403381933,0.000813057917624,0.00119884663587,-0.00497639435703,0.00758960525761,0.03125,0.0104166666667,0.0157863706546
ihdp,B_s3,cui_selective_ml,3000,3,2,96,0.00081403381933,0.000813342916619,0.000848739566041,-0.00452714165594,0.00618316502333,0.03125,0.0104166666667,0.0135772807482
ihdp,B_s3,cui_selective_ml,3000,3,2.25,96,0.00081403381933,0.0008136356218,0.000489165830573,-0.0040816618089,0.0048003052028,0.03125,0.0104166666667,0.0113681908417
ihdp,B_s3,cui_selective_ml,3000,3,2.5,96,0.00081403381933,0.000813936033168,0.000120125429459,-0.00372981797123,0.00340642390128,0.03125,0.0104166666667,0.00915910093519
ihdp,B_s3,cui_selective_ml,3000,3,2.75,96,0.00081403381933,0.000814244150721,-0.000258381637299,-0.00340856036095,0.00213192461761,0.03125,0.0104166666667,0.00695001102871
ihdp,B_s3,cui_selective_ml,3000,3,3,96,0.00081403381933,0.000814486364963,-0.000555929768643,-0.00310762071234,0.00120158944644,0.0208333333333,0.0104166666667,0.00492595745897
ihdp,B_s3,cui_selective_ml,3000,3,3.25,96,0.00081403381933,0.000814456266462,-0.000518955259313,-0.00253071192042,0.000743545700082,0.0208333333333,0.0104166666667,0.00360034280277
ihdp,B_s3,cui_selective_ml,3000,3,3.5,96,0.00081403381933,0.000814430282044,-0.000487034696546,-0.00196931764293,0.000280458642612,0.0208333333333,0.0104166666667,0.00227472814657
ihdp,B_s3,cui_selective_ml,3000,3,3.75,96,0.00081403381933,0.000814352390238,-0.000391348493177,-0.00137794176186,0,0.0104166666667,0.0104166666667,0.00123659947719
ihdp,B_s3,cui_selective_ml,3000,3,4,96,0.00081403381933,0.000814193868623,-0.000196612584794,-0.000692274778664,0,0.0104166666667,0.0104166666667,0.000624594997893
ihdp,B_s3,cui_selective_ml,3000,3,4.25,96,0.00081403381933,0.000814037028292,-3.94205022958e-06,-1.38799963031e-05,0,0.0104166666667,0.0104166666667,1.25905185941e-05
ihdp,B_s3,cui_selective_ml,3000,3,4.5,96,0.00081403381933,0.00081403381933,0,0,0,0,0,0
ihdp,B_s3,cui_selective_ml,3000,3,4.75,96,0.00081403381933,0.00081403381933,0,0,0,0,0,0
ihdp,B_s3,cui_selective_ml,3000,3,5,96,0.00081403381933,0.00081403381933,0,0,0,0,0,0
ihdp,B_s3,cui_selective_ml,3000,3,6,96,0.00081403381933,0.00081403381933,0,0,0,0,0,0
ihdp,B_s3,cui_selective_ml,3000,3,8,96,0.00081403381933,0.00081403381933,0,0,0,0,0,0
ihdp,B_s3,cui_selective_ml,3000,3,10,96,0.00081403381933,0.00081403381933,0,0,0,0,0,0
ihdp,B_s3,ma_dr_bc,3000,3,0,96,0.00922857616642,0.00936982881032,-0.0153060061879,-0.0586043902797,0.0182613195963,0.135416666667,0.0833333333333,0.135416666667
ihdp,B_s3,ma_dr_bc,3000,3,0.25,96,0.00922857616642,0.00935697491766,-0.0139131702369,-0.0557705682977,0.0186201737911,0.114583333333,0.0729166666667,0.107514629912
ihdp,B_s3,ma_dr_bc,3000,3,0.5,96,0.00922857616642,0.00934055665243,-0.0121341021619,-0.052675017187,0.0196012373449,0.114583333333,0.0729166666667,0.10044592649
ihdp,B_s3,ma_dr_bc,3000,3,0.75,96,0.00922857616642,0.00932473615891,-0.0104198080791,-0.0500010139968,0.0205419515223,0.114583333333,0.0729166666667,0.093377223068
ihdp,B_s3,ma_dr_bc,3000,3,1,96,0.00922857616642,0.00931538360476,-0.00940637393855,-0.0480136770426,0.0209032403081,0.104166666667,0.0625,0.088590878829
ihdp,B_s3,ma_dr_bc,3000,3,1.25,96,0.00922857616642,0.00930852852566,-0.00866356389137,-0.0463463671358,0.0211149549996,0.104166666667,0.0625,0.0846969318695
ihdp,B_s3,ma_dr_bc,3000,3,1.5,96,0.00922857616642,0.00930181102049,-0.00793566122777,-0.0447422533385,0.0212404965931,0.104166666667,0.0625,0.0808029849101
ihdp,B_s3,ma_dr_bc,3000,3,1.75,96,0.00922857616642,0.00929523108924,-0.00722266594774,-0.0430096594256,0.0213646879279,0.104166666667,0.0625,0.0769090379507
ihdp,B_s3,ma_dr_bc,3000,3,2,96,0.00922857616642,0.00928878873192,-0.00652457805128,-0.0413801881712,0.0214320007942,0.104166666667,0.0625,0.0730150909912
ihdp,B_s3,ma_dr_bc,3000,3,2.25,96,0.00922857616642,0.00928248394852,-0.00584139753839,-0.0397645239,0.0214940755615,0.104166666667,0.0625,0.0691211440318
ihdp,B_s3,ma_dr_bc,3000,3,2.5,96,0.00922857616642,0.00927631673904,-0.00517312440907,-0.0381776822203,0.0215319320204,0.104166666667,0.0625,0.0652271970724
ihdp,B_s3,ma_dr_bc,3000,3,2.75,96,0.00922857616642,0.00927028710349,-0.00451975866332,-0.0367051422693,0.0216225192406,0.104166666667,0.0625,0.061333250113
ihdp,B_s3,ma_dr_bc,3000,3,3,96,0.00922857616642,0.00926439504187,-0.00388130030115,-0.0351056033973,0.0216812085085,0.104166666667,0.0625,0.0574393031535
ihdp,B_s3,ma_dr_bc,3000,3,3.25,96,0.00922857616642,0.00925864055417,-0.00325774932254,-0.0337009253404,0.0217774077228,0.104166666667,0.0625,0.0535453561941
ihdp,B_s3,ma_dr_bc,3000,3,3.5,96,0.00922857616642,0.00925335068943,-0.00268454445929,-0.0324386396456,0.0217784402552,0.09375,0.0520833333333,0.0504279551898
ihdp,B_s3,ma_dr_bc,3000,3,3.75,96,0.00922857616642,0.00924819257236,-0.00212561565195,-0.0310484247201,0.0217008860455,0.09375,0.0520833333333,0.0473335234177
ihdp,B_s3,ma_dr_bc,3000,3,4,96,0.00922857616642,0.00924315630338,-0.00157989019076,-0.0297242569136,0.0216525281047,0.09375,0.0520833333333,0.0442390916455
ihdp,B_s3,ma_dr_bc,3000,3,4.25,96,0.00922857616642,0.0092399361041,-0.00123095236804,-0.0286693824809,0.0214459805196,0.0833333333333,0.0416666666667,0.0416507953036
ihdp,B_s3,ma_dr_bc,3000,3,4.5,96,0.00922857616642,0.00923728174759,-0.000943328744725,-0.0277070304708,0.0212131561646,0.0833333333333,0.0416666666667,0.0391988813019
ihdp,B_s3,ma_dr_bc,3000,3,4.75,96,0.00922857616642,0.00923473522454,-0.000667389856554,-0.0266793694993,0.0209625022783,0.0833333333333,0.0416666666667,0.0367469673001
ihdp,B_s3,ma_dr_bc,3000,3,5,96,0.00922857616642,0.00923212316351,-0.000384349332889,-0.0255816034542,0.0207828857891,0.0729166666667,0.0416666666667,0.0345654991202
ihdp,B_s3,ma_dr_bc,3000,3,6,96,0.00922857616642,0.00922506231555,0.000380757638473,-0.021989605507,0.0195157259215,0.0625,0.03125,0.0278058941422
ihdp,B_s3,ma_dr_bc,3000,3,8,96,0.00922857616642,0.00922893726416,-3.91282179513e-05,-0.017014800072,0.0149656570702,0.0520833333333,0.0208333333333,0.0197128333185
ihdp,B_s3,ma_dr_bc,3000,3,10,96,0.00922857616642,0.0092332287036,-0.000504144637664,-0.0126404793504,0.0108631711509,0.03125,0.0208333333333,0.0126269058106
kang_schafer,cc_n1000,aipw,1000,0,0,96,4.64312869565,3.11773794146,0.328526485948,0.138822819433,0.473266341447,1,0.395833333333,1
kang_schafer,cc_n1000,aipw,1000,0,0.25,96,4.64312869565,3.20831268366,0.309019220883,0.140813102172,0.448615655474,0.59375,0.208333333333,0.444221651115
kang_schafer,cc_n1000,aipw,1000,0,0.5,96,4.64312869565,3.28353431139,0.292818587073,0.139426934922,0.424430913444,0.520833333333,0.145833333333,0.32560191399
kang_schafer,cc_n1000,aipw,1000,0,0.75,96,4.64312869565,3.36773077045,0.274685025722,0.134215764487,0.397822537546,0.447916666667,0.135416666667,0.243662754533
kang_schafer,cc_n1000,aipw,1000,0,1,96,4.64312869565,3.439266997,0.259278124205,0.130278779962,0.376022900879,0.375,0.104166666667,0.18539267524
kang_schafer,cc_n1000,aipw,1000,0,1.25,96,4.64312869565,3.50511846316,0.245095561006,0.12696473302,0.354528432157,0.302083333333,0.0833333333333,0.146294331567
kang_schafer,cc_n1000,aipw,1000,0,1.5,96,4.64312869565,3.5782203863,0.229351452252,0.121300856986,0.334551010791,0.270833333333,0.0729166666667,0.118964835504
kang_schafer,cc_n1000,aipw,1000,0,1.75,96,4.64312869565,3.6668192666,0.210269732554,0.110252940727,0.311750803455,0.239583333333,0.0520833333333,0.0959002265072
kang_schafer,cc_n1000,aipw,1000,0,2,96,4.64312869565,3.7743392649,0.187112933476,0.0927666515942,0.286570000941,0.197916666667,0.0104166666667,0.0784363978456
kang_schafer,cc_n1000,aipw,1000,0,2.25,96,4.64312869565,3.88337856199,0.163628919949,0.0736976741106,0.261687567385,0.166666666667,0.0104166666667,0.0653896446331
kang_schafer,cc_n1000,aipw,1000,0,2.5,96,4.64312869565,3.97860348535,0.143120135981,0.0558086873646,0.240279401254,0.135416666667,0.0104166666667,0.0549444613126
kang_schafer,cc_n1000,aipw,1000,0,2.75,96,4.64312869565,4.02929694143,0.132202184012,0.0494951746436,0.225028114375,0.114583333333,0,0.0474775873698
kang_schafer,cc_n1000,aipw,1000,0,3,96,4.64312869565,4.0843926626,0.120336107325,0.0424092650233,0.209137686665,0.114583333333,0,0.0413770650095
kang_schafer,cc_n1000,aipw,1000,0,3.25,96,4.64312869565,4.14292478283,0.107729926437,0.034441992727,0.193487057706,0.114583333333,0,0.0352765426492
kang_schafer,cc_n1000,aipw,1000,0,3.5,96,4.64312869565,4.19212346488,0.0971339069687,0.02785764955,0.179059581135,0.09375,0,0.0304373130579
kang_schafer,cc_n1000,aipw,1000,0,3.75,96,4.64312869565,4.23830455939,0.0871877914209,0.0219951576288,0.165631686275,0.09375,0,0.0259149782764
kang_schafer,cc_n1000,aipw,1000,0,4,96,4.64312869565,4.28715037719,0.0766677690378,0.0156363930293,0.151838088883,0.09375,0,0.0213926434948
kang_schafer,cc_n1000,aipw,1000,0,4.25,96,4.64312869565,4.3386609183,0.0655738398192,0.00844821512901,0.138463784114,0.09375,0,0.0168703087132
kang_schafer,cc_n1000,aipw,1000,0,4.5,96,4.64312869565,4.37365495693,0.0580371030794,0.00483604885042,0.127923469359,0.0520833333333,0,0.01404419892
kang_schafer,cc_n1000,aipw,1000,0,4.75,96,4.64312869565,4.4027268742,0.0517758255691,0.00275319986326,0.118315927937,0.0520833333333,0,0.0119309136749
kang_schafer,cc_n1000,aipw,1000,0,5,96,4.64312869565,4.43285734755,0.0452865647014,0.000452785825617,0.108808543324,0.0520833333333,0,0.00981762842968
kang_schafer,cc_n1000,aipw,1000,0,6,96,4.64312869565,4.48188883371,0.0347265545507,0,0.0849166322909,0.0208333333333,0,0.00699576493886
kang_schafer,cc_n1000,aipw,1000,0,8,96,4.64312869565,4.58543646413,0.0124252923604,0,0.0357720710552,0.0208333333333,0,0.0023832421407
kang_schafer,cc_n1000,aipw,1000,0,10,96,4.64312869565,4.64184991717,0.000275413100943,0,0.000864232693396,0.0104166666667,0,5.08998176822e-05
kang_schafer,cc_n1000,ctmle,1000,0,0,96,2.24916715625,2.24916715625,0,0,0,0,0,0
kang_schafer,cc_n1000,ctmle,1000,0,0.25,96,2.24916715625,2.24916715625,0,0,0,0,0,0
kang_schafer,cc_n1000,ctmle,1000,0,0.5,96,2.24916715625,2.24916715625,0,0,0,0,0,0
kang_schafer,cc_n1000,ctmle,1000,0,0.75,96,2.24916715625,2.24916715625,0,0,0,0,0,0
kang_schafer,cc_n1000,ctmle,1000,0,1,96,2.24916715625,2.24916715625,0,0,0,0,0,0
kang_schafer,cc_n1000,ctmle,1000,0,1.25,96,2.24916715625,2.24916715625,0,0,0,0,0,0
kang_schafer,cc_n1000,ctmle,1000,0,1.5,96,2.24916715625,2.24916715625,0,0,0,0,0,0
kang_schafer,cc_n1000,ctmle,1000,0,1.75,96,2.24916715625,2.24916715625,0,0,0,0,0,0
kang_schafer,cc_n1000,ctmle,1000,0,2,96,2.24916715625,2.24916715625,0,0,0,0,0,0
kang_schafer,cc_n1000,ctmle,1000,0,2.25,96,2.24916715625,2.24916715625,0,0,0,0,0,0
