summary,method,c,settings,reps,gain,gain_ci_low,gain_ci_high,activation,harm,mean_weight
twins,cui_selective_ml,1.5,4,384,0.036674933219,0.00845669354078,0.0670171720682,0.276041666667,0.0729166666667,0.216364792829
twins,cui_selective_ml,1.75,4,384,0.037015523752,0.00938422121046,0.066895988253,0.270833333333,0.0729166666667,0.206852448817
twins,cui_selective_ml,2,4,384,0.0373427211194,0.0103093024698,0.0667972133097,0.270833333333,0.0729166666667,0.197712322458
twins,cui_selective_ml,2.25,4,384,0.0374477362318,0.0108726675286,0.0666593837698,0.265625,0.0677083333333,0.189098573797
twins,cui_selective_ml,2.5,4,384,0.0374471952457,0.0113019411577,0.0663235368289,0.255208333333,0.0625,0.181452836741
twins,cui_selective_ml,2.75,4,384,0.0375473802156,0.011843782108,0.0660365917251,0.25,0.0625,0.174435470678
twins,cui_selective_ml,3,4,384,0.0375867744465,0.0123753453729,0.0657090911106,0.2421875,0.0572916666667,0.167804161607
twins,cui_selective_ml,3.25,4,384,0.0374470191014,0.0126287786366,0.0652848831428,0.2265625,0.0494791666667,0.162377104337
twins,cui_selective_ml,3.5,4,384,0.0372077216908,0.0127771751863,0.0648027151078,0.223958333333,0.0494791666667,0.157574882892
twins,cui_selective_ml,3.75,4,384,0.0370094511456,0.0129124189693,0.0642798436552,0.216145833333,0.0442708333333,0.153023221587
twins,cui_selective_ml,4,4,384,0.0368093853311,0.0130276010354,0.06377840599,0.2109375,0.0416666666667,0.148881077014
twins,cui_selective_ml,4.25,4,384,0.0366285183271,0.0131751033833,0.0633211035366,0.2109375,0.0416666666667,0.145002550577
twins,cui_selective_ml,4.5,4,384,0.0364729229442,0.0132953486418,0.0629012401848,0.205729166667,0.0416666666667,0.141260864583
twins,cui_selective_ml,4.75,4,384,0.0363654529351,0.0134529308339,0.0625163587756,0.200520833333,0.0364583333333,0.137880670486
twins,cui_selective_ml,5,4,384,0.0362341043697,0.0135733177795,0.0621959971168,0.200520833333,0.0364583333333,0.13458381981
twins,cui_selective_ml,6,4,384,0.0354762307294,0.0138945846932,0.0604267455339,0.192708333333,0.03125,0.12213604366
twins,cui_selective_ml,8,4,384,0.0324553658821,0.0128564061524,0.055564690529,0.166666666667,0.015625,0.103140917035
twins,cui_selective_ml,10,4,384,0.0295223369334,0.0116371492082,0.0506367803331,0.1484375,0.0104166666667,0.0901977877799
kang_schafer,ma_dr_bc,0,8,768,0.160056598017,0.124987110418,0.192319248474,0.515625,0.178385416667,0.515625
kang_schafer,ma_dr_bc,0.25,8,768,0.157506584808,0.123942849929,0.188572952549,0.424479166667,0.122395833333,0.358817027477
kang_schafer,ma_dr_bc,0.5,8,768,0.152525845902,0.119936032657,0.183012057216,0.388020833333,0.104166666667,0.305882701561
kang_schafer,ma_dr_bc,0.75,8,768,0.14787902538,0.116220560928,0.177821234872,0.35546875,0.0885416666667,0.272614684802
kang_schafer,ma_dr_bc,1,8,768,0.143168110636,0.112148458701,0.172606444362,0.33203125,0.08203125,0.248500279098
kang_schafer,ma_dr_bc,1.25,8,768,0.13899634516,0.108698323724,0.167996243641,0.315104166667,0.0716145833333,0.229705967212
kang_schafer,ma_dr_bc,1.5,8,768,0.134926311811,0.105334632702,0.163449296579,0.305989583333,0.0677083333333,0.213593327621
kang_schafer,ma_dr_bc,1.75,8,768,0.130786981411,0.101862757156,0.15887806181,0.294270833333,0.0651041666667,0.199084806585
kang_schafer,ma_dr_bc,2,8,768,0.126932797994,0.0986549459052,0.154514683906,0.28515625,0.0611979166667,0.18622447282
kang_schafer,ma_dr_bc,2.25,8,768,0.123309062255,0.0956950049975,0.150496780083,0.274739583333,0.05859375,0.174716777992
kang_schafer,ma_dr_bc,2.5,8,768,0.119584871666,0.0922910682331,0.146608128317,0.266927083333,0.0559895833333,0.163968922911
kang_schafer,ma_dr_bc,2.75,8,768,0.115851254781,0.0890038046919,0.142673290091,0.2578125,0.0520833333333,0.154066357079
kang_schafer,ma_dr_bc,3,8,768,0.112178307186,0.0858506946943,0.138696005586,0.247395833333,0.0481770833333,0.145090092837
kang_schafer,ma_dr_bc,3.25,8,768,0.109147868223,0.0831985979123,0.135454181135,0.233072916667,0.0442708333333,0.137136235329
kang_schafer,ma_dr_bc,3.5,8,768,0.106169274667,0.0806428312848,0.132380437686,0.22265625,0.04296875,0.130190203668
kang_schafer,ma_dr_bc,3.75,8,768,0.103210028354,0.0781538436132,0.129236875682,0.21484375,0.0403645833333,0.123833052073
kang_schafer,ma_dr_bc,4,8,768,0.100362549279,0.075529601797,0.126282001887,0.204427083333,0.0377604166667,0.118043237657
kang_schafer,ma_dr_bc,4.25,8,768,0.0979115839426,0.0733458473347,0.123731285648,0.19921875,0.0338541666667,0.11287716597
kang_schafer,ma_dr_bc,4.5,8,768,0.0959261423866,0.0716972478254,0.121601183551,0.19140625,0.03125,0.108034938802
kang_schafer,ma_dr_bc,4.75,8,768,0.0941500978387,0.0702014343204,0.119666209162,0.1875,0.0286458333333,0.103469986717
kang_schafer,ma_dr_bc,5,8,768,0.0922895523757,0.0685506222166,0.117660118954,0.180989583333,0.0260416666667,0.099201863291
kang_schafer,ma_dr_bc,6,8,768,0.084974245058,0.0620125757167,0.109911500127,0.157552083333,0.01953125,0.0848860151742
kang_schafer,ma_dr_bc,8,8,768,0.0729131279243,0.0515877196937,0.0964305831508,0.13671875,0.015625,0.0636686856375
kang_schafer,ma_dr_bc,10,8,768,0.0619396373636,0.0420841404508,0.0841119578508,0.111979166667,0.0104166666667,0.047879127273
ihdp,ma_dr_bc,0,4,384,0.0173258217314,-0.00452815648389,0.0401950069361,0.111979166667,0.046875,0.111979166667
ihdp,ma_dr_bc,0.25,4,384,0.0173415818046,-0.00411002453198,0.0398809466698,0.0911458333333,0.0416666666667,0.0825957967886
ihdp,ma_dr_bc,0.5,4,384,0.0174763569715,-0.0036033740984,0.0396663843082,0.0859375,0.0390625,0.0772137566804
ihdp,ma_dr_bc,0.75,4,384,0.0175856932495,-0.00316360973171,0.0394513706622,0.0859375,0.0390625,0.0728518850206
ihdp,ma_dr_bc,1,4,384,0.0175106801096,-0.00285763854311,0.039088846345,0.0833333333333,0.0364583333333,0.0690606031564
ihdp,ma_dr_bc,1.25,4,384,0.0173588765142,-0.00265705311641,0.0386396471473,0.0833333333333,0.0364583333333,0.0654924206122
ihdp,ma_dr_bc,1.5,4,384,0.0171942116407,-0.00250973023166,0.0381974240995,0.0833333333333,0.0364583333333,0.061924238068
ihdp,ma_dr_bc,1.75,4,384,0.0170458092441,-0.00230159296737,0.0376532546249,0.078125,0.0338541666667,0.0590017830351
ihdp,ma_dr_bc,2,4,384,0.0168789291518,-0.00213146469507,0.0371660833796,0.078125,0.0338541666667,0.0562698948973
ihdp,ma_dr_bc,2.25,4,384,0.0167010488776,-0.00201218488082,0.0366122524424,0.078125,0.0338541666667,0.0535380067594
ihdp,ma_dr_bc,2.5,4,384,0.0165121684214,-0.00187815184698,0.036107821378,0.078125,0.0338541666667,0.0508061186216
ihdp,ma_dr_bc,2.75,4,384,0.0163019117859,-0.00179777372375,0.0356327839433,0.0755208333333,0.03125,0.0481698046635
ihdp,ma_dr_bc,3,4,384,0.0160647599311,-0.00178049105107,0.0351040601884,0.0755208333333,0.03125,0.0456833475117
ihdp,ma_dr_bc,3.25,4,384,0.0158177977394,-0.0016626683401,0.0346343669964,0.0729166666667,0.03125,0.0431982704187
ihdp,ma_dr_bc,3.5,4,384,0.0156458392935,-0.00153570846302,0.0341196696602,0.0703125,0.0286458333333,0.0411063764269
ihdp,ma_dr_bc,3.75,4,384,0.0154916189362,-0.00140772826478,0.0336189217024,0.0677083333333,0.0286458333333,0.0391136587185
ihdp,ma_dr_bc,4,4,384,0.0153540543022,-0.00128630910344,0.0332180626695,0.0677083333333,0.0286458333333,0.0372073470775
ihdp,ma_dr_bc,4.25,4,384,0.0151622559633,-0.0011946615817,0.0327503428633,0.0651041666667,0.0260416666667,0.0354275692941
ihdp,ma_dr_bc,4.5,4,384,0.0149500922791,-0.00111261608556,0.0322578125004,0.0651041666667,0.0260416666667,0.0336818870957
ihdp,ma_dr_bc,4.75,4,384,0.0147299706158,-0.00102082655418,0.0317927874835,0.0651041666667,0.0260416666667,0.0319362048974
ihdp,ma_dr_bc,5,4,384,0.0145437023364,-0.000933395498925,0.0313156188336,0.0598958333333,0.0260416666667,0.0303332640893
ihdp,ma_dr_bc,6,4,384,0.0138107416546,-0.000463211733131,0.0294230892426,0.0546875,0.0234375,0.0249434055276
ihdp,ma_dr_bc,8,4,384,0.0117641746023,-0.000399281958297,0.0254403845496,0.0442708333333,0.015625,0.0173409570704
ihdp,ma_dr_bc,10,4,384,0.00952486061839,-0.000627004321266,0.0215197362015,0.03125,0.0130208333333,0.0118311510619
acic2016,ma_dr_bc,0,4,384,0.00529236797843,-0.00089716908071,0.012222248855,0.0963541666667,0.0338541666667,0.0963541666667
acic2016,ma_dr_bc,0.25,4,384,0.0048714124383,-0.000764424524579,0.0112099012595,0.078125,0.0260416666667,0.0683924415608
acic2016,ma_dr_bc,0.5,4,384,0.0043364077652,-0.000834025629771,0.0102224915933,0.0755208333333,0.0260416666667,0.0589235743693
acic2016,ma_dr_bc,0.75,4,384,0.00388883556545,-0.000948034899716,0.00939927811393,0.0755208333333,0.0260416666667,0.0506249448872
acic2016,ma_dr_bc,1,4,384,0.0038608510896,-0.000717344815294,0.00913586620659,0.0651041666667,0.0234375,0.0442002455058
acic2016,ma_dr_bc,1.25,4,384,0.00379570146215,-0.000536575699604,0.00885024277908,0.0598958333333,0.0234375,0.039398983717
acic2016,ma_dr_bc,1.5,4,384,0.00375826468412,-0.00035270710997,0.00858835951089,0.0572916666667,0.0208333333333,0.0353107950142
acic2016,ma_dr_bc,1.75,4,384,0.00361753135451,-0.000265413647323,0.00823267089378,0.0546875,0.0182291666667,0.0320251096668
acic2016,ma_dr_bc,2,4,384,0.0034596010307,-0.000236344652471,0.00789239340485,0.0546875,0.0182291666667,0.0287876253335
acic2016,ma_dr_bc,2.25,4,384,0.00329072339646,-0.000209408636833,0.00755600940068,0.0546875,0.0182291666667,0.0255501410002
acic2016,ma_dr_bc,2.5,4,384,0.00311266196094,-0.000238253450303,0.00724003493105,0.0494791666667,0.015625,0.0224670392232
acic2016,ma_dr_bc,2.75,4,384,0.00299791058039,-0.000186110336554,0.00698822564778,0.0416666666667,0.0130208333333,0.0204141554719
acic2016,ma_dr_bc,3,4,384,0.00288064455984,-0.000174932008593,0.00674628311468,0.0390625,0.0130208333333,0.0186470924952
acic2016,ma_dr_bc,3.25,4,384,0.00277111122492,-0.000156163163478,0.00652004174085,0.0364583333333,0.0130208333333,0.0170041678491
acic2016,ma_dr_bc,3.5,4,384,0.00261793729676,-0.000188902070058,0.00624328219269,0.03125,0.0078125,0.0157259365868
acic2016,ma_dr_bc,3.75,4,384,0.00242568740713,-0.000278131883787,0.00595091930025,0.0286458333333,0.0078125,0.0146313655998
acic2016,ma_dr_bc,4,4,384,0.00225867983227,-0.000361317261145,0.00569750245805,0.0286458333333,0.0078125,0.0136970677509
acic2016,ma_dr_bc,4.25,4,384,0.00209567247827,-0.000428063890088,0.00546123723836,0.0260416666667,0.0078125,0.012872438261
acic2016,ma_dr_bc,4.5,4,384,0.00195758319017,-0.000468438100338,0.00523889776833,0.0234375,0.0078125,0.0121913650545
acic2016,ma_dr_bc,4.75,4,384,0.00183256598692,-0.000528451929418,0.00506468220803,0.0234375,0.0078125,0.0115665797798
acic2016,ma_dr_bc,5,4,384,0.00173168059941,-0.000562291287971,0.0049309985949,0.0208333333333,0.0078125,0.0109869008401
acic2016,ma_dr_bc,6,4,384,0.00148870715873,-0.000599784357011,0.0045417301172,0.0182291666667,0.00520833333333,0.00941058672746
acic2016,ma_dr_bc,8,4,384,0.00137252509591,-0.000448393407971,0.00421182246526,0.0130208333333,0.00520833333333,0.00785830843321
acic2016,ma_dr_bc,10,4,384,0.00128383669514,-0.000290978716472,0.0038995935489,0.0130208333333,0.00520833333333,0.00656767720818
acic2017,ma_dr_bc,0,4,384,0.00447234910946,-0.00354354757766,0.0132536476526,0.078125,0.0364583333333,0.078125
acic2017,ma_dr_bc,0.25,4,384,0.00534775331778,-0.00193212341708,0.0137007362245,0.0729166666667,0.03125,0.0594162960421
acic2017,ma_dr_bc,0.5,4,384,0.0054749580204,-0.00130301977359,0.0134006118213,0.0625,0.0234375,0.0503263031995
acic2017,ma_dr_bc,0.75,4,384,0.00539823929443,-0.00093433198653,0.0130292325849,0.0598958333333,0.0208333333333,0.0442616754563
acic2017,ma_dr_bc,1,4,384,0.00528694853639,-0.00071986617343,0.0126471493538,0.0598958333333,0.0182291666667,0.0390502894973
acic2017,ma_dr_bc,1.25,4,384,0.00527103913141,-0.000477647091708,0.0125104108337,0.0546875,0.0182291666667,0.0346085535161
acic2017,ma_dr_bc,1.5,4,384,0.00520166329781,-0.000331462324484,0.0122801307267,0.0494791666667,0.015625,0.0312952934445
acic2017,ma_dr_bc,1.75,4,384,0.0051421478151,-0.00021693308791,0.0120725495458,0.046875,0.0130208333333,0.0283060430676
acic2017,ma_dr_bc,2,4,384,0.00505843349729,-0.000112344376726,0.0118230382159,0.0442708333333,0.0104166666667,0.0257555108175
acic2017,ma_dr_bc,2.25,4,384,0.00495501394244,-3.25058057567e-05,0.0115733682881,0.0416666666667,0.0078125,0.0234865092606
acic2017,ma_dr_bc,2.5,4,384,0.00482943971161,1.08972402805e-05,0.0113001872968,0.0390625,0.0078125,0.0215392915438
acic2017,ma_dr_bc,2.75,4,384,0.00469968823987,5.37393380943e-05,0.0110435692443,0.0390625,0.0078125,0.0197869706982
acic2017,ma_dr_bc,3,4,384,0.00457836046017,8.7601145186e-05,0.0107816024072,0.0364583333333,0.0078125,0.0182151699739
acic2017,ma_dr_bc,3.25,4,384,0.00445598156184,0.000116202290698,0.0105190196119,0.0364583333333,0.0078125,0.0166949063606
acic2017,ma_dr_bc,3.5,4,384,0.00435064059252,0.00016787668192,0.0102872617876,0.03125,0.0078125,0.0152884970162
acic2017,ma_dr_bc,3.75,4,384,0.00428834169938,0.000247522776671,0.0100971259941,0.03125,0.0078125,0.0141483896603
acic2017,ma_dr_bc,4,4,384,0.00422977031703,0.000316496893685,0.00993109467979,0.0260416666667,0.00520833333333,0.0132135252026
acic2017,ma_dr_bc,4.25,4,384,0.00415452291372,0.000378815411891,0.00971842090153,0.0208333333333,0.00260416666667,0.0124511126083
acic2017,ma_dr_bc,4.5,4,384,0.00403772734564,0.000392370404123,0.00946613252903,0.0208333333333,0.00260416666667,0.0119580408009
acic2017,ma_dr_bc,4.75,4,384,0.00391923163669,0.000401432303743,0.0092102686434,0.0208333333333,0.00260416666667,0.0114649689936
acic2017,ma_dr_bc,5,4,384,0.00379903578687,0.000411031426849,0.00900108443319,0.0208333333333,0.00260416666667,0.0109718971862
acic2017,ma_dr_bc,6,4,384,0.00330125097892,0.000366760805446,0.00819882557738,0.0208333333333,0.00260416666667,0.00899960995677
acic2017,ma_dr_bc,8,4,384,0.00257811227431,0.000240996702308,0.00686421974772,0.015625,0,0.00625740140994
acic2017,ma_dr_bc,10,4,384,0.00204359331222,6.70185986799e-05,0.00583495454958,0.0104166666667,0,0.00458327001269
twins,ma_dr_bc,0,4,384,0.000404045549243,-0.00598620966059,0.00862196174429,0.0208333333333,0.0130208333333,0.0208333333333
twins,ma_dr_bc,0.25,4,384,0.000520009732275,-0.00584767902738,0.00873607095495,0.015625,0.0104166666667,0.0129451152448
twins,ma_dr_bc,0.5,4,384,0.000551558769932,-0.0057685911891,0.00873117123881,0.0130208333333,0.0078125,0.012687909535
twins,ma_dr_bc,0.75,4,384,0.00058265808911,-0.0056856412316,0.00873541244842,0.0130208333333,0.0078125,0.0125214476358
twins,ma_dr_bc,1,4,384,0.000613637170966,-0.00560910835476,0.00874860900334,0.0130208333333,0.0078125,0.0123549857366
twins,ma_dr_bc,1.25,4,384,0.000644496015501,-0.0055310466518,0.00874360496938,0.0130208333333,0.0078125,0.0121885238374
twins,ma_dr_bc,1.5,4,384,0.000675234622714,-0.0054608920774,0.00874365054556,0.0130208333333,0.0078125,0.0120220619382
twins,ma_dr_bc,1.75,4,384,0.000705852992606,-0.00539240052914,0.0087419155465,0.0130208333333,0.0078125,0.011855600039
twins,ma_dr_bc,2,4,384,0.000736351125175,-0.00532105745758,0.00874285620128,0.0130208333333,0.0078125,0.0116891381399
twins,ma_dr_bc,2.25,4,384,0.000766729020424,-0.00526098353605,0.00873875546525,0.0130208333333,0.0078125,0.0115226762407
twins,ma_dr_bc,2.5,4,384,0.000796986678351,-0.00519597114179,0.00874496353289,0.0130208333333,0.0078125,0.0113562143415
twins,ma_dr_bc,2.75,4,384,0.000827124098956,-0.00513075438131,0.00874717726109,0.0130208333333,0.0078125,0.0111897524423
twins,ma_dr_bc,3,4,384,0.000857141282239,-0.00506474049856,0.00876426031799,0.0130208333333,0.0078125,0.0110232905431
twins,ma_dr_bc,3.25,4,384,0.000887038228201,-0.00498610195023,0.00875634675797,0.0130208333333,0.0078125,0.0108568286439
twins,ma_dr_bc,3.5,4,384,0.000916814936841,-0.00491945143362,0.00876840810024,0.0130208333333,0.0078125,0.0106903667447
twins,ma_dr_bc,3.75,4,384,0.00094647140816,-0.00484994184172,0.00877379907221,0.0130208333333,0.0078125,0.0105239048456
twins,ma_dr_bc,4,4,384,0.000976007642157,-0.00478117530336,0.00877177961713,0.0130208333333,0.0078125,0.0103574429464
twins,ma_dr_bc,4.25,4,384,0.00100542363883,-0.00472181782773,0.00877451776964,0.0130208333333,0.0078125,0.0101909810472
twins,ma_dr_bc,4.5,4,384,0.00103471939819,-0.00464868084336,0.00878219445168,0.0130208333333,0.0078125,0.010024519148
twins,ma_dr_bc,4.75,4,384,0.00106389492022,-0.00458914205007,0.00877874927964,0.0130208333333,0.0078125,0.00985805724882
twins,ma_dr_bc,5,4,384,0.00109295020493,-0.00452929351498,0.00879246939277,0.0130208333333,0.0078125,0.00969159534963
twins,ma_dr_bc,6,4,384,0.00120796897056,-0.00429997339582,0.00881787566413,0.0130208333333,0.0078125,0.00902574775289
twins,ma_dr_bc,8,4,384,0.00131606824083,-0.0039203920661,0.00873211561344,0.0104166666667,0.00520833333333,0.00833220415123
twins,ma_dr_bc,10,4,384,0.00138868659368,-0.00358987262107,0.00859289861078,0.0104166666667,0.00520833333333,0.00781108852237
kang_schafer,ctmle,0,8,768,0.0011183537773,-0.00247991816985,0.00563953115331,0.015625,0.00911458333333,0.015625
kang_schafer,ctmle,0.25,8,768,0.00122083401645,-0.00218611172609,0.0056208662943,0.01171875,0.00651041666667,0.00791840392722
kang_schafer,ctmle,0.5,8,768,0.00129214182139,-0.00197260547609,0.00558270565292,0.00911458333333,0.00520833333333,0.0056233395177
kang_schafer,ctmle,0.75,8,768,0.00141584183004,-0.00174282900504,0.00560542490519,0.00651041666667,0.00390625,0.00418116303315
kang_schafer,ctmle,1,8,768,0.00152983476781,-0.00154355984273,0.00563139926442,0.00651041666667,0.00390625,0.00340474515531
kang_schafer,ctmle,1.25,8,768,0.00151972866651,-0.00148805102757,0.00554631946164,0.00390625,0.00130208333333,0.00303880924235
kang_schafer,ctmle,1.5,8,768,0.00149226091109,-0.00145319484338,0.00544367723795,0.00390625,0.00130208333333,0.00286532109082
kang_schafer,ctmle,1.75,8,768,0.00146437768422,-0.00142002004169,0.00534138672721,0.00390625,0.00130208333333,0.00269183293929
kang_schafer,ctmle,2,8,768,0.00143607898591,-0.00138660888592,0.00523837393347,0.00390625,0.00130208333333,0.00251834478776
kang_schafer,ctmle,2.25,8,768,0.00140736481615,-0.00135669676505,0.00513480258083,0.00390625,0.00130208333333,0.00234485663623
kang_schafer,ctmle,2.5,8,768,0.00137823517494,-0.0013274422973,0.00503073886361,0.00390625,0.00130208333333,0.0021713684847
kang_schafer,ctmle,2.75,8,768,0.00135271934209,-0.00129427281627,0.00493022069731,0.00260416666667,0.00130208333333,0.00208304950414
kang_schafer,ctmle,3,8,768,0.0013289688434,-0.00125915700571,0.00483179231375,0.00260416666667,0.00130208333333,0.00203567521664
kang_schafer,ctmle,3.25,8,768,0.0013050938569,-0.00122420257247,0.00473687310107,0.00260416666667,0.00130208333333,0.00198830092913
kang_schafer,ctmle,3.5,8,768,0.00128109438259,-0.00118940951652,0.00464157106719,0.00260416666667,0.00130208333333,0.00194092664163
kang_schafer,ctmle,3.75,8,768,0.00125697042046,-0.00115477783789,0.00454468537863,0.00260416666667,0.00130208333333,0.00189355235413
kang_schafer,ctmle,4,8,768,0.00123272197051,-0.00112030753655,0.00444790599857,0.00260416666667,0.00130208333333,0.00184617806663
kang_schafer,ctmle,4.25,8,768,0.00120834903275,-0.00108599861252,0.00434909873883,0.00260416666667,0.00130208333333,0.00179880377912
kang_schafer,ctmle,4.5,8,768,0.00118385160717,-0.00105099493808,0.00424984717481,0.00260416666667,0.00130208333333,0.00175142949162
kang_schafer,ctmle,4.75,8,768,0.00115922969378,-0.00101703643085,0.00415297124235,0.00260416666667,0.00130208333333,0.00170405520412
kang_schafer,ctmle,5,8,768,0.00113448329257,-0.000983239169567,0.00405338439981,0.00260416666667,0.00130208333333,0.00165668091662
kang_schafer,ctmle,6,8,768,0.00103425280958,-0.000849662583997,0.00365854186843,0.00260416666667,0.00130208333333,0.00146718376661
kang_schafer,ctmle,8,8,768,0.000827816428454,-0.000590249218699,0.00285817648872,0.00260416666667,0.00130208333333,0.00108818946659
kang_schafer,ctmle,10,8,768,0.000613412827135,-0.000341155594524,0.00204260914046,0.00260416666667,0.00130208333333,0.000709195166569
ihdp,ctmle,0,4,384,0,0,0,0,0,0
ihdp,ctmle,0.25,4,384,0,0,0,0,0,0
ihdp,ctmle,0.5,4,384,0,0,0,0,0,0
ihdp,ctmle,0.75,4,384,0,0,0,0,0,0
ihdp,ctmle,1,4,384,0,0,0,0,0,0
ihdp,ctmle,1.25,4,384,0,0,0,0,0,0
ihdp,ctmle,1.5,4,384,0,0,0,0,0,0
ihdp,ctmle,1.75,4,384,0,0,0,0,0,0
ihdp,ctmle,2,4,384,0,0,0,0,0,0
ihdp,ctmle,2.25,4,384,0,0,0,0,0,0
ihdp,ctmle,2.5,4,384,0,0,0,0,0,0
ihdp,ctmle,2.75,4,384,0,0,0,0,0,0
ihdp,ctmle,3,4,384,0,0,0,0,0,0
ihdp,ctmle,3.25,4,384,0,0,0,0,0,0
ihdp,ctmle,3.5,4,384,0,0,0,0,0,0
ihdp,ctmle,3.75,4,384,0,0,0,0,0,0
ihdp,ctmle,4,4,384,0,0,0,0,0,0
ihdp,ctmle,4.25,4,384,0,0,0,0,0,0
ihdp,ctmle,4.5,4,384,0,0,0,0,0,0
ihdp,ctmle,4.75,4,384,0,0,0,0,0,0
ihdp,ctmle,5,4,384,0,0,0,0,0,0
ihdp,ctmle,6,4,384,0,0,0,0,0,0
ihdp,ctmle,8,4,384,0,0,0,0,0,0
ihdp,ctmle,10,4,384,0,0,0,0,0,0
acic2016,ctmle,0,4,384,0,0,0,0,0,0
acic2016,ctmle,0.25,4,384,0,0,0,0,0,0
acic2016,ctmle,0.5,4,384,0,0,0,0,0,0
acic2016,ctmle,0.75,4,384,0,0,0,0,0,0
acic2016,ctmle,1,4,384,0,0,0,0,0,0
acic2016,ctmle,1.25,4,384,0,0,0,0,0,0
acic2016,ctmle,1.5,4,384,0,0,0,0,0,0
acic2016,ctmle,1.75,4,384,0,0,0,0,0,0
acic2016,ctmle,2,4,384,0,0,0,0,0,0
acic2016,ctmle,2.25,4,384,0,0,0,0,0,0
acic2016,ctmle,2.5,4,384,0,0,0,0,0,0
acic2016,ctmle,2.75,4,384,0,0,0,0,0,0
acic2016,ctmle,3,4,384,0,0,0,0,0,0
acic2016,ctmle,3.25,4,384,0,0,0,0,0,0
acic2016,ctmle,3.5,4,384,0,0,0,0,0,0
acic2016,ctmle,3.75,4,384,0,0,0,0,0,0
acic2016,ctmle,4,4,384,0,0,0,0,0,0
acic2016,ctmle,4.25,4,384,0,0,0,0,0,0
acic2016,ctmle,4.5,4,384,0,0,0,0,0,0
acic2016,ctmle,4.75,4,384,0,0,0,0,0,0
acic2016,ctmle,5,4,384,0,0,0,0,0,0
acic2016,ctmle,6,4,384,0,0,0,0,0,0
acic2016,ctmle,8,4,384,0,0,0,0,0,0
acic2016,ctmle,10,4,384,0,0,0,0,0,0
acic2017,ctmle,0,4,384,0,0,0,0,0,0
acic2017,ctmle,0.25,4,384,0,0,0,0,0,0
acic2017,ctmle,0.5,4,384,0,0,0,0,0,0
acic2017,ctmle,0.75,4,384,0,0,0,0,0,0
acic2017,ctmle,1,4,384,0,0,0,0,0,0
acic2017,ctmle,1.25,4,384,0,0,0,0,0,0
acic2017,ctmle,1.5,4,384,0,0,0,0,0,0
acic2017,ctmle,1.75,4,384,0,0,0,0,0,0
acic2017,ctmle,2,4,384,0,0,0,0,0,0
acic2017,ctmle,2.25,4,384,0,0,0,0,0,0
acic2017,ctmle,2.5,4,384,0,0,0,0,0,0
acic2017,ctmle,2.75,4,384,0,0,0,0,0,0
acic2017,ctmle,3,4,384,0,0,0,0,0,0
acic2017,ctmle,3.25,4,384,0,0,0,0,0,0
acic2017,ctmle,3.5,4,384,0,0,0,0,0,0
acic2017,ctmle,3.75,4,384,0,0,0,0,0,0
acic2017,ctmle,4,4,384,0,0,0,0,0,0
acic2017,ctmle,4.25,4,384,0,0,0,0,0,0
acic2017,ctmle,4.5,4,384,0,0,0,0,0,0
acic2017,ctmle,4.75,4,384,0,0,0,0,0,0
acic2017,ctmle,5,4,384,0,0,0,0,0,0
acic2017,ctmle,6,4,384,0,0,0,0,0,0
acic2017,ctmle,8,4,384,0,0,0,0,0,0
acic2017,ctmle,10,4,384,0,0,0,0,0,0
twins,ctmle,0,4,384,0,0,0,0,0,0
twins,ctmle,0.25,4,384,0,0,0,0,0,0
twins,ctmle,0.5,4,384,0,0,0,0,0,0
twins,ctmle,0.75,4,384,0,0,0,0,0,0
twins,ctmle,1,4,384,0,0,0,0,0,0
twins,ctmle,1.25,4,384,0,0,0,0,0,0
twins,ctmle,1.5,4,384,0,0,0,0,0,0
twins,ctmle,1.75,4,384,0,0,0,0,0,0
twins,ctmle,2,4,384,0,0,0,0,0,0
twins,ctmle,2.25,4,384,0,0,0,0,0,0
twins,ctmle,2.5,4,384,0,0,0,0,0,0
twins,ctmle,2.75,4,384,0,0,0,0,0,0
twins,ctmle,3,4,384,0,0,0,0,0,0
twins,ctmle,3.25,4,384,0,0,0,0,0,0
twins,ctmle,3.5,4,384,0,0,0,0,0,0
twins,ctmle,3.75,4,384,0,0,0,0,0,0
twins,ctmle,4,4,384,0,0,0,0,0,0
twins,ctmle,4.25,4,384,0,0,0,0,0,0
twins,ctmle,4.5,4,384,0,0,0,0,0,0
twins,ctmle,4.75,4,384,0,0,0,0,0,0
twins,ctmle,5,4,384,0,0,0,0,0,0
twins,ctmle,6,4,384,0,0,0,0,0,0
twins,ctmle,8,4,384,0,0,0,0,0,0
twins,ctmle,10,4,384,0,0,0,0,0,0
