source,dataset,setting,group,design,method,n,strength,seed0,rep,response_bin,response_bin_label,n_share,mean_true_pi,min_true_pi,max_true_pi,rho,action_square_contribution,weighted_action_square_contribution,absolute_action_contribution,ref_weighted_residual_square_contribution,selected_weighted_residual_square_contribution,weighted_residual_square_delta,weighted_residual_square_reduction,ref_unweighted_residual_square_contribution,selected_unweighted_residual_square_contribution,unweighted_residual_square_delta,unweighted_residual_square_reduction,selected_gamma,c2_weight
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025900000,2,1,lowest_response,0.25,0.2935391957104557,0.05,0.7053619302949062,0.5614341714107499,0.0,0.0,0.0,0.7469624306350247,0.7469624306350247,0.0,0.0,0.08432775597505471,0.08432775597505471,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025900000,3,1,lowest_response,0.25,0.30413351206434314,0.05,0.7080160857908848,0.5213391839928658,0.0,0.0,0.0,0.8519155898520726,0.8519155898520726,0.0,0.0,0.08559971323457569,0.08559971323457569,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025900000,4,1,lowest_response,0.25,0.3430564075067024,0.05,0.7118498659517427,0.5063108642101952,0.0,0.0,0.0,0.9873210730279889,0.9873210730279889,0.0,0.0,0.10701123296738622,0.10701123296738622,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026000000,1,1,lowest_response,0.25,0.29577204647006256,0.05,0.7065415549597855,0.5109480451013643,0.0,0.0,0.0,0.8738473297858987,0.8738473297858987,0.0,0.0,0.08389547299507588,0.08389547299507588,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026000000,2,1,lowest_response,0.25,0.2620106523681859,0.05,0.7018230563002681,0.5234926572093701,0.0,0.0,0.0,1.2565580926220539,1.2565580926220539,0.0,0.0,0.10232267551236729,0.10232267551236729,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026000000,3,1,lowest_response,0.25,0.3174913315460232,0.05,0.7074262734584451,0.5356385836387132,0.0,0.0,0.0,0.6687824124636815,0.6687824124636815,0.0,0.0,0.08999931024545814,0.08999931024545814,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026000000,4,1,lowest_response,0.25,0.31836110813226093,0.05,0.7109651474530831,0.5064848038708997,0.0,0.0,0.0,1.179058902721096,1.179058902721096,0.0,0.0,0.11633608411905466,0.11633608411905466,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026100000,1,1,lowest_response,0.25,0.2720154423592493,0.05,0.7041823056300268,0.5339817024177491,0.0,0.0,0.0,0.9136513660934047,0.9136513660934047,0.0,0.0,0.0894793947128654,0.0894793947128654,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026100000,2,1,lowest_response,0.25,0.32215217158176945,0.05,0.7086058981233244,0.548418189994291,0.0,0.0,0.0,0.7740827352079417,0.7740827352079417,0.0,0.0,0.09850572015664233,0.09850572015664233,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026100000,3,1,lowest_response,0.25,0.31979535299374445,0.05,0.7091957104557641,0.5252661445736551,0.0,0.0,0.0,0.8020881287877621,0.8020881287877621,0.0,0.0,0.10591588125737662,0.10591588125737662,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026100000,4,1,lowest_response,0.25,0.29419163538873994,0.05,0.7062466487935657,0.5416384805820015,0.0,0.0,0.0,1.3582225431101531,1.3582225431101531,0.0,0.0,0.10745715618404343,0.10745715618404343,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026200000,1,1,lowest_response,0.25,0.31968200178731004,0.05,0.7103753351206434,0.5081244385725797,0.0,0.0,0.0,0.8497575437449668,0.8497575437449668,0.0,0.0,0.09527220876729435,0.09527220876729435,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026200000,2,1,lowest_response,0.25,0.3271158891867739,0.05,0.7074262734584451,0.5465380221428732,0.0,0.0,0.0,0.7146315985220693,0.7146315985220693,0.0,0.0,0.0761190379352143,0.0761190379352143,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026200000,3,1,lowest_response,0.25,0.2876764968722073,0.05,0.707721179624665,0.5288097675890238,0.0,0.0,0.0,0.8268437885115406,0.8268437885115406,0.0,0.0,0.08216254213181304,0.08216254213181304,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026200000,4,1,lowest_response,0.25,0.3182097229669348,0.05,0.7091957104557641,0.5603607845443151,0.0,0.0,0.0,0.6658576991911657,0.6658576991911657,0.0,0.0,0.0849905357483573,0.0849905357483573,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026300000,1,1,lowest_response,0.25,0.32263070598748883,0.05,0.7083109919571046,0.5174336901320864,0.0,0.0,0.0,0.8216180804823537,0.8216180804823537,0.0,0.0,0.09065196560950646,0.09065196560950646,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026300000,2,1,lowest_response,0.25,0.30755102770330656,0.05,0.7032975871313674,0.5140464877787955,0.0,0.0,0.0,0.5470448593163117,0.5470448593163117,0.0,0.0,0.07660306388406987,0.07660306388406987,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026300000,3,1,lowest_response,0.25,0.3391633243967828,0.05,0.7068364611260054,0.5263449761827044,0.0,0.0,0.0,0.5481943781082931,0.5481943781082931,0.0,0.0,0.0887185615010233,0.0887185615010233,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026300000,4,1,lowest_response,0.25,0.30907285075960683,0.05,0.707721179624665,0.537519104780107,0.0,0.0,0.0,0.8952423572735593,0.8952423572735593,0.0,0.0,0.09770754159603841,0.09770754159603841,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026400000,1,1,lowest_response,0.25,0.2899416979445934,0.05,0.7050670241286864,0.5550602269486895,0.0,0.0,0.0,0.825949503045443,0.825949503045443,0.0,0.0,0.07685936111280783,0.07685936111280783,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026400000,2,1,lowest_response,0.25,0.2908371403038427,0.05,0.7056568364611261,0.5480498710383978,0.0,0.0,0.0,0.8099651334500726,0.8099651334500726,0.0,0.0,0.09256297395061354,0.09256297395061354,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026400000,3,1,lowest_response,0.25,0.31356039320822165,0.05,0.7062466487935657,0.5218118551289973,0.0,0.0,0.0,1.221449326808635,1.221449326808635,0.0,0.0,0.09652998242764076,0.09652998242764076,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026400000,4,1,lowest_response,0.25,0.3073378016085791,0.05,0.707721179624665,0.5454259365681442,0.0,0.0,0.0,0.9546429086301247,0.9546429086301247,0.0,0.0,0.09577545017291883,0.09577545017291883,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026500000,1,1,lowest_response,0.25,0.3108161572832886,0.05,0.7056568364611261,0.5283645355649375,0.0,0.0,0.0,0.9878436889498774,0.9878436889498774,0.0,0.0,0.11142921168919961,0.11142921168919961,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026500000,2,1,lowest_response,0.25,0.2899641108132261,0.05,0.7050670241286864,0.516424666019109,0.0,0.0,0.0,0.9457429967994418,0.9457429967994418,0.0,0.0,0.09490546731250712,0.09490546731250712,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026500000,3,1,lowest_response,0.25,0.31626784629133153,0.05,0.7086058981233244,0.5207787306279685,0.0,0.0,0.0,0.8945685610495827,0.8945685610495827,0.0,0.0,0.10432380584122866,0.10432380584122866,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026500000,4,1,lowest_response,0.25,0.32105018766756027,0.05,0.7097855227882038,0.5335056400517191,0.0,0.0,0.0,0.9216573747590827,0.9216573747590827,0.0,0.0,0.09181756950358055,0.09181756950358055,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026600000,1,1,lowest_response,0.25,0.34292546916890077,0.05,0.7115549597855229,0.5124619917524202,0.0,0.0,0.0,0.8025050678091481,0.8025050678091481,0.0,0.0,0.10593176496182863,0.10593176496182863,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026600000,2,1,lowest_response,0.25,0.3081542091152815,0.05,0.7071313672922253,0.5231541605264655,0.0,0.0,0.0,1.1013808007403627,1.1013808007403627,0.0,0.0,0.11419095104323759,0.11419095104323759,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026600000,3,1,lowest_response,0.25,0.331230455764075,0.05,0.7106702412868633,0.5275201628613244,0.0,0.0,0.0,0.6900147549348875,0.6900147549348875,0.0,0.0,0.09030033491263392,0.09030033491263392,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026600000,4,1,lowest_response,0.25,0.29115642537980335,0.05,0.7062466487935657,0.5367473405606814,0.0,0.0,0.0,0.7405596980400463,0.7405596980400463,0.0,0.0,0.08506051988118069,0.08506051988118069,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026700000,1,1,lowest_response,0.25,0.2943375156389634,0.05,0.7053619302949062,0.5348591534219931,0.0,0.0,0.0,0.8667630255712132,0.8667630255712132,0.0,0.0,0.10252705194572698,0.10252705194572698,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026700000,2,1,lowest_response,0.25,0.28448253798033957,0.05,0.7044772117962467,0.5287947921761021,0.0,0.0,0.0,0.917380766868016,0.917380766868016,0.0,0.0,0.08994206787547354,0.08994206787547354,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026700000,3,1,lowest_response,0.25,0.33857211796246645,0.05,0.7133243967828419,0.5570809164427623,0.0,0.0,0.0,0.9607785501274139,0.9607785501274139,0.0,0.0,0.11438354974690725,0.11438354974690725,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026700000,4,1,lowest_response,0.25,0.31725529937444147,0.05,0.7080160857908848,0.5326293337793354,0.0,0.0,0.0,1.1472062913554246,1.1472062913554246,0.0,0.0,0.12620586990122093,0.12620586990122093,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026800000,1,1,lowest_response,0.25,0.31939417336907955,0.05,0.7091957104557641,0.5462268262616521,0.0,0.0,0.0,1.0212946319968492,1.0212946319968492,0.0,0.0,0.10935941696604792,0.10935941696604792,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026800000,2,1,lowest_response,0.25,0.30450362823949956,0.05,0.705951742627346,0.4957066544696151,0.0,0.0,0.0,0.7786344751620197,0.7786344751620197,0.0,0.0,0.09751570844012296,0.09751570844012296,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026800000,3,1,lowest_response,0.25,0.3082470062555853,0.05,0.7083109919571046,0.5366661993777575,0.0,0.0,0.0,0.870752865440219,0.870752865440219,0.0,0.0,0.09521602506278741,0.09521602506278741,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026800000,4,1,lowest_response,0.25,0.33014784629133154,0.05,0.7086058981233244,0.519808967711313,0.0,0.0,0.0,0.8616758287939584,0.8616758287939584,0.0,0.0,0.09066584446602101,0.09066584446602101,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026900000,1,1,lowest_response,0.25,0.32545268990169796,0.05,0.7091957104557641,0.52029304873082,0.0,0.0,0.0,0.7585177733707411,0.7585177733707411,0.0,0.0,0.08335084700421996,0.08335084700421996,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026900000,2,1,lowest_response,0.25,0.30388225201072383,0.05,0.7050670241286864,0.5257810409833238,0.0,0.0,0.0,1.2026403493074622,1.2026403493074622,0.0,0.0,0.10957780335134472,0.10957780335134472,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026900000,3,1,lowest_response,0.25,0.30539199285075963,0.05,0.7053619302949062,0.4941571382123074,0.0,0.0,0.0,0.8691782826128992,0.8691782826128992,0.0,0.0,0.09416874358313722,0.09416874358313722,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2026900000,4,1,lowest_response,0.25,0.33966309204647005,0.05,0.7100804289544237,0.5455867408724447,0.0,0.0,0.0,0.9856384570582022,0.9856384570582022,0.0,0.0,0.10300042686834578,0.10300042686834578,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2027000000,1,1,lowest_response,0.25,0.31933637176050045,0.05,0.7091957104557641,0.530961994171687,0.0,0.0,0.0,0.9887119316063142,0.9887119316063142,0.0,0.0,0.11937007234413187,0.11937007234413187,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2027000000,2,1,lowest_response,0.25,0.2957583914209115,0.05,0.7047721179624665,0.5317779364799649,0.0,0.0,0.0,0.7632398764467307,0.7632398764467307,0.0,0.0,0.09458012556050596,0.09458012556050596,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2027000000,3,1,lowest_response,0.25,0.3158581233243968,0.05,0.7074262734584451,0.5476746779274403,0.0,0.0,0.0,0.8582560570387012,0.8582560570387012,0.0,0.0,0.10755939725281237,0.10755939725281237,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2027000000,4,1,lowest_response,0.25,0.28179689008042896,0.05,0.705951742627346,0.5041633263450057,0.0,0.0,0.0,1.0733779588540664,1.0733779588540664,0.0,0.0,0.09839314324629311,0.09839314324629311,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2027100000,1,1,lowest_response,0.25,0.31916414655942804,0.05,0.7086058981233244,0.5471387414292379,0.0,0.0,0.0,0.9741110696583628,0.9741110696583628,0.0,0.0,0.09909392438300457,0.09909392438300457,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2027100000,2,1,lowest_response,0.25,0.291152600536193,0.05,0.7021179624664879,0.5455293585560932,0.0,0.0,0.0,0.8288724181412046,0.8288724181412046,0.0,0.0,0.09770101023179915,0.09770101023179915,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2027100000,3,1,lowest_response,0.25,0.30862409294012505,0.05,0.7083109919571046,0.540184752997362,0.0,0.0,0.0,0.9447368646828648,0.9447368646828648,0.0,0.0,0.10562061018097336,0.10562061018097336,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2027100000,4,1,lowest_response,0.25,0.30735617515638963,0.05,0.7109651474530831,0.5462071950011431,0.0,0.0,0.0,0.9623402101350527,0.9623402101350527,0.0,0.0,0.10907406288358527,0.10907406288358527,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2027200000,1,1,lowest_response,0.25,0.28792107238605896,0.05,0.7065415549597855,0.5193022833170813,0.0,0.0,0.0,1.2981627965657239,1.2981627965657239,0.0,0.0,0.1103218222794375,0.1103218222794375,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2027200000,2,1,lowest_response,0.25,0.31491982126899015,0.05,0.7065415549597855,0.5293642391125393,0.0,0.0,0.0,1.1219565020374305,1.1219565020374305,0.0,0.0,0.12033442919369672,0.12033442919369672,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2027200000,3,1,lowest_response,0.25,0.30835985701519214,0.05,0.7080160857908848,0.5060675753435931,0.0,0.0,0.0,0.7891551576883382,0.7891551576883382,0.0,0.0,0.10345395083747894,0.10345395083747894,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2027200000,4,1,lowest_response,0.25,0.3076083288650581,0.05,0.7080160857908848,0.5262182900865289,0.0,0.0,0.0,0.6631991405302687,0.6631991405302687,0.0,0.0,0.08278520893867346,0.08278520893867346,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2024900000,1,2,response_bin_2,0.25,0.7400244146559428,0.7083109919571046,0.7764343163538875,0.49867738608372075,0.0,0.0,0.0,0.041600868336142446,0.041600868336142446,0.0,0.0,0.11989288516040057,0.11989288516040057,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2024900000,2,2,response_bin_2,0.25,0.7431221090259159,0.7065415549597855,0.7776139410187668,0.5267122018108106,0.0,0.0,0.0,0.040181900341412086,0.040181900341412086,0.0,0.0,0.11538224642760914,0.11538224642760914,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2024900000,3,2,response_bin_2,0.25,0.7416695978552279,0.7086058981233244,0.7755495978552279,0.5482323938969864,0.0,0.0,0.0,0.041104311254068986,0.041104311254068986,0.0,0.0,0.1183298684424761,0.1183298684424761,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2024900000,4,2,response_bin_2,0.25,0.74045890974084,0.7053619302949062,0.7731903485254692,0.5043327242504737,0.0,0.0,0.0,0.04818482093741956,0.04818482093741956,0.0,0.0,0.13326668790892132,0.13326668790892132,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025000000,1,2,response_bin_2,0.25,0.7428645576407508,0.7091957104557641,0.7770241286863271,0.5126029742467277,0.0,0.0,0.0,0.0411683679314955,0.0411683679314955,0.0,0.0,0.11775975525274567,0.11775975525274567,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025000000,2,2,response_bin_2,0.25,0.7423754066130475,0.7068364611260054,0.7787935656836462,0.5468381592545197,0.0,0.0,0.0,0.04988107130706358,0.04988107130706358,0.0,0.0,0.14329074857778085,0.14329074857778085,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025000000,3,2,response_bin_2,0.25,0.7467258623771225,0.7139142091152816,0.7814477211796247,0.537089954810703,0.0,0.0,0.0,0.03737557275135619,0.03737557275135619,0.0,0.0,0.11055549834507981,0.11055549834507981,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025000000,4,2,response_bin_2,0.25,0.7393740482573727,0.707721179624665,0.7728954423592493,0.49951820094748983,0.0,0.0,0.0,0.04094040340783756,0.04094040340783756,0.0,0.0,0.1156219626656622,0.1156219626656622,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025100000,1,2,response_bin_2,0.25,0.7403307238605898,0.705951742627346,0.7770241286863271,0.5437218138382073,0.0,0.0,0.0,0.047498893836338124,0.047498893836338124,0.0,0.0,0.13473369198454296,0.13473369198454296,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025100000,2,2,response_bin_2,0.25,0.7409547453083112,0.7053619302949062,0.7749597855227882,0.5360030320476366,0.0,0.0,0.0,0.045222897514995204,0.045222897514995204,0.0,0.0,0.12903717276906823,0.12903717276906823,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025100000,3,2,response_bin_2,0.25,0.7416141554959786,0.7074262734584451,0.7770241286863271,0.4938041985225447,0.0,0.0,0.0,0.04577456244728208,0.04577456244728208,0.0,0.0,0.13196815266795078,0.13196815266795078,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025100000,4,2,response_bin_2,0.25,0.7412417873100985,0.7068364611260054,0.7746648793565685,0.5449658341069331,0.0,0.0,0.0,0.04640890149927185,0.04640890149927185,0.0,0.0,0.13033462295048415,0.13033462295048415,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025200000,1,2,response_bin_2,0.25,0.7415284361036639,0.705951742627346,0.7764343163538875,0.5261444975175099,0.0,0.0,0.0,0.045918711700116195,0.045918711700116195,0.0,0.0,0.1298316612985919,0.1298316612985919,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025200000,2,2,response_bin_2,0.25,0.7409413762287758,0.7071313672922253,0.7737801608579089,0.5239772403715769,0.0,0.0,0.0,0.046461366625842375,0.046461366625842375,0.0,0.0,0.13324445545270136,0.13324445545270136,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025200000,3,2,response_bin_2,0.25,0.7427745129579983,0.7086058981233244,0.7784986595174264,0.5343781852963073,0.0,0.0,0.0,0.045780189585410025,0.045780189585410025,0.0,0.0,0.13291491002673467,0.13291491002673467,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025200000,4,2,response_bin_2,0.25,0.7402328150134048,0.707721179624665,0.773485254691689,0.5256906054629987,0.0,0.0,0.0,0.03686386549956588,0.03686386549956588,0.0,0.0,0.10530097828885457,0.10530097828885457,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025300000,1,2,response_bin_2,0.25,0.7413617158176945,0.7071313672922253,0.7755495978552279,0.5315251875521407,0.0,0.0,0.0,0.041733204750810673,0.041733204750810673,0.0,0.0,0.12055082305832644,0.12055082305832644,0.0,0.0,0.0,0.0
real_benchmark_ihdp_acic2016,IHDP,"IHDP B, strength=0",real_benchmark,ihdp_misaligned,ctmle,3000,0.0,2025300000,2,2,response_bin_2,0.25,0.7460424664879357,0.7083109919571046,0.7802680965147454,0.5409646340352766,0.0,0.0,0.0,0.03390787893512758,0.03390787893512758,0.0,0.0,0.09874486671630507,0.09874486671630507,0.0,0.0,0.0,0.0
