dataset,setting,design,method,n,strength,response_bin,response_bin_label,reps,mean_n_share,mean_true_pi,min_true_pi,max_true_pi,mean_rho,path_activation,action_square_contribution,weighted_action_square_contribution,absolute_action_contribution,ref_weighted_residual_square_contribution,selected_weighted_residual_square_contribution,weighted_residual_square_delta,weighted_residual_square_reduction,ref_unweighted_residual_square_contribution,selected_unweighted_residual_square_contribution,unweighted_residual_square_delta,unweighted_residual_square_reduction,mean_rep_weighted_residual_square_delta
ACIC 2017,"ACIC 2017 A, strength=3",acic2017_semisynth,ma_dr_bc,3000,3.0,1,lowest_response,96,0.25,0.3068427799085696,0.05,0.7096861924686193,4.135657970161832,0.11458333333333333,0.002308324828297938,0.027227967503428416,0.005755831534120868,3.557217855525304,3.559644877985084,-0.002427022459780215,-0.0006822810854867356,0.24212662610511773,0.24367136425665825,-0.00154473815154052,-0.006379877241877052,-0.0024270224597799928
ACIC 2017,"ACIC 2017 A, strength=3",acic2017_semisynth,ma_dr_bc,3000,3.0,2,response_bin_2,96,0.25,0.7363294053153573,0.7004300325430033,0.7747861459786146,4.135657970161832,0.11458333333333333,0.0019066289260843017,0.0006884708605725886,0.005150545559981841,0.05014349321945804,0.051038934119595154,-0.000895440900137115,-0.017857569200815826,0.1395869749638848,0.14206762890481525,-0.002480653940930444,-0.017771385486162083,-0.0008954409001371146
ACIC 2017,"ACIC 2017 A, strength=3",acic2017_semisynth,ma_dr_bc,3000,3.0,3,response_bin_3,96,0.25,0.7994414202050727,0.764353788935379,0.8369200371920038,4.135657970161832,0.11458333333333333,0.0014951699348815682,0.00037537865994410744,0.004707288398735993,0.031515217556667266,0.032106656246253994,-0.0005914386895867277,-0.018766765246765793,0.12525334858030326,0.12761052884623622,-0.0023571802659329566,-0.018819299385211208,-0.0005914386895867286
ACIC 2017,"ACIC 2017 A, strength=3",acic2017_semisynth,ma_dr_bc,3000,3.0,4,highest_response,96,0.25,0.8652102889482928,0.8273570432357044,0.8999232914923292,4.135657970161832,0.11458333333333333,0.0017235766743025625,0.00026796602941652804,0.005009766176093863,0.022043388543411827,0.02243505981300553,-0.0003916712695937047,-0.01776819697309029,0.14070439599479215,0.14322818526900322,-0.002523789274211069,-0.017936818934246146,-0.0003916712695937054
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,aipw,3000,0.0,1,lowest_response,96,0.25,0.3054773887468361,0.05,0.7092259414225942,4.127829720692129,0.08333333333333333,0.0006398301297035751,0.007283468310950787,0.0027596984324455257,1.532571734237985,1.5445636439141044,-0.011991909676119406,-0.007824697146774584,0.13556515927476387,0.1366266713932208,-0.0010615121184569254,-0.007830272351212697,-0.011991909676119407
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,aipw,3000,0.0,2,response_bin_2,96,0.25,0.7365143182757374,0.700634588563459,0.7738656438865644,4.127829720692129,0.08333333333333333,0.0005670931222421261,0.0002033708464588128,0.0025699566973205745,0.049490557797937144,0.0499119288756621,-0.0004213710777249552,-0.008514171116142055,0.13779255516965902,0.1389694841723036,-0.0011769290026445722,-0.008541310531584578,-0.0004213710777249523
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,aipw,3000,0.0,3,response_bin_3,96,0.25,0.7994525031639031,0.7625639237563924,0.8356415620641562,4.127829720692129,0.08333333333333333,0.0005097611622750226,0.00012900261174580042,0.0024541198582659516,0.03120462681078313,0.03144215585232935,-0.00023752904154622154,-0.007611981485519337,0.12384751782760821,0.12479782160706927,-0.0009503037794610647,-0.007673175822416223,-0.0002375290415462209
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,aipw,3000,0.0,4,highest_response,96,0.25,0.8652659636990547,0.8274081822408182,0.8999232914923292,4.127829720692129,0.08333333333333333,0.0005109977505290988,7.890175392297981e-05,0.002484819647312495,0.022513612328490442,0.022636931972848842,-0.00012331964435840018,-0.005477559201032545,0.14360777294573826,0.1443974101093197,-0.0007896371635814359,-0.005498568408826898,-0.00012331964435840118
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,ctmle,3000,0.0,1,lowest_response,96,0.25,0.3054773887468361,0.05,0.7092259414225942,0.4833906632508147,0.0,0.0,0.0,0.0,1.5351398163067973,1.5351398163067973,0.0,0.0,0.13567137544923924,0.13567137544923924,0.0,0.0,0.0
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,ctmle,3000,0.0,2,response_bin_2,96,0.25,0.7365143182757374,0.700634588563459,0.7738656438865644,0.4833906632508147,0.0,0.0,0.0,0.0,0.049499009541974004,0.049499009541974004,0.0,0.0,0.13782137428317448,0.13782137428317448,0.0,0.0,0.0
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,ctmle,3000,0.0,3,response_bin_3,96,0.25,0.7994525031639031,0.7625639237563924,0.8356415620641562,0.4833906632508147,0.0,0.0,0.0,0.0,0.03120062475403598,0.03120062475403598,0.0,0.0,0.12383224069517534,0.12383224069517534,0.0,0.0,0.0
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,ctmle,3000,0.0,4,highest_response,96,0.25,0.8652659636990547,0.8274081822408182,0.8999232914923292,0.4833906632508147,0.0,0.0,0.0,0.0,0.02250550450709154,0.02250550450709154,0.0,0.0,0.1435520134479034,0.1435520134479034,0.0,0.0,0.0
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,cui_selective_ml,3000,0.0,1,lowest_response,96,0.25,0.3054773887468361,0.05,0.7092259414225942,0.5096770615957084,0.14583333333333334,0.0024269047685237257,0.027520056223957447,0.005870431675532524,0.8486728536913059,0.8624988941318477,-0.01382604044054181,-0.016291366432195087,0.07048969057955183,0.07135363583754749,-0.0008639452579956575,-0.012256334946181058,-0.013826040440541733
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,cui_selective_ml,3000,0.0,2,response_bin_2,96,0.25,0.7365143182757374,0.700634588563459,0.7738656438865644,0.5096770615957084,0.14583333333333334,0.0021157742363065433,0.0007495446983718663,0.00547563573817941,0.02346710513229836,0.023472313063263875,-5.207930965516611e-06,-0.00022192472979321032,0.06525998463144984,0.06530445607757343,-4.447144612358678e-05,-0.000681450453516641,-5.207930965513159e-06
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,cui_selective_ml,3000,0.0,3,response_bin_3,96,0.25,0.7994525031639031,0.7625639237563924,0.8356415620641562,0.5096770615957084,0.14583333333333334,0.00184534332408255,0.00046655360517860713,0.005219546711668045,0.011947891754562895,0.012071295671814987,-0.00012340391725209135,-0.010328509814709674,0.04714978396415725,0.04765749761659121,-0.0005077136524339609,-0.010768101351639636,-0.00012340391725209105
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,cui_selective_ml,3000,0.0,4,highest_response,96,0.25,0.8652659636990547,0.8274081822408182,0.8999232914923292,0.5096770615957084,0.14583333333333334,0.00221460856429382,0.0003413492108957289,0.005633665662779347,0.010000676498275955,0.010029298693893216,-2.8622195617260954e-05,-0.0028620259461642483,0.06196127767515372,0.062157117536856814,-0.00019583986170309403,-0.003160681461893411,-2.862219561726144e-05
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,ma_dr_bc,3000,0.0,1,lowest_response,96,0.25,0.3054773887468361,0.05,0.7092259414225942,4.127829720692129,0.08333333333333333,0.0006398301297035751,0.007283468310950787,0.0027596984324455257,1.532571734237985,1.5445636439141044,-0.011991909676119406,-0.007824697146774584,0.13556515927476387,0.1366266713932208,-0.0010615121184569254,-0.007830272351212697,-0.011991909676119407
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,ma_dr_bc,3000,0.0,2,response_bin_2,96,0.25,0.7365143182757374,0.700634588563459,0.7738656438865644,4.127829720692129,0.08333333333333333,0.0005670931222421261,0.0002033708464588128,0.0025699566973205745,0.049490557797937144,0.0499119288756621,-0.0004213710777249552,-0.008514171116142055,0.13779255516965902,0.1389694841723036,-0.0011769290026445722,-0.008541310531584578,-0.0004213710777249523
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,ma_dr_bc,3000,0.0,3,response_bin_3,96,0.25,0.7994525031639031,0.7625639237563924,0.8356415620641562,4.127829720692129,0.08333333333333333,0.0005097611622750226,0.00012900261174580042,0.0024541198582659516,0.03120462681078313,0.03144215585232935,-0.00023752904154622154,-0.007611981485519337,0.12384751782760821,0.12479782160706927,-0.0009503037794610647,-0.007673175822416223,-0.0002375290415462209
ACIC 2017,"ACIC 2017 B, strength=0",acic2017_misaligned,ma_dr_bc,3000,0.0,4,highest_response,96,0.25,0.8652659636990547,0.8274081822408182,0.8999232914923292,4.127829720692129,0.08333333333333333,0.0005109977505290988,7.890175392297981e-05,0.002484819647312495,0.022513612328490442,0.022636931972848842,-0.00012331964435840018,-0.005477559201032545,0.14360777294573826,0.1443974101093197,-0.0007896371635814359,-0.005498568408826898,-0.00012331964435840118
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,aipw,3000,3.0,1,lowest_response,96,0.25,0.3055094494808616,0.05,0.710402138540214,4.135382265668147,0.11458333333333333,0.0018957546777697296,0.022344882857599637,0.005151905890547135,1.826043655434925,1.852037562819361,-0.025993907384435966,-0.014235096355483812,0.157852563652453,0.16002163086644097,-0.002169067213987963,-0.013741095892263466,-0.02599390738443602
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,aipw,3000,3.0,2,response_bin_2,96,0.25,0.7364309020352291,0.7008902835890284,0.7737633658763367,4.135382265668147,0.11458333333333333,0.0016105473833137136,0.000577082809129485,0.0047366094081525666,0.05576127775603273,0.056560896331206534,-0.0007996185751738064,-0.014340033215743508,0.15544456130101383,0.1577001255489241,-0.0022555642479102633,-0.014510409557156656,-0.0007996185751738094
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,aipw,3000,3.0,3,response_bin_3,96,0.25,0.7995194966811302,0.7626662017666203,0.8356927010692702,4.135382265668147,0.11458333333333333,0.0013234904008792901,0.00033864277247685,0.004298260847308976,0.03455877808586352,0.03506467194066817,-0.000505893854804644,-0.014638649941491444,0.13716584535958126,0.13918141273528323,-0.0020155673757019654,-0.01469438233999254,-0.0005058938548046427
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,aipw,3000,3.0,4,highest_response,96,0.25,0.8651153500955627,0.8277661552766156,0.8999232914923292,4.135382265668147,0.11458333333333333,0.0015103851599506044,0.00023644315581936048,0.0047159197645518765,0.02433472447264277,0.02466188811315317,-0.00032716364051040003,-0.013444312504059752,0.1550312806465855,0.15707591617114466,-0.002044635524559163,-0.013188535346103425,-0.0003271636405103963
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,ctmle,3000,3.0,1,lowest_response,96,0.25,0.3055094494808616,0.05,0.710402138540214,0.48146951062842613,0.0,0.0,0.0,0.0,1.8275481066735333,1.8275481066735333,0.0,0.0,0.1579236952624996,0.1579236952624996,0.0,0.0,0.0
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,ctmle,3000,3.0,2,response_bin_2,96,0.25,0.7364309020352291,0.7008902835890284,0.7737633658763367,0.48146951062842613,0.0,0.0,0.0,0.0,0.05575394498184916,0.05575394498184916,0.0,0.0,0.1554222705422862,0.1554222705422862,0.0,0.0,0.0
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,ctmle,3000,3.0,3,response_bin_3,96,0.25,0.7995194966811302,0.7626662017666203,0.8356927010692702,0.48146951062842613,0.0,0.0,0.0,0.0,0.03454604090051757,0.03454604090051757,0.0,0.0,0.13711390840961515,0.13711390840961515,0.0,0.0,0.0
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,ctmle,3000,3.0,4,highest_response,96,0.25,0.8651153500955627,0.8277661552766156,0.8999232914923292,0.48146951062842613,0.0,0.0,0.0,0.0,0.02433480643929181,0.02433480643929181,0.0,0.0,0.1550295302595004,0.1550295302595004,0.0,0.0,0.0
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,cui_selective_ml,3000,3.0,1,lowest_response,96,0.25,0.3055094494808616,0.05,0.710402138540214,0.5384538906037927,0.4375,0.006074672079945356,0.06706013644649912,0.017705153395382013,1.123551124453242,1.123917720444966,-0.0003665959917240613,-0.0003262833205766036,0.09559162950624928,0.09362633072282846,0.0019652987834208185,0.02055931877688455,-0.00036659599172401736
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,cui_selective_ml,3000,3.0,2,response_bin_2,96,0.25,0.7364309020352291,0.7008902835890284,0.7737633658763367,0.5384538906037927,0.4375,0.006115942036773645,0.002194582439292843,0.01776902174758551,0.03398565051664885,0.03228714275027622,0.001698507766372627,0.04997720333587741,0.09498755981624203,0.09019475498935876,0.004792804826883268,0.05045718445820879,0.0016985077663726252
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,cui_selective_ml,3000,3.0,3,response_bin_3,96,0.25,0.7995194966811302,0.7626662017666203,0.8356927010692702,0.5384538906037927,0.4375,0.005424813494510705,0.001364040292392449,0.01672959042626811,0.016849810226892494,0.016279654872480436,0.000570155354412058,0.033837494116229494,0.06660215302068485,0.06437669785963702,0.002225455161047829,0.033414162457430785,0.0005701553544120618
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,cui_selective_ml,3000,3.0,4,highest_response,96,0.25,0.8651153500955627,0.8277661552766156,0.8999232914923292,0.5384538906037927,0.4375,0.005804948328614698,0.0009116915993339944,0.017287005206422325,0.012627535404762557,0.012169882642202217,0.0004576527625603406,0.036242445409239044,0.07861397998102718,0.07593314509368009,0.0026808348873470916,0.03410124876000542,0.0004576527625603399
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,ma_dr_bc,3000,3.0,1,lowest_response,96,0.25,0.3055094494808616,0.05,0.710402138540214,4.135382265668147,0.11458333333333333,0.0018957546777697296,0.022344882857599637,0.005151905890547135,1.826043655434925,1.852037562819361,-0.025993907384435966,-0.014235096355483812,0.157852563652453,0.16002163086644097,-0.002169067213987963,-0.013741095892263466,-0.02599390738443602
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,ma_dr_bc,3000,3.0,2,response_bin_2,96,0.25,0.7364309020352291,0.7008902835890284,0.7737633658763367,4.135382265668147,0.11458333333333333,0.0016105473833137136,0.000577082809129485,0.0047366094081525666,0.05576127775603273,0.056560896331206534,-0.0007996185751738064,-0.014340033215743508,0.15544456130101383,0.1577001255489241,-0.0022555642479102633,-0.014510409557156656,-0.0007996185751738094
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,ma_dr_bc,3000,3.0,3,response_bin_3,96,0.25,0.7995194966811302,0.7626662017666203,0.8356927010692702,4.135382265668147,0.11458333333333333,0.0013234904008792901,0.00033864277247685,0.004298260847308976,0.03455877808586352,0.03506467194066817,-0.000505893854804644,-0.014638649941491444,0.13716584535958126,0.13918141273528323,-0.0020155673757019654,-0.01469438233999254,-0.0005058938548046427
ACIC 2017,"ACIC 2017 B, strength=3",acic2017_misaligned,ma_dr_bc,3000,3.0,4,highest_response,96,0.25,0.8651153500955627,0.8277661552766156,0.8999232914923292,4.135382265668147,0.11458333333333333,0.0015103851599506044,0.00023644315581936048,0.0047159197645518765,0.02433472447264277,0.02466188811315317,-0.00032716364051040003,-0.013444312504059752,0.1550312806465855,0.15707591617114466,-0.002044635524559163,-0.013188535346103425,-0.0003271636405103963
IHDP,"IHDP A, strength=0",ihdp_semisynth,aipw,3000,0.0,1,lowest_response,96,0.25,0.30881990988978253,0.05,0.7153887399463807,3.051693118453675,0.11458333333333333,0.0012800820417252382,0.013210057502498025,0.004329978043354723,0.938740617003761,0.9625504330098696,-0.023809816006108653,-0.025363572828140724,0.09763970491280928,0.09972904055952864,-0.0020893356467193563,-0.021398422379349746,-0.02380981600610869
IHDP,"IHDP A, strength=0",ihdp_semisynth,aipw,3000,0.0,2,response_bin_2,96,0.25,0.7418418681114091,0.7015281501340483,0.7814477211796247,3.051693118453675,0.11458333333333333,0.001301039522698612,0.00045095213006881907,0.004212766335314554,0.04218402447407705,0.04293134320513859,-0.0007473187310615415,-0.017715681241385228,0.12092640576266717,0.1230999858303834,-0.00217358006771623,-0.01797440396915584,-0.0007473187310615432
IHDP,"IHDP A, strength=0",ihdp_semisynth,aipw,3000,0.0,3,response_bin_3,96,0.25,0.8080937220732798,0.7696514745308312,0.8430831099195711,3.051693118453675,0.11458333333333333,0.0011378222073752553,0.0002727759566979371,0.0040582643967196266,0.028840801905083244,0.029310679049009362,-0.00046987714392611804,-0.016292097060009336,0.12112041571772937,0.123100536688716,-0.0019801209709866263,-0.01634836669980788,-0.00046987714392611907
IHDP,"IHDP A, strength=0",ihdp_semisynth,aipw,3000,0.0,4,highest_response,96,0.25,0.8690023186624963,0.8357104557640751,0.9,3.051693118453675,0.11458333333333333,0.0012037646939096298,0.00018186990275579848,0.004130450541125305,0.017855571631380227,0.018094519269196897,-0.00023894763781667078,-0.013382245203325427,0.11802271245672474,0.11961043814418236,-0.0015877256874576168,-0.013452713078762502,-0.00023894763781667108
IHDP,"IHDP A, strength=0",ihdp_semisynth,ctmle,3000,0.0,1,lowest_response,96,0.25,0.30881990988978253,0.05,0.7153887399463807,0.5280795075064598,0.0,0.0,0.0,0.0,0.9403154509108039,0.9403154509108039,0.0,0.0,0.0977277104972288,0.0977277104972288,0.0,0.0,0.0
IHDP,"IHDP A, strength=0",ihdp_semisynth,ctmle,3000,0.0,2,response_bin_2,96,0.25,0.7418418681114091,0.7015281501340483,0.7814477211796247,0.5280795075064598,0.0,0.0,0.0,0.0,0.04217516693472029,0.04217516693472029,0.0,0.0,0.12089171712192719,0.12089171712192719,0.0,0.0,0.0
IHDP,"IHDP A, strength=0",ihdp_semisynth,ctmle,3000,0.0,3,response_bin_3,96,0.25,0.8080937220732798,0.7696514745308312,0.8430831099195711,0.5280795075064598,0.0,0.0,0.0,0.0,0.028829026896119894,0.028829026896119894,0.0,0.0,0.12107969409009663,0.12107969409009663,0.0,0.0,0.0
IHDP,"IHDP A, strength=0",ihdp_semisynth,ctmle,3000,0.0,4,highest_response,96,0.25,0.8690023186624963,0.8357104557640751,0.9,0.5280795075064598,0.0,0.0,0.0,0.0,0.017843124678370254,0.017843124678370254,0.0,0.0,0.11793923943460333,0.11793923943460333,0.0,0.0,0.0
IHDP,"IHDP A, strength=0",ihdp_semisynth,cui_selective_ml,3000,0.0,1,lowest_response,96,0.25,0.30881990988978253,0.05,0.7153887399463807,0.4987050295945717,0.010416666666666666,5.280770029488487e-05,0.0004806197730950999,0.00027761596205002405,0.15399236060101337,0.15433433168647956,-0.00034197108546618615,-0.0022207016252722145,0.01369731175687714,0.013738641323996423,-4.13295671192835e-05,-0.0030173487946298927,-0.0003419710854661902
IHDP,"IHDP A, strength=0",ihdp_semisynth,cui_selective_ml,3000,0.0,2,response_bin_2,96,0.25,0.7418418681114091,0.7015281501340483,0.7814477211796247,0.4987050295945717,0.010416666666666666,7.48963093327318e-05,2.515964716626011e-05,0.0003431771156798883,0.004536536101159867,0.004560152474208192,-2.361637304832548e-05,-0.00520581618259075,0.013069809908275554,0.013139962735795943,-7.015282752038943e-05,-0.005367547654688609,-2.3616373048325194e-05
IHDP,"IHDP A, strength=0",ihdp_semisynth,cui_selective_ml,3000,0.0,3,response_bin_3,96,0.25,0.8080937220732798,0.7696514745308312,0.8430831099195711,0.4987050295945717,0.010416666666666666,6.790788148027019e-05,1.627516982367113e-05,0.00032369303835119153,0.0035357596957505868,0.0035486955129130234,-1.2935817162436618e-05,-0.0036585679671565785,0.014969453792490315,0.015023022342978599,-5.3568550488283795e-05,-0.003578524055110055,-1.2935817162436336e-05
IHDP,"IHDP A, strength=0",ihdp_semisynth,cui_selective_ml,3000,0.0,4,highest_response,96,0.25,0.8690023186624963,0.8357104557640751,0.9,0.4987050295945717,0.010416666666666666,7.391751929819073e-05,1.1387445077942681e-05,0.00033567919974019684,0.002540819738009534,0.0025506997498376985,-9.880011828164621e-06,-0.0038885134904944607,0.01687140761343596,0.01693386710139102,-6.245948795505912e-05,-0.0037020910991041323,-9.880011828164633e-06
IHDP,"IHDP A, strength=0",ihdp_semisynth,ma_dr_bc,3000,0.0,1,lowest_response,96,0.25,0.30881990988978253,0.05,0.7153887399463807,3.051693118453675,0.11458333333333333,0.0012800820417252382,0.013210057502498025,0.004329978043354723,0.938740617003761,0.9625504330098696,-0.023809816006108653,-0.025363572828140724,0.09763970491280928,0.09972904055952864,-0.0020893356467193563,-0.021398422379349746,-0.02380981600610869
IHDP,"IHDP A, strength=0",ihdp_semisynth,ma_dr_bc,3000,0.0,2,response_bin_2,96,0.25,0.7418418681114091,0.7015281501340483,0.7814477211796247,3.051693118453675,0.11458333333333333,0.001301039522698612,0.00045095213006881907,0.004212766335314554,0.04218402447407705,0.04293134320513859,-0.0007473187310615415,-0.017715681241385228,0.12092640576266717,0.1230999858303834,-0.00217358006771623,-0.01797440396915584,-0.0007473187310615432
IHDP,"IHDP A, strength=0",ihdp_semisynth,ma_dr_bc,3000,0.0,3,response_bin_3,96,0.25,0.8080937220732798,0.7696514745308312,0.8430831099195711,3.051693118453675,0.11458333333333333,0.0011378222073752553,0.0002727759566979371,0.0040582643967196266,0.028840801905083244,0.029310679049009362,-0.00046987714392611804,-0.016292097060009336,0.12112041571772937,0.123100536688716,-0.0019801209709866263,-0.01634836669980788,-0.00046987714392611907
IHDP,"IHDP A, strength=0",ihdp_semisynth,ma_dr_bc,3000,0.0,4,highest_response,96,0.25,0.8690023186624963,0.8357104557640751,0.9,3.051693118453675,0.11458333333333333,0.0012037646939096298,0.00018186990275579848,0.004130450541125305,0.017855571631380227,0.018094519269196897,-0.00023894763781667078,-0.013382245203325427,0.11802271245672474,0.11961043814418236,-0.0015877256874576168,-0.013452713078762502,-0.00023894763781667108
IHDP,"IHDP A, strength=3",ihdp_semisynth,aipw,3000,3.0,1,lowest_response,96,0.25,0.30512935619600834,0.05,0.7118498659517427,3.0001791558242803,0.21875,0.006329575648115224,0.07470838183990876,0.01305282755390446,3.140153386237205,3.169644874590803,-0.029491488353597717,-0.00939173496519441,0.21450347927650779,0.21977761064736787,-0.00527413137086008,-0.024587626217761338,-0.029491488353597634
IHDP,"IHDP A, strength=3",ihdp_semisynth,aipw,3000,3.0,2,response_bin_2,96,0.25,0.7421329650729819,0.7009383378016086,0.7805630026809652,3.0001791558242803,0.21875,0.0054800951607977605,0.0019138495250729719,0.011861459260525552,0.04230726899185058,0.045040425062279954,-0.002733156070429371,-0.06460251714559595,0.1212051188877903,0.12900222049206553,-0.007797101604275228,-0.06432980451505244,-0.002733156070429374
IHDP,"IHDP A, strength=3",ihdp_semisynth,aipw,3000,3.0,3,response_bin_3,96,0.25,0.8082199869675306,0.7708310991957105,0.8445576407506703,3.0001791558242803,0.21875,0.004647137848102796,0.0011087148526132756,0.011072071830640148,0.028454596752165277,0.029902751257977343,-0.001448154505812066,-0.050893517080043305,0.11964180060746667,0.12561451974952556,-0.005972719142058894,-0.049921675465707915,-0.001448154505812065
IHDP,"IHDP A, strength=3",ihdp_semisynth,aipw,3000,3.0,4,highest_response,96,0.25,0.8687983296097707,0.8345308310991958,0.9,3.0001791558242803,0.21875,0.004502375019788116,0.0006781085962751248,0.010895418474530183,0.01792231689985658,0.01871616556420078,-0.000793848664344201,-0.044293863833562375,0.11832531224588276,0.1235345392001354,-0.005209226954252633,-0.04402462039084032,-0.000793848664344201
IHDP,"IHDP A, strength=3",ihdp_semisynth,ctmle,3000,3.0,1,lowest_response,96,0.25,0.30512935619600834,0.05,0.7118498659517427,0.533156786401816,0.0,0.0,0.0,0.0,3.083957402653779,3.083957402653779,0.0,0.0,0.2115678731700905,0.2115678731700905,0.0,0.0,0.0
IHDP,"IHDP A, strength=3",ihdp_semisynth,ctmle,3000,3.0,2,response_bin_2,96,0.25,0.7421329650729819,0.7009383378016086,0.7805630026809652,0.533156786401816,0.0,0.0,0.0,0.0,0.04233398717745415,0.04233398717745415,0.0,0.0,0.12127464054552474,0.12127464054552474,0.0,0.0,0.0
IHDP,"IHDP A, strength=3",ihdp_semisynth,ctmle,3000,3.0,3,response_bin_3,96,0.25,0.8082199869675306,0.7708310991957105,0.8445576407506703,0.533156786401816,0.0,0.0,0.0,0.0,0.028439283481153904,0.028439283481153904,0.0,0.0,0.11958299613253108,0.11958299613253108,0.0,0.0,0.0
IHDP,"IHDP A, strength=3",ihdp_semisynth,ctmle,3000,3.0,4,highest_response,96,0.25,0.8687983296097707,0.8345308310991958,0.9,0.533156786401816,0.0,0.0,0.0,0.0,0.017921602732510228,0.017921602732510228,0.0,0.0,0.118324352621333,0.118324352621333,0.0,0.0,0.0
IHDP,"IHDP A, strength=3",ihdp_semisynth,cui_selective_ml,3000,3.0,1,lowest_response,96,0.25,0.30512935619600834,0.05,0.7118498659517427,0.5092572160777945,0.0625,0.0010536995797035518,0.01324149468320638,0.0028545296753579048,3.0004763236422995,2.9817918840920203,0.018684439550279208,0.00622715780259786,0.16519477660979912,0.16454785079128284,0.0006469258185162752,0.003916139673376895,0.0186844395502789
IHDP,"IHDP A, strength=3",ihdp_semisynth,cui_selective_ml,3000,3.0,2,response_bin_2,96,0.25,0.7421329650729819,0.7009383378016086,0.7805630026809652,0.5092572160777945,0.0625,0.0008518516851788663,0.00030389004379469765,0.0026560417368548567,0.006156476064304229,0.006475463532933889,-0.00031898746862966,-0.05181332068830358,0.017673990198798225,0.018567022746868538,-0.0008930325480703133,-0.050528066272835126,-0.0003189874686296605
IHDP,"IHDP A, strength=3",ihdp_semisynth,cui_selective_ml,3000,3.0,3,response_bin_3,96,0.25,0.8082199869675306,0.7708310991957105,0.8445576407506703,0.5092572160777945,0.0625,0.000800224722747173,0.00019296399239646434,0.0025641474854963034,0.004615580817932009,0.004801669853560853,-0.00018608903562884402,-0.0403175771304598,0.019453670961630875,0.020215826412372222,-0.0007621554507413475,-0.039177975830092526,-0.00018608903562884345
IHDP,"IHDP A, strength=3",ihdp_semisynth,cui_selective_ml,3000,3.0,4,highest_response,96,0.25,0.8687983296097707,0.8345308310991958,0.9,0.5092572160777945,0.0625,0.0007294163098378088,0.00011040250891966584,0.0024863927322862638,0.0033538803969789303,0.0034538980006234726,-0.00010001760364454233,-0.029821458074245966,0.02224322186008056,0.022904878834032846,-0.0006616569739522869,-0.029746453913663817,-0.00010001760364454237
IHDP,"IHDP A, strength=3",ihdp_semisynth,ma_dr_bc,3000,3.0,1,lowest_response,96,0.25,0.30512935619600834,0.05,0.7118498659517427,3.0001791558242803,0.21875,0.006329575648115224,0.07470838183990876,0.01305282755390446,3.140153386237205,3.169644874590803,-0.029491488353597717,-0.00939173496519441,0.21450347927650779,0.21977761064736787,-0.00527413137086008,-0.024587626217761338,-0.029491488353597634
IHDP,"IHDP A, strength=3",ihdp_semisynth,ma_dr_bc,3000,3.0,2,response_bin_2,96,0.25,0.7421329650729819,0.7009383378016086,0.7805630026809652,3.0001791558242803,0.21875,0.0054800951607977605,0.0019138495250729719,0.011861459260525552,0.04230726899185058,0.045040425062279954,-0.002733156070429371,-0.06460251714559595,0.1212051188877903,0.12900222049206553,-0.007797101604275228,-0.06432980451505244,-0.002733156070429374
IHDP,"IHDP A, strength=3",ihdp_semisynth,ma_dr_bc,3000,3.0,3,response_bin_3,96,0.25,0.8082199869675306,0.7708310991957105,0.8445576407506703,3.0001791558242803,0.21875,0.004647137848102796,0.0011087148526132756,0.011072071830640148,0.028454596752165277,0.029902751257977343,-0.001448154505812066,-0.050893517080043305,0.11964180060746667,0.12561451974952556,-0.005972719142058894,-0.049921675465707915,-0.001448154505812065
