source,dataset,setting,group,design,method,n,strength,seed0,rep,selected_tau,correction_tau,cui_selected_propensity_learner,rho,rho2,p_rmse,mean_abs_kappa,p_floor_share,ref_weighted_residual_square,selected_weighted_residual_square,weighted_residual_square_reduction,ref_unweighted_residual_square,selected_unweighted_residual_square,unweighted_residual_square_reduction,replay_selected_tau,replay_selected_gamma,selected_tau_matches,selected_gamma_matches,ref_error,selected_error,c2_error,selected_gamma,c2_weight
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800200000,2,nan,0.05,logistic_l1,0.19055431908725173,0.036310948522806155,0.08107498035324487,0.13676758645915688,0.01,0.47009184166838075,0.47009184166838075,0.0,0.25622379586611743,0.25622379586611743,0.0,0.05,0.0,True,True,2.1551487622832894,2.1551487622832894,2.1551487622832894,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800200000,3,nan,0.05,random_forest,0.8264429827672863,0.6830080037652891,0.16165675103773497,0.30443446178469297,0.0,0.13527045396696996,0.13527045396696996,0.0,0.058719794272219746,0.058719794272219746,0.0,0.05,0.0,True,True,-1.7342728698707788,-1.7342728698707788,-1.7342728698707788,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800200000,4,nan,0.05,random_forest,0.5130319243758773,0.2632017554288159,0.16808708567937933,0.2746800460958505,0.0,0.1318374914618198,0.1318374914618198,0.0,0.12668078153162887,0.12668078153162887,0.0,0.05,0.0,True,True,0.023973613440318786,0.023973613440318786,0.023973613440318786,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800300000,1,nan,0.05,logistic_l1,0.16953612228577605,0.02874249675969761,0.09160257019593422,0.16709362218817536,0.015,2.2340858487148525,2.2340858487148525,0.0,0.3688674423480448,0.3688674423480448,0.0,0.05,0.0,True,True,3.525515340798364,3.525515340798364,3.525515340798364,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800300000,2,nan,0.05,gradient_boosting,0.37131723077074436,0.1378764858672542,0.14055416152306535,0.248879502810773,0.0,0.4853595042073603,0.4853595042073603,0.0,0.10660758080101189,0.10660758080101189,0.0,0.05,0.0,True,True,2.6240669331450874,2.6240669331450874,2.6240669331450874,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800300000,3,nan,0.05,random_forest,0.47903911625295603,0.22947847490041312,0.1555700737516537,0.27121530378595243,0.0,0.3997938011924635,0.3997938011924635,0.0,0.18530401019075943,0.18530401019075943,0.0,0.05,0.0,True,True,-0.5649453288147299,-0.5649453288147299,-0.5649453288147299,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800300000,4,nan,0.05,gradient_boosting,0.41415341631590513,0.17152305224613543,0.14579567622205294,0.24499980217218956,0.0,0.4442210131442441,0.4442210131442441,0.0,0.1136198904478767,0.1136198904478767,0.0,0.05,0.0,True,True,-3.7706240983376347,-3.7706240983376347,-3.7706240983376347,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800400000,1,nan,0.05,gradient_boosting,0.27516951731865724,0.07571826326138281,0.13844453363957032,0.22839718547413393,0.0,0.36304109189358436,0.36304109189358436,0.0,0.12920325080316858,0.12920325080316858,0.0,0.05,0.0,True,True,-0.2956457878443359,-0.2956457878443359,-0.2956457878443359,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800400000,2,nan,0.05,gradient_boosting,0.3236491933045958,0.1047488003267156,0.15375462189991268,0.25530234652876943,0.0,0.16088425851998472,0.16088425851998472,0.0,0.08894481177523307,0.08894481177523307,0.0,0.05,0.0,True,True,0.4208548984818208,0.4208548984818208,0.4208548984818208,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800400000,3,nan,0.05,random_forest,0.4669923262447181,0.21808183277145324,0.15555032092932605,0.2574344722092892,0.0,0.12735626613564713,0.12735626613564713,0.0,0.06722356647971275,0.06722356647971275,0.0,0.05,0.0,True,True,-2.9731760501019835,-2.9731760501019835,-2.9731760501019835,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800400000,4,nan,0.05,logistic_l1,0.2437359665881235,0.059407221408646856,0.09742957718830236,0.1903714931637573,0.0,0.3416656079925262,0.3416656079925262,0.0,0.05495474268852225,0.05495474268852225,0.0,0.05,0.0,True,True,2.9812690578061165,2.9812690578061165,2.9812690578061165,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800500000,1,nan,0.05,logistic_l1,0.19758103296540985,0.039038264587678374,0.09931811464008627,0.1654500781189219,0.0,0.1547151062602759,0.1547151062602759,0.0,0.10432405522588789,0.10432405522588789,0.0,0.05,0.0,True,True,-2.047827722611629,-2.047827722611629,-2.047827722611629,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800500000,2,nan,0.05,gradient_boosting,0.30345009788280397,0.09208196190508332,0.15091179600889945,0.23938959268597607,0.0,0.060540430544626406,0.060540430544626406,0.0,0.04470525231428179,0.04470525231428179,0.0,0.05,0.0,True,True,-0.8370694410694739,-0.8370694410694739,-0.8370694410694739,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800500000,3,nan,0.05,logistic_l1,0.13382078915025197,0.017908003608796196,0.06143490285841484,0.12514211646806392,0.005,0.18223216921462296,0.18223216921462296,0.0,0.1025043497106833,0.1025043497106833,0.0,0.05,0.0,True,True,2.194866476803952,2.194866476803952,2.194866476803952,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800500000,4,nan,0.05,gradient_boosting,0.4407226477112091,0.19423645220557856,0.15204228632806663,0.28178449701026326,0.0,0.5046055538582209,0.5046055538582209,0.0,0.08051118087205938,0.08051118087205938,0.0,0.05,0.0,True,True,2.105318839346211,2.105318839346211,2.105318839346211,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800600000,1,nan,0.05,logistic_l1,0.326647328143022,0.10669847698297509,0.08798529651543943,0.32143131002192704,0.035,1.0113005137165783,1.0113005137165783,0.0,0.3415714328616724,0.3415714328616724,0.0,0.05,0.0,True,True,-1.4677440302548632,-1.4677440302548632,-1.4677440302548632,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800600000,2,nan,0.05,gradient_boosting,0.5835229392800477,0.3404990206660262,0.1564498259863468,0.3541559500847315,0.0,0.05710677267217299,0.05710677267217299,0.0,0.04240519358689555,0.04240519358689555,0.0,0.05,0.0,True,True,-0.844214799565151,-0.844214799565151,-0.844214799565151,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800600000,3,nan,0.05,gradient_boosting,0.3057472729893503,0.09348139494042428,0.1455322038576959,0.24416022888186809,0.0,0.12408770599492304,0.12408770599492304,0.0,0.08343588450178427,0.08343588450178427,0.0,0.05,0.0,True,True,-0.2806363431472789,-0.2806363431472789,-0.2806363431472789,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800600000,4,nan,0.05,logistic_l1,0.21233723881906322,0.045087102989303886,0.08297843253564567,0.18866567862377137,0.01,0.3572569563759606,0.3572569563759606,0.0,0.14588609404566616,0.14588609404566616,0.0,0.05,0.0,True,True,0.22192543446041668,0.22192543446041668,0.22192543446041668,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800700000,1,nan,0.05,gradient_boosting,0.450277948757996,0.20275023113770846,0.1419004608960249,0.30406051511282084,0.0,0.22799276301751284,0.22799276301751284,0.0,0.11152844899602676,0.11152844899602676,0.0,0.05,0.0,True,True,0.7171652385127629,0.7171652385127629,0.7171652385127629,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800700000,2,nan,0.05,gradient_boosting,0.4319003621910687,0.1865379228607763,0.1415187848966872,0.26123892316617287,0.0,0.4712211760622674,0.4712211760622674,0.0,0.14029830762867174,0.14029830762867174,0.0,0.05,0.0,True,True,4.730566170049286,4.730566170049286,4.730566170049286,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800700000,3,nan,0.05,logistic_l1,0.1524991579173455,0.023255993165499485,0.0845306275520593,0.1612177378969944,0.0,0.3369622047769338,0.3369622047769338,0.0,0.1748368966342651,0.1748368966342651,0.0,0.05,0.0,True,True,-3.4086787891819768,-3.4086787891819768,-3.4086787891819768,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800700000,4,nan,0.05,logistic_l1,0.19192631701864557,0.036835711164341645,0.07317413967900514,0.15582787535882026,0.01,0.343162989788087,0.343162989788087,0.0,0.15003786518481874,0.15003786518481874,0.0,0.05,0.0,True,True,0.29850719470155695,0.29850719470155695,0.29850719470155695,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800800000,1,nan,0.05,logistic_l1,0.11870057428608538,0.014089826335846474,0.04560197879387365,0.11116629544399878,0.005,0.18229218015394402,0.18229218015394402,0.0,0.0952454066600819,0.0952454066600819,0.0,0.05,0.0,True,True,0.061340360171897146,0.061340360171897146,0.061340360171897146,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800800000,2,nan,0.05,gradient_boosting,0.5772923037651527,0.3332664039864774,0.15954247684086684,0.3612917126499744,0.0,0.16707938065324343,0.16707938065324343,0.0,0.10765487452470697,0.10765487452470697,0.0,0.05,0.0,True,True,2.255355350874339,2.255355350874339,2.255355350874339,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800800000,3,nan,0.05,logistic_l1,0.17277622088670405,0.029851622503891152,0.06918023406698516,0.13325266457414234,0.0,0.39678943371117653,0.5356829579074771,-0.35004340437503023,0.1371341015310845,0.21517170313784895,-0.5690605089141558,0.05,0.5,True,True,-6.045013908090198,-6.03322193639224,-6.03322193639224,0.5,1.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800800000,4,nan,0.05,random_forest,0.6960580652768955,0.48449683023701495,0.16541939357263244,0.30578905304448556,0.0,1.1770719673269985,1.1770719673269985,0.0,0.556868960078549,0.556868960078549,0.0,0.05,0.0,True,True,0.9712967374913433,0.9712967374913433,0.9712967374913433,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800900000,1,nan,0.05,gradient_boosting,0.4615728682675854,0.21304951272076578,0.14381612096425891,0.26909423936855886,0.0,0.33308111278146313,0.33308111278146313,0.0,0.15020031184632743,0.15020031184632743,0.0,0.05,0.0,True,True,-1.5757427777061537,-1.5757427777061537,-1.5757427777061537,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800900000,2,nan,0.05,random_forest,0.43017762642394747,0.18505279027574129,0.13801776584324404,0.24605657763639563,0.0,0.5130585901468981,0.5130585901468981,0.0,0.11720197061349874,0.11720197061349874,0.0,0.05,0.0,True,True,-0.18239664586383242,-0.18239664586383242,-0.18239664586383242,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800900000,3,nan,0.05,gradient_boosting,0.3838176970643531,0.14731602457978352,0.14277893204140615,0.2716559464642348,0.0,0.4131094286988072,0.4131094286988072,0.0,0.1819278221094111,0.1819278221094111,0.0,0.05,0.0,True,True,-4.214678052479428,-4.214678052479428,-4.214678052479428,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1800900000,4,nan,0.05,random_forest,0.5047232539072868,0.2547455630347595,0.1530319061552402,0.2781294418100081,0.0,0.20327901735264453,0.20327901735264453,0.0,0.07471220184425792,0.07471220184425792,0.0,0.05,0.0,True,True,2.850979962277023,2.850979962277023,2.850979962277023,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801000000,1,nan,0.05,gradient_boosting,0.43216999707443676,0.18677090637131868,0.13805856369024366,0.28413565321248646,0.0,0.33843748970898024,0.33843748970898024,0.0,0.1654565304809493,0.1654565304809493,0.0,0.05,0.0,True,True,-2.469837838012836,-2.469837838012836,-2.469837838012836,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801000000,2,nan,0.05,logistic_l1,0.16445302318485513,0.027044796834638504,0.08997145522389811,0.15530247120579663,0.0,0.26023912623786766,0.26023912623786766,0.0,0.117060242094658,0.117060242094658,0.0,0.05,0.0,True,True,1.4648059925347923,1.4648059925347923,1.4648059925347923,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801000000,3,nan,0.05,logistic_l1,0.10155301199731685,0.01031301424572718,0.042378011889788576,0.09203352267259957,0.005,0.18165039673435948,0.18165039673435948,0.0,0.1083952823895586,0.1083952823895586,0.0,0.05,0.0,True,True,-1.436113567454754,-1.436113567454754,-1.436113567454754,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801000000,4,nan,0.05,gradient_boosting,0.641297057812527,0.41126191635900355,0.1657035342732191,0.37251474917815514,0.0,0.8332421381295725,0.8332421381295725,0.0,0.2566771854313377,0.2566771854313377,0.0,0.05,0.0,True,True,-3.2810741790007967,-3.2810741790007967,-3.2810741790007967,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801100000,1,nan,0.05,random_forest,0.40230077531357944,0.16184591381790714,0.14124648585615976,0.24282025091399384,0.0,0.30853353444015874,0.30853353444015874,0.0,0.08351305465024599,0.08351305465024599,0.0,0.05,0.0,True,True,-0.7006050422922669,-0.7006050422922669,-0.7006050422922669,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801100000,2,nan,0.05,logistic_l1,0.20785493371168703,0.04320367346828981,0.07934771415602017,0.13917186294757825,0.0,0.18357173701432328,0.7320435251824895,-2.987779039893115,0.07811714416002148,0.567528669196577,-6.265097505792138,0.05,1.0,True,True,1.6723510360760372,1.7081460312781789,1.7081460312781789,1.0,1.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801100000,3,nan,0.05,logistic_l1,0.23484300105649888,0.055151235145222736,0.07873304380738903,0.22417005794347933,0.02,0.5676313651447557,0.5676313651447557,0.0,0.19408825480929284,0.19408825480929284,0.0,0.05,0.0,True,True,6.531138706248811,6.531138706248811,6.531138706248811,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801100000,4,nan,0.05,gradient_boosting,0.4387634308633065,0.19251334826293953,0.12914296074851675,0.25080304083179394,0.0,0.32509549517081127,0.32509549517081127,0.0,0.18598101825418156,0.18598101825418156,0.0,0.05,0.0,True,True,-1.5641218628588547,-1.5641218628588547,-1.5641218628588547,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801200000,1,nan,0.05,logistic_l1,0.12550737471022144,0.01575210110665193,0.06911312564646359,0.11873213075716273,0.0,0.40391453038405223,0.40391453038405223,0.0,0.09856919099919026,0.09856919099919026,0.0,0.05,0.0,True,True,-2.6543776727125703,-2.6543776727125703,-2.6543776727125703,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801200000,2,nan,0.05,gradient_boosting,0.5277136590124619,0.27848170590832094,0.14570060225914902,0.28121565861872816,0.0,0.22472890423928532,0.22472890423928532,0.0,0.13751434497488535,0.13751434497488535,0.0,0.05,0.0,True,True,-2.010610947461686,-2.010610947461686,-2.010610947461686,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801200000,3,nan,0.05,gradient_boosting,0.5846253415935126,0.34178679003333134,0.14342784191518498,0.31644468308070073,0.0,0.2158769653732054,0.2158769653732054,0.0,0.08900932568621503,0.08900932568621503,0.0,0.05,0.0,True,True,-0.1246252277864528,-0.1246252277864528,-0.1246252277864528,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801200000,4,nan,0.05,logistic_l1,0.179181805129733,0.03210611928954961,0.067279788907971,0.1395561034697526,0.0,0.9252833586782659,0.9252833586782659,0.0,0.22112494872093547,0.22112494872093547,0.0,0.05,0.0,True,True,1.968094969841104,1.968094969841104,1.968094969841104,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801300000,1,nan,0.05,logistic_l1,0.17296823814469062,0.029918011406878407,0.06033952333629225,0.16445831554337909,0.0,0.29450924411808777,0.29450924411808777,0.0,0.14180336890933476,0.14180336890933476,0.0,0.05,0.0,True,True,-1.163628879992899,-1.163628879992899,-1.163628879992899,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801300000,2,nan,0.05,gradient_boosting,0.31229336859627244,0.09752714806920729,0.12429124888393102,0.21805384085100712,0.0,0.22461882730106617,0.22461882730106617,0.0,0.08363163535766116,0.08363163535766116,0.0,0.05,0.0,True,True,2.036062644709972,2.036062644709972,2.036062644709972,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801300000,3,nan,0.05,logistic_l1,0.177037100971639,0.0313421351204423,0.08608824794285055,0.14987333856428323,0.01,0.4936809395834785,0.4936809395834785,0.0,0.22275894662262152,0.22275894662262152,0.0,0.05,0.0,True,True,-0.1786113719276159,-0.1786113719276159,-0.1786113719276159,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801300000,4,nan,0.05,logistic_l1,0.1603689174462644,0.02571818968288676,0.08917729514248258,0.16513813930480853,0.0,0.34014822425841035,0.34014822425841035,0.0,0.17174042694798883,0.17174042694798883,0.0,0.05,0.0,True,True,2.923711037305992,2.923711037305992,2.923711037305992,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801400000,1,nan,0.05,gradient_boosting,0.6777264316686993,0.45931311618238807,0.15666088839703343,0.3913968440734406,0.0,0.24126493216863243,0.24126493216863243,0.0,0.09836137730080508,0.09836137730080508,0.0,0.05,0.0,True,True,2.2381653693358317,2.2381653693358317,2.2381653693358317,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801400000,2,nan,0.05,gradient_boosting,0.4544940189609745,0.20656481327129866,0.1458988300287692,0.31285260381497687,0.0,0.4257276586321389,0.4257276586321389,0.0,0.07650390218339145,0.07650390218339145,0.0,0.05,0.0,True,True,1.44046845856289,1.44046845856289,1.44046845856289,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801400000,3,nan,0.05,random_forest,0.645828421365701,0.4170943498437134,0.17244677572870823,0.29149067648091376,0.0,0.15020884826564804,0.15020884826564804,0.0,0.0579710079262485,0.0579710079262485,0.0,0.05,0.0,True,True,-1.7765267774747997,-1.7765267774747997,-1.7765267774747997,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801400000,4,nan,0.05,logistic_l1,0.35351787295774506,0.12497488650056837,0.0956649757538337,0.2960692996771479,0.02,0.1081368969335836,0.1081368969335836,0.0,0.07012178923129238,0.07012178923129238,0.0,0.05,0.0,True,True,3.5709612319477344,3.5709612319477344,3.5709612319477344,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801500000,1,nan,0.05,logistic_l1,0.2449539703654207,0.0600024475977834,0.0781209757532544,0.1934635623144559,0.005,0.28232309464703453,0.28232309464703453,0.0,0.1114915713521755,0.1114915713521755,0.0,0.05,0.0,True,True,-6.437733962303895,-6.437733962303895,-6.437733962303895,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801500000,2,nan,0.05,logistic_l1,0.2887906266037193,0.08340002601416881,0.09497536254802165,0.16982333035599198,0.0,0.07274016989145843,0.07274016989145843,0.0,0.06728780521952955,0.06728780521952955,0.0,0.05,0.0,True,True,-0.8425992770269204,-0.8425992770269204,-0.8425992770269204,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801500000,3,nan,0.05,gradient_boosting,0.39867287944862795,0.15894006480786022,0.1547593708373628,0.2927499248170417,0.0,1.207858583158159,1.207858583158159,0.0,0.17068734153904397,0.17068734153904397,0.0,0.05,0.0,True,True,-2.0371525611098775,-2.0371525611098775,-2.0371525611098775,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801500000,4,nan,0.05,gradient_boosting,0.416547499082052,0.17351181899151213,0.14315203042741767,0.26055265020277574,0.0,0.12981109531524607,0.12981109531524607,0.0,0.07047127297558518,0.07047127297558518,0.0,0.05,0.0,True,True,0.817805913800413,0.817805913800413,0.817805913800413,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801600000,1,nan,0.05,gradient_boosting,0.37599169947729816,0.1413697580758269,0.1601397014705729,0.26807528551582005,0.0,0.6047832311898901,1.7454274677860746,-1.88603813361691,0.15767129012644301,0.7102441565242651,-3.50458771507921,0.05,1.0,True,True,1.0457163013525133,1.0126613584219146,1.0126613584219146,1.0,1.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801600000,2,nan,0.05,gradient_boosting,0.43585002458961464,0.18996524393476769,0.1568792114393029,0.30645905203408835,0.0,0.5471099444676176,0.5471099444676176,0.0,0.17617571484720762,0.17617571484720762,0.0,0.05,0.0,True,True,0.09785926146608404,0.09785926146608404,0.09785926146608404,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801600000,3,nan,0.05,gradient_boosting,0.29574247951410987,0.0874636141891537,0.1713817709937953,0.2552773141223701,0.0,0.3472799081555924,0.3472799081555924,0.0,0.14077078529677814,0.14077078529677814,0.0,0.05,0.0,True,True,-1.1605678581281893,-1.1605678581281893,-1.1605678581281893,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801600000,4,nan,0.05,logistic_l1,0.22436727826432099,0.05034067555573925,0.08733729703288887,0.19161720256993925,0.01,0.14707768459745318,0.14707768459745318,0.0,0.0976198732354365,0.0976198732354365,0.0,0.05,0.0,True,True,5.232241198668419,5.232241198668419,5.232241198668419,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801700000,1,nan,0.05,gradient_boosting,0.3263920822422468,0.10653179135042962,0.13718492477548397,0.22759676562670933,0.0,0.39497718343376265,0.39497718343376265,0.0,0.16899336061864026,0.16899336061864026,0.0,0.05,0.0,True,True,-4.09441168383762,-4.09441168383762,-4.09441168383762,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801700000,2,nan,0.05,random_forest,0.42213989218149944,0.17820208857100797,0.17086124953335813,0.27509703064502034,0.0,0.1690503075727677,0.1690503075727677,0.0,0.09606532046565819,0.09606532046565819,0.0,0.05,0.0,True,True,4.258503663271796,4.258503663271796,4.258503663271796,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801700000,3,nan,0.05,logistic_l1,0.11639959374522243,0.013548865424052824,0.056092879501333466,0.10792657806190928,0.0,0.4498813281349655,0.4498813281349655,0.0,0.12014216970262159,0.12014216970262159,0.0,0.05,0.0,True,True,2.9393008450401226,2.9393008450401226,2.9393008450401226,0.0,0.0
aug14_unified_cartesian,Kang-Schafer,"KS CC, n=200",kang_schafer,kang_schafer_cc,cui_selective_ml,200,0.0,1801700000,4,nan,0.05,gradient_boosting,0.40581734558697985,0.16468771797926224,0.1530407182793495,0.25726006976353033,0.0,0.3467041820311549,0.3467041820311549,0.0,0.09555964014496371,0.09555964014496371,0.0,0.05,0.0,True,True,-1.6404015562683014,-1.6404015562683014,-1.6404015562683014,0.0,0.0
