block,panel,dataset,method,method_label,design,n,strength,native_cell,c,reps,relative_mse_reduction,ci_lo,ci_hi,activation,harm,gross_harm_mse,gross_benefit_mse
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",0,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",1,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",2,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",3,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",4,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",5,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",6,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",8,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",0,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",1,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",2,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",3,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",4,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",5,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",6,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",8,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",0,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",1,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",2,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",3,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",4,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",5,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",6,96,0,0,0,0,0,0,0
emphasized,aligned_breast_ctmle,aligned breast cancer,ctmle,C-TMLE,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",8,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",0,96,0.0047083538199427233,-0.013261612340672529,0.024593570685607507,0.11458333333333333,0.072916666666666671,0.0098937457135651365,0.014602099533507712
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",1,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",2,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",3,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",4,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",5,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",6,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,0,"breast cancer, s=0",8,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",0,96,0.0031481102373476233,-0.0027832506235357158,0.01112305436514602,0.083333333333333329,0.03125,0.0021256336249545209,0.0052737438623021741
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",1,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",2,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",3,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",4,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",5,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",6,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,1,"breast cancer, s=1",8,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",0,96,0.011556767280556213,-0.0047713217199799153,0.028883039062210087,0.35416666666666669,0.11458333333333333,0.011069598292844839,0.022626365573401128
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",1,96,0.00060262444102432422,-0.0039095836379388349,0.0047412748684834641,0.041666666666666664,0.010416666666666666,0.0015409189325740881,0.0021435433735984858
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",2,96,-0.00097099010059409352,-0.0032565950101246964,0,0.010416666666666666,0.010416666666666666,0.00097099010059416193,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",3,96,-0.00050916757397634349,-0.0017194747535262457,0,0.010416666666666666,0.010416666666666666,0.00050916757397625025,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",4,96,-0.00015545135272021504,-0.00052275135838318891,0,0.010416666666666666,0.010416666666666666,0.00015545135272035322,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",5,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",6,96,0,0,0,0,0,0,0
emphasized,aligned_breast_cui,aligned breast cancer,cui_selective_ml,selective ML,real_breast_cancer_aligned,6000,2,"breast cancer, s=2",8,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,0,"digits, s=0",0,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,0,"digits, s=0",1,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,0,"digits, s=0",2,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,0,"digits, s=0",3,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,0,"digits, s=0",4,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,0,"digits, s=0",5,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,0,"digits, s=0",6,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,0,"digits, s=0",8,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,1,"digits, s=1",0,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,1,"digits, s=1",1,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,1,"digits, s=1",2,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,1,"digits, s=1",3,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,1,"digits, s=1",4,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,1,"digits, s=1",5,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,1,"digits, s=1",6,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,1,"digits, s=1",8,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,2,"digits, s=2",0,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,2,"digits, s=2",1,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,2,"digits, s=2",2,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,2,"digits, s=2",3,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,2,"digits, s=2",4,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,2,"digits, s=2",5,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,2,"digits, s=2",6,96,0,0,0,0,0,0,0
emphasized,aligned_digits_ctmle,aligned digits,ctmle,C-TMLE,real_digits_aligned,6000,2,"digits, s=2",8,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,0,"digits, s=0",0,96,0.081591361845161803,0.0018931088614921488,0.20179636905207624,0.11458333333333333,0.041666666666666664,0.0017329403667051609,0.083324302211866819
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,0,"digits, s=0",1,96,0.058527546381267559,0,0.17278363216247841,0.010416666666666666,0,0,0.058527546381267434
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,0,"digits, s=0",2,96,0.051416626929313369,0,0.15048497381667389,0.010416666666666666,0,0,0.051416626929313355
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,0,"digits, s=0",3,96,0.043526424573199218,0,0.12647162461007316,0.010416666666666666,0,0,0.04352642457319901
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,0,"digits, s=0",4,96,0.03485693931292444,0,0.10170848400861655,0.010416666666666666,0,0,0.034856939312924357
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,0,"digits, s=0",5,96,0.025408171148489478,0,0.074317631641645787,0.010416666666666666,0,0,0.025408171148489402
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,0,"digits, s=0",6,96,0.015180120079894222,0,0.044155149180006237,0.010416666666666666,0,0,0.015180120079894189
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,0,"digits, s=0",8,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,1,"digits, s=1",0,96,-1.9963959228208594e-05,-0.0022314433284239378,0.0021286314696042914,0.020833333333333332,0.010416666666666666,0.00073881468015095104,0.00071885072092288654
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,1,"digits, s=1",1,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,1,"digits, s=1",2,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,1,"digits, s=1",3,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,1,"digits, s=1",4,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,1,"digits, s=1",5,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,1,"digits, s=1",6,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,1,"digits, s=1",8,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,2,"digits, s=2",0,96,4.3376175710041487e-05,-0.0015676989557725895,0.0016761133938541161,0.072916666666666671,0.03125,0.00074555394529554099,0.00078893012100570922
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,2,"digits, s=2",1,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,2,"digits, s=2",2,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,2,"digits, s=2",3,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,2,"digits, s=2",4,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,2,"digits, s=2",5,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,2,"digits, s=2",6,96,0,0,0,0,0,0,0
emphasized,aligned_digits_cui,aligned digits,cui_selective_ml,selective ML,real_digits_aligned,6000,2,"digits, s=2",8,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,250,1,"scenario 1, n=250",0,96,0.067992879598001155,0.017047589702085104,0.12467252058202229,0.11458333333333333,0.020833333333333332,0.0019562091196040233,0.069949088717605371
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,250,1,"scenario 1, n=250",1,96,0.026960363465997839,0,0.058406020667600547,0.03125,0,0,0.026960363465997842
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,250,1,"scenario 1, n=250",2,96,0.0097062936174726611,0,0.031481823777335466,0.020833333333333332,0,0,0.0097062936174727287
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,250,1,"scenario 1, n=250",3,96,0.0076691149791300317,0,0.026165165577385623,0.010416666666666666,0,0,0.0076691149791301644
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,250,1,"scenario 1, n=250",4,96,0.0060965502092291679,0,0.020775251250637741,0.010416666666666666,0,0,0.0060965502092292451
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,250,1,"scenario 1, n=250",5,96,0.0044400919852377596,0,0.015001138562167053,0.010416666666666666,0,0,0.0044400919852379565
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,250,1,"scenario 1, n=250",6,96,0.0026997403071561399,0,0.0091320938201802648,0.010416666666666666,0,0,0.0026997403071562891
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,250,1,"scenario 1, n=250",8,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,500,1,"scenario 1, n=500",0,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,500,1,"scenario 1, n=500",1,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,500,1,"scenario 1, n=500",2,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,500,1,"scenario 1, n=500",3,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,500,1,"scenario 1, n=500",4,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,500,1,"scenario 1, n=500",5,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,500,1,"scenario 1, n=500",6,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,500,1,"scenario 1, n=500",8,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,1000,1,"scenario 1, n=1000",0,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,1000,1,"scenario 1, n=1000",1,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,1000,1,"scenario 1, n=1000",2,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,1000,1,"scenario 1, n=1000",3,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,1000,1,"scenario 1, n=1000",4,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,1000,1,"scenario 1, n=1000",5,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,1000,1,"scenario 1, n=1000",6,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,1000,1,"scenario 1, n=1000",8,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,2000,1,"scenario 1, n=2000",0,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,2000,1,"scenario 1, n=2000",1,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,2000,1,"scenario 1, n=2000",2,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,2000,1,"scenario 1, n=2000",3,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,2000,1,"scenario 1, n=2000",4,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,2000,1,"scenario 1, n=2000",5,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,2000,1,"scenario 1, n=2000",6,96,0,0,0,0,0,0,0
natural,cui_s1_aipw,Cui scenario 1,aipw,AIPW,cui_published_scenario1,2000,1,"scenario 1, n=2000",8,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,250,1,"scenario 1, n=250",0,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,250,1,"scenario 1, n=250",1,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,250,1,"scenario 1, n=250",2,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,250,1,"scenario 1, n=250",3,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,250,1,"scenario 1, n=250",4,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,250,1,"scenario 1, n=250",5,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,250,1,"scenario 1, n=250",6,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,250,1,"scenario 1, n=250",8,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,500,1,"scenario 1, n=500",0,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,500,1,"scenario 1, n=500",1,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,500,1,"scenario 1, n=500",2,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,500,1,"scenario 1, n=500",3,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,500,1,"scenario 1, n=500",4,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,500,1,"scenario 1, n=500",5,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,500,1,"scenario 1, n=500",6,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,500,1,"scenario 1, n=500",8,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,1000,1,"scenario 1, n=1000",0,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,1000,1,"scenario 1, n=1000",1,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,1000,1,"scenario 1, n=1000",2,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,1000,1,"scenario 1, n=1000",3,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,1000,1,"scenario 1, n=1000",4,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,1000,1,"scenario 1, n=1000",5,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,1000,1,"scenario 1, n=1000",6,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,1000,1,"scenario 1, n=1000",8,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,2000,1,"scenario 1, n=2000",0,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,2000,1,"scenario 1, n=2000",1,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,2000,1,"scenario 1, n=2000",2,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,2000,1,"scenario 1, n=2000",3,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,2000,1,"scenario 1, n=2000",4,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,2000,1,"scenario 1, n=2000",5,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,2000,1,"scenario 1, n=2000",6,96,0,0,0,0,0,0,0
natural,cui_s1_tmle,Cui scenario 1,tmle,plain TMLE (projection),cui_published_scenario1,2000,1,"scenario 1, n=2000",8,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,250,1,"scenario 2, n=250",0,96,0.0095437904920442351,-0.0012826742925415413,0.026332691046435916,0.052083333333333336,0.010416666666666666,0.0010594488736397592,0.010603239365684018
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,250,1,"scenario 2, n=250",1,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,250,1,"scenario 2, n=250",2,96,0,0,0,0,0,0,0
natural,cui_s2_aipw,Cui scenario 2,aipw,AIPW,cui_published_scenario2,250,1,"scenario 2, n=250",3,96,0,0,0,0,0,0,0
